replicate,iteration,logLik,alpha_T,alpha_H,alpha_W,E,delta_c,delta_s,sigma,tau,method,job_id
0,0,,0.5302882194519043,0.5399522185325623,0.45455366373062134,4.682370185852051,0.0,0.0,0.47629132866859436,0.43747833371162415,mif,0
0,1,-1069.157958984375,0.24884846806526184,-0.28477028012275696,1.6979787349700928,17.03267478942871,-0.013606746681034565,0.39588430523872375,0.3246096968650818,0.33662092685699463,mif,0
0,2,-903.1548461914062,0.085305355489254,-0.32388585805892944,1.06007719039917,12.026348114013672,0.49940693378448486,0.3012080192565918,0.4970720708370209,0.15523478388786316,mif,0
0,3,-811.6792602539062,0.037212908267974854,-0.3664124608039856,1.2854899168014526,11.91659164428711,-0.06698727607727051,0.5074753165245056,0.3937174379825592,0.2029871940612793,mif,0
0,4,-788.2984008789062,0.03308461606502533,-0.4625059962272644,1.1889219284057617,9.738525390625,0.1744624823331833,0.6230340600013733,0.3831337094306946,0.20772427320480347,mif,0
0,5,-792.4611206054688,0.02861340530216694,-0.05487209931015968,0.7737557291984558,9.750246047973633,0.1175408661365509,0.444058895111084,0.39116793870925903,0.24327343702316284,mif,0
0,6,-869.5618896484375,0.021043183282017708,-0.2011261284351349,0.8091142177581787,9.04697322845459,0.7483534216880798,0.32019945979118347,0.4091681241989136,0.13562411069869995,mif,0
0,7,-892.12841796875,0.027499737218022346,-0.21108484268188477,0.45239588618278503,6.48028564453125,0.024883152917027473,0.2511526346206665,0.4522882103919983,0.12178914994001389,mif,0
0,8,-820.8348388671875,0.024154582992196083,0.038417015224695206,0.823015570640564,13.119539260864258,-0.055075231939554214,0.12503191828727722,0.45153307914733887,0.13665269315242767,mif,0
0,9,-817.2342529296875,0.01892293244600296,-0.09677120298147202,0.4332174062728882,6.543989181518555,0.3876091241836548,0.03707987815141678,0.4056704044342041,0.20448008179664612,mif,0
0,10,-777.6469116210938,0.025743132457137108,0.1898815780878067,0.21583068370819092,6.6227641105651855,-0.6161352396011353,0.36331871151924133,0.4253663122653961,0.21706950664520264,mif,0
0,11,-802.5530395507812,0.019697777926921844,-0.3676402270793915,1.051205039024353,12.908344268798828,-0.1902090460062027,0.33400022983551025,0.4626096487045288,0.17999917268753052,mif,0
