replicate,iteration,method,logLik,alpha_T,alpha_H,alpha_W,E,delta_c,delta_s,sigma,tau,job_id
0,0,pfilter,-807.7069030999855,0.01937331072986126,-0.003084178315475583,0.35162949562072754,7.511347770690918,0.1717095673084259,0.36531582474708557,0.34916558861732483,0.11241661012172699,13
