replicate,iteration,method,logLik,alpha_T,alpha_H,alpha_W,E,delta_c,delta_s,sigma,tau,job_id
0,0,pfilter,-803.7982923283143,0.005323636811226606,0.010625556111335754,0.5631582140922546,7.1830949783325195,0.3489611744880676,0.38141030073165894,0.3517172038555145,0.1116369217634201,32
