replicate,iteration,method,logLik,alpha_T,alpha_H,alpha_W,E,delta_c,delta_s,sigma,tau,job_id
0,0,pfilter,-832.9234904940837,0.00811422523111105,0.045094311237335205,0.5995989441871643,8.358152389526367,0.29248079657554626,0.3972216546535492,0.34979957342147827,0.09245286881923676,20
