replicate,iteration,method,logLik,alpha_T,alpha_H,alpha_W,E,delta_c,delta_s,sigma,tau,job_id
0,0,pfilter,-798.2421331860114,0.022169925272464752,-0.21911567449569702,0.6646947264671326,9.059937477111816,0.17154563963413239,0.3938629627227783,0.34223976731300354,0.13881772756576538,30
