start_id,search_id,logLik,se,start_alpha_T,start_alpha_H,start_alpha_W,start_E,start_delta_c,start_delta_s,start_sigma,start_tau,alpha_T,alpha_H,alpha_W,E,delta_c,delta_s,sigma,tau
45,0,-768.4985306739696,0.9701317332647138,0.0235769748687744,0.6272922277450561,0.5928804278373718,2.437744617462158,0.929640293121338,0.1778318881988525,0.0737752169370651,0.2308810800313949,0.013525147922337,0.050112247467041,0.5429427027702332,8.366578102111816,0.1591219156980514,0.3651376962661743,0.3597413003444671,0.1637250185012817
21,0,-768.6707331104703,4.035209126362191,0.048799030482769,-0.2754380464553833,0.0729077830910682,1.956453800201416,0.5849156379699707,-0.0913681983947753,0.1940707862377166,0.0490202866494655,0.0175861734896898,-0.046937882900238,0.4390351176261902,7.437989711761475,0.2401882261037826,0.2718643248081207,0.3459201455116272,0.1563470214605331
47,0,-770.5624882029598,4.679624877554778,0.0011167444754391,-0.1885931015014648,0.0479327887296676,5.729816436767578,0.6744084358215332,-0.6081051826477051,0.3819353580474853,0.1260665953159332,6.640871288254857e-05,0.1591509133577346,0.5705351233482361,8.014952659606934,0.3674311935901642,0.530950665473938,0.3532779514789581,0.1453392058610916
51,0,-770.587908453459,3.3453857039344586,0.0225658193230628,-0.3997810125350952,0.0205455366522073,1.0626623630523682,0.8698420524597168,-0.2887201309204101,0.4921821355819702,0.1176913306117057,0.011070542037487,-0.0467276647686958,0.5905441641807556,8.228965759277344,0.2868904769420624,0.3994031846523285,0.3385779857635498,0.1677595376968383
35,0,-771.17297396257,1.7147539027591838,0.0017704810015857,0.2050734519958496,0.0722777992486953,17.12661361694336,0.3936333656311035,-0.6522359848022461,0.0567674562335014,0.0367187336087226,0.0062166061252355,0.3250463902950287,0.349365234375,8.356191635131836,0.184380441904068,0.3994394540786743,0.3685629069805145,0.16813525557518
1,0,-771.7660492196045,3.045912733979917,0.0001326118217548,0.3810173988342284,0.0237196888774633,12.02853298187256,0.5276615619659424,-0.9814419746398926,0.4189592897891998,0.0398427695035934,0.0002767573460005,0.151357814669609,0.396733283996582,6.716339111328125,0.4234306514263153,0.3518130779266357,0.3491978347301483,0.1581885069608688
73,0,-772.0575199296655,0.6948681394742405,0.0019642850384116,0.1097934007644653,1.0764029026031494,2.1985106468200684,-0.5626466274261475,-0.3462405204772949,0.1201782524585723,0.0985395088791847,0.0013963140081614,0.0489241480827331,0.5165252089500427,7.087002277374268,0.4200797080993652,0.4459388256072998,0.3310225009918213,0.1712276041507721
53,0,-772.0809373499178,19.14943275234769,0.0637081190943718,-0.0259677171707153,0.0399021580815315,1.0899484157562256,0.8789751529693604,-0.5943706035614014,0.3122885823249817,0.1629931330680847,0.0139595931395888,-0.0800159871578216,0.4514691829681396,6.319857597351074,0.1482742577791214,0.2970272600650787,0.3646605014801025,0.1299932897090912
25,0,-772.1420244410587,5.520016454337834,0.0196678936481475,0.1744599342346191,0.0874941200017929,8.903990745544434,0.2741520404815674,0.6328117847442627,0.1849346756935119,0.1745703816413879,0.017650231719017,-0.1047352030873298,0.4509410262107849,7.304696083068848,0.2146867513656616,0.3651130199432373,0.3680690228939056,0.1329770684242248
46,0,-773.1426498153237,2.2301844550175502,0.0133023615926504,-0.2169301986694335,0.1786752492189407,19.008739471435547,-0.3587722778320312,-0.3567359447479248,0.0700836777687072,0.1388957202434539,0.0010252569336444,0.3170597851276397,0.2056709229946136,6.689936637878418,0.3690837621688843,0.4117311239242553,0.3662230372428894,0.1570319384336471
83,0,-773.880650705254,7.441338055289217,0.0028377138078212,-0.4103965759277344,0.0410049110651016,5.509983062744141,0.1402914524078369,-0.8670439720153809,0.1812162399291992,0.1247150003910064,0.0002091476053465,0.248080238699913,0.408881813287735,7.482561111450195,0.3415846228599548,0.4218233227729797,0.3354959487915039,0.1363704353570938
11,0,-774.1220885282947,1.0431963518510177,0.0177917852997779,0.5139735460281372,0.720457911491394,1.4360480308532717,-0.6985867023468018,-0.6177988052368164,0.1474165767431259,0.0696354582905769,0.0055489996448159,0.0010555549524724,0.4782317280769348,6.662403583526611,0.3885105848312378,0.4105572402477264,0.3379231691360473,0.1550086885690689
56,0,-774.1583668350199,4.7614762349726645,0.0010953233577311,-0.2999068975448608,0.0245628748089075,19.282155990600582,0.723989725112915,0.4674906730651855,0.3138852119445801,0.2089080959558487,0.0058630304411053,0.2112801671028137,0.2814963459968567,6.942747116088867,0.2092485576868057,0.347867339849472,0.3560490608215332,0.1308846473693847
94,0,-774.2163392408962,5.087182438475779,0.002965967869386,0.5194559812545776,0.5917404890060425,6.206214427947998,-0.0211601257324218,-0.1973092555999755,0.136180117726326,0.1126560494303703,0.0214136932045221,-0.0487846955657005,0.4564813375473022,7.896428108215332,0.163963571190834,0.302703708410263,0.357609212398529,0.1278575509786605
66,0,-774.3001054030601,3.8044509856285815,0.000607301830314,0.6530708551406861,0.0279432330280542,12.74506378173828,0.1309990882873535,0.4449341297149658,0.1020881384611129,0.0393055826425552,0.0002321566425962,0.2066731303930282,0.42035111784935,7.354821681976318,0.3544492423534393,0.3711282014846802,0.3337009251117706,0.1766411811113357
82,0,-774.3181694495577,9.054185023810966,0.0009860349819064,0.010347032546997,0.0563745498657226,1.064234972000122,0.4912772178649902,-0.7459988594055176,0.711984395980835,0.1042233556509018,7.803121116012335e-05,0.1337666660547256,0.5207335948944092,7.1185503005981445,0.4413712322711944,0.5702536702156067,0.3469361662864685,0.1261524856090545
3,0,-774.6556439991567,14.03455576015235,0.000105335151602,-0.2741618156433105,0.0904145240783691,2.150054931640625,-0.2581279277801513,-0.6073145866394043,0.2635085880756378,0.0310674142092466,1.618856913410127e-05,0.167353868484497,0.4078037142753601,7.510914325714111,0.3067210018634796,0.4617228507995605,0.3460988998413086,0.1530556976795196
18,0,-775.2059599114812,0.6270859677800621,0.0253759957849979,0.0938307523727417,0.086890697479248,2.29121208190918,-0.1437017917633056,0.5377957820892334,0.1594464778900146,0.0457990020513534,0.0100913755595684,-0.0789824426174163,0.4160843193531036,5.812340259552002,0.2374511808156967,0.3842248320579529,0.3449240326881408,0.1576870381832122
88,0,-775.2212321566248,0.9115463588105592,0.0269789174199104,-0.401319932937622,0.1094375550746917,7.847478866577148,-0.089717149734497,-0.3613364696502685,0.0631249248981475,0.176111564040184,0.0035914834588766,0.1161025688052177,0.3232269287109375,5.732281684875488,0.3836380243301391,0.3119726777076721,0.3439217507839203,0.1658136695623397
48,0,-775.259034865943,7.026893361214111,0.0044583701528608,-0.0476843357086181,0.0464320629835128,2.329101800918579,0.578066349029541,-0.3874568939208984,0.6122601628303528,0.17548568546772,0.0064314361661672,-0.0029120554681867,0.5222688913345337,7.452455043792725,0.3471187949180603,0.4465333819389343,0.329533189535141,0.1530485451221466
69,0,-775.5323093798718,0.8632381046784776,0.0036694633308798,-0.5074053049087524,1.112200379371643,2.0206618309021,0.6837646961212158,0.8704829216003418,0.7986032962799072,0.215692713856697,0.0043321144767105,0.2138681709766388,0.3570980429649353,7.52044153213501,0.3559491038322449,0.484844446182251,0.3435426950454712,0.1575960218906402
43,0,-776.242158623951,1.187498273540688,0.0720666646957397,-0.549219512939453,0.0332367531955242,1.8867781162261963,-0.5283448696136475,0.8784325122833252,0.646148681640625,0.1546107232570648,0.0095517355948686,-0.0221483092755079,0.6620838046073914,8.547174453735352,0.2825547456741333,0.4312008321285248,0.3279989063739776,0.1761372834444046
22,0,-776.715678936279,10.10399628518316,0.0015715359477326,0.4928871154785155,0.42719766497612,3.7415053844451904,-0.8005540370941162,-0.6268203258514404,0.2593827247619629,0.1064338386058807,0.0019433214329183,0.0874617025256156,0.6050145626068115,8.330333709716797,0.4450499415397644,0.3725366294384002,0.3369340002536773,0.1648110896348953
13,0,-777.1187862175514,1.2598177422944787,0.0628440007567405,-0.1321111679077148,0.0727201923727989,18.51498794555664,-0.7030675411224365,0.5293426513671875,0.0917080044746398,0.0977937206625938,0.0046364227309823,0.1312855929136276,0.4214003086090088,7.338320255279541,0.3432559370994568,0.397593230009079,0.3371081948280334,0.1505659520626068
68,0,-777.1913999279321,1.251852242313236,0.0030802856199443,-0.1682284832000732,0.1361133605241775,9.166101455688477,-0.8686172962188721,-0.5599215030670166,0.0615079551935195,0.0619509629905223,0.0030650217086076,0.1038163900375366,0.4458224177360534,7.42008638381958,0.3852243721485138,0.4180226624011993,0.3704439699649811,0.1232988834381103
17,0,-777.6139056277666,6.95437781515061,0.0007004746003076,-0.2769389152526855,0.0873053520917892,2.54843807220459,-0.3592584133148193,-0.2034201622009277,0.47555011510849,0.1280768513679504,0.0003546717343851,0.0869391486048698,0.4043575525283813,6.4495038986206055,0.3913909494876861,0.4262206256389618,0.3315243124961853,0.1615095734596252
64,0,-777.6860978143067,3.3818921941681643,0.0021995382849127,-0.6186747074127197,0.2313942909240722,1.518716812133789,0.4669225215911865,0.8787710666656494,0.0850493311882019,0.2595786452293396,0.0056806178763508,0.1280506700277328,0.4351101517677307,7.579179286956787,0.3086136281490326,0.4925411343574524,0.3542932271957397,0.1289818584918975
91,0,-777.7461485912015,2.530612853487625,0.0067072664387524,0.6196743965148925,0.1646475493907928,8.905298233032227,0.7697746753692627,-0.3274660110473633,0.0879182517528534,0.2897862493991852,0.0220409296452999,-0.093343436717987,0.5136723518371582,8.193100929260254,0.1106384694576263,0.3886643946170807,0.3250855505466461,0.1683075428009033
15,0,-780.7426871007525,5.718022744310677,0.011418517678976,0.2312718152999877,0.0673571452498436,1.9665297269821167,0.1326596736907959,-0.8663315773010254,0.5004568696022034,0.0892697274684906,0.0130847170948982,0.1190600469708442,0.3366849720478058,7.275733470916748,0.3073202967643738,0.2086852192878723,0.3412333726882934,0.1554994583129882
74,0,-780.8096502531333,3.936578455530841,0.0003882293531205,0.2913816690444946,0.1968464255332946,1.1631755828857422,0.0775604248046875,-0.954563856124878,0.2549793422222137,0.1087654158473014,0.0008778875926509,0.1910476237535476,0.5646615624427795,8.269074440002441,0.3238841891288757,0.4051768183708191,0.3450461030006408,0.1354769468307495
19,0,-780.8544155721585,6.832525406315107,0.0010570079321041,0.2543082237243652,0.0435447990894317,1.2414374351501465,-0.6014950275421143,-0.7772312164306641,0.0927039235830307,0.097683735191822,0.0003203544474672,0.1458854228258133,0.4743644595146179,7.195065021514893,0.4267565906047821,0.3603910803794861,0.354637086391449,0.1382735073566436
95,0,-780.8991725523628,6.855783250860514,0.0220377128571271,-0.0159786701202392,0.9499229192733764,11.925949096679688,-0.9072086811065674,-0.7144355773925781,0.2298397272825241,0.1109178885817527,0.0067729619331657,0.0143694626167416,0.4348073303699493,6.331249237060547,0.358062595129013,0.3407759666442871,0.3202323913574219,0.1545473784208297
28,0,-781.3877177361302,8.709132526605801,0.0384084917604923,-0.4049867391586303,0.0387593992054462,1.3423011302947998,-0.7416155338287354,0.2372150421142578,0.1677103340625763,0.0401480421423912,0.0181090403348207,0.0715240761637687,0.3005229532718658,7.230567932128906,0.1231537014245987,0.3359903693199157,0.3029305040836334,0.1858875900506973
59,0,-781.902744037677,1.9929012999854057,0.0001574418274685,-0.4012798786163329,0.2727329730987549,5.349104881286621,-0.5403013229370117,-0.7262616157531738,0.2621839940547943,0.0308452527970075,9.170644625555724e-05,0.2976875007152557,0.3874877393245697,7.6595139503479,0.3489291667938232,0.4366963505744934,0.3606232404708862,0.1249487772583961
9,0,-781.9474413185217,10.752555983126967,0.0015648494008928,-0.2794236183166503,0.102993793785572,1.0460803508758545,-0.1901495456695556,-0.1061046123504638,0.058002546429634,0.1993127465248108,0.0029101339168846,0.3297668695449829,0.202923372387886,6.622098445892334,0.2896316051483154,0.4697220027446747,0.3213894069194793,0.1539453268051147
75,0,-782.7631877171813,0.9006751983981262,0.0094024473801255,0.2743380546569823,0.1788515299558639,9.699762344360352,0.9372425079345704,-0.0282599925994873,0.2784625589847564,0.0943702906370163,0.0025441092438995,0.2873314321041107,0.282645046710968,7.156091213226318,0.2203465402126312,0.4175064861774444,0.3574701845645904,0.1313286423683166
63,0,-782.8201167324921,7.637361155843484,0.0109699387103319,-0.3379409790039062,0.0259546153247356,1.3466747999191284,-0.9505822658538818,-0.8091051578521729,0.7259745597839355,0.0339825488626956,0.0038692590314894,0.086691603064537,0.4282236099243164,6.338960647583008,0.3669289648532867,0.426504373550415,0.3163407444953918,0.1587255150079727
86,0,-783.4121140401016,15.659349142728937,0.0006510397652164,-0.160045051574707,0.197335883975029,2.748749256134033,-0.6072103977203369,-0.1526920795440673,0.4621008336544037,0.1091241464018821,0.0021613442804664,0.1793699711561203,0.5606150031089783,8.663492202758789,0.4458481669425964,0.4421008825302124,0.3455877006053924,0.1411140412092209
27,0,-784.1467045966544,8.360122676613138,0.0588092543184757,0.4352414369583128,0.5253037810325623,8.512101173400879,0.273730993270874,0.8879311084747314,0.273785799741745,0.0419723205268383,0.0012524896301329,0.3649087846279144,0.3546596169471741,8.330002784729004,0.3660502433776855,0.4675824344158172,0.3762923777103424,0.1183830946683883
87,0,-784.2069187382637,7.529437073088951,0.0009885050822049,-0.1425019264221191,0.0718814060091972,1.3781630992889404,0.3087069988250732,0.0908870697021484,0.1730079352855682,0.0603218935430049,0.0003570968983694,0.1222500130534172,0.3812088668346405,6.509807109832764,0.4416552782058716,0.3872498571872711,0.3745864331722259,0.1189632043242454
2,0,-784.4160460162323,1.4119600219925363,0.0001170504983747,-0.432983374595642,0.2198610007762909,3.348752498626709,-0.1484341621398925,0.667349100112915,0.1720573753118515,0.0405923277139663,2.39061100728577e-05,0.1436350047588348,0.4432936310768127,6.894096374511719,0.3793829381465912,0.3839828073978424,0.3524191379547119,0.1262724697589874
4,0,-784.5238468983641,6.225583812906866,0.0065441960468888,-0.5720538139343261,0.0670806616544723,1.2708213329315186,0.9196906089782716,-0.1339902877807617,0.1156709492206573,0.0472593754529953,0.0088022025302052,0.1678460836410522,0.2651387751102447,6.873502731323242,0.3291748166084289,0.2698923647403717,0.3374403119087219,0.1450172513723373
99,0,-784.6303415600545,2.5712224121998157,0.0797221958637237,0.1245597600936889,0.023767489939928,1.507411241531372,0.5067694187164307,0.9369990825653076,0.2337240576744079,0.037990067154169,0.0143693797290325,-0.0702503323554992,0.5287672877311707,7.646083354949951,0.2304267883300781,0.33543661236763,0.3452838361263275,0.136395126581192
55,0,-785.1493402859256,3.0000496417781988,0.0018312713364139,0.6088328599929809,0.545192539691925,2.9238486289978027,0.7773776054382324,0.9941234588623048,0.3720385432243347,0.1791525334119796,9.788043826119974e-05,0.0996628627181053,0.3920778334140777,5.920235633850098,0.4441534280776977,0.3642944693565368,0.3196315765380859,0.1676663756370544
76,0,-785.2852616028838,1.3904364311756825,0.0068862633779644,-0.2308510780334472,0.4321511089801788,3.6222078800201416,0.229551076889038,-0.3699052333831787,0.3645344376564026,0.0931097865104675,0.0025674407370388,0.3093205988407135,0.2149823606014251,6.545755386352539,0.3188417851924896,0.2752290070056915,0.337048590183258,0.1679376512765884
60,0,-786.0373472919929,3.029485830898068,0.0004547207790892,0.636022400856018,0.0796608254313469,12.096305847167969,-0.4814305305480957,-0.8742222785949707,0.069948986172676,0.0338946729898452,0.0012069677468389,0.0619500242173671,0.6201590895652771,8.0774507522583,0.3984972238540649,0.3788185715675354,0.3450469672679901,0.1396025717258453
6,0,-786.1593780405759,4.210570637601838,0.0146074658259749,-0.6517886161804198,0.3294197916984558,16.6505184173584,-0.1947042942047119,-0.9246413707733154,0.0661711543798446,0.0489906333386898,0.0010670922929421,0.1257696896791458,0.3781551718711853,6.701916694641113,0.4707747101783752,0.3380876183509826,0.3538762927055359,0.1396649628877639
10,0,-786.2562973250982,0.8804415162953453,0.0011793400626629,-0.2839073657989501,0.3683772683143616,3.59326171875,-0.3029634952545166,0.7262799739837646,0.1262179613113403,0.0436083935201168,0.000669197354,0.1568137854337692,0.272553026676178,5.557126045227051,0.3999924957752228,0.2966354489326477,0.3863000869750976,0.108086496591568
62,0,-788.1795038239909,2.127534682228935,0.0103881498798727,-0.0559969425201416,0.1664497256278991,17.49049186706543,-0.8100714683532715,0.8763182163238525,0.0698910504579544,0.0416862517595291,0.0058751935139298,0.0435726940631866,0.4278178811073303,6.337374210357666,0.2380513697862625,0.4421323835849762,0.3520531952381134,0.1136429980397224
77,0,-788.3560797822048,1.1831712415643227,0.0006585745722986,-0.427654480934143,0.0857830345630645,1.793512225151062,0.4687488079071045,0.2271277904510498,0.3393003940582275,0.0964876040816307,0.0113714635372161,0.0850850343704223,0.6899433135986328,9.825506210327148,0.3065563440322876,0.3703210949897766,0.3671529591083526,0.132686585187912
40,0,-789.2207091271911,2.2345676326934907,0.0003786180750466,-0.3540060997009277,0.3598575592041015,7.48303747177124,-0.1146292686462402,0.4733593463897705,0.7028875350952148,0.0834240615367889,0.0020097913220524,0.1635668128728866,0.3403129279613495,6.495753288269043,0.4001639485359192,0.4216985404491424,0.3280131816864013,0.1427972912788391
70,0,-790.070973703313,4.844228842306021,0.0177299790084362,-0.58995041847229,0.039915382862091,1.958235740661621,0.2264685630798339,-0.5080869197845459,0.7665607929229736,0.0325346402823925,0.0098045011982321,0.1342506557703018,0.3596497774124145,7.302613258361816,0.3508562743663788,0.45677450299263,0.3290103673934936,0.1412433385848999
44,0,-790.9141743719928,3.5974142805682776,0.0602983124554157,0.2055886507034301,0.0304175335913896,9.372901916503906,-0.7785604000091553,0.292687177658081,0.1922887116670608,0.1568641662597656,0.0145752308890223,-0.0780197009444236,0.4472032487392425,7.267428398132324,0.202853113412857,0.3605826199054718,0.343274176120758,0.1350855529308319
93,0,-791.9879880868851,4.535528300438759,0.0463308542966842,0.0392497301101684,0.0285220555961132,18.33099174499512,0.770881175994873,-0.3314988613128662,0.2529016435146332,0.249488815665245,0.0071423640474677,0.1772873997688293,0.2855918109416961,6.406783580780029,0.1925822794437408,0.4337790608406067,0.3369195759296417,0.1273548305034637
34,0,-792.9910135080569,3.7823034068489054,0.0003111698897555,0.27222101688385,0.1789300143718719,3.905885219573975,0.8439879417419434,-0.0807325839996337,0.0940021574497222,0.0533075742423534,8.779654308455065e-05,0.1535529941320419,0.2561993598937988,5.058251857757568,0.2369412183761596,0.3016988039016723,0.3422706127166748,0.15396349132061
52,0,-793.1817301012658,6.608649522640618,0.0086250733584165,-0.1312923908233643,0.7425589561462402,1.207553505897522,-0.709632396697998,0.647040605545044,0.0560807920992374,0.0435313247144222,0.0043224454857409,0.0330239683389663,0.5348518490791321,7.262110233306885,0.5317354202270508,0.3835475742816925,0.3551612496376037,0.1245573237538337
98,0,-794.1109889872183,0.4992227486152374,0.0167645849287509,-0.4481339216232299,0.0354882068932056,1.0702041387557983,0.4091188907623291,0.757493257522583,0.7802919149398804,0.2163836359977722,0.0178631320595741,-0.0280823968350887,0.4174833297729492,7.821463108062744,0.1981468349695205,0.3574029207229614,0.3404418528079986,0.1405956745147705
85,0,-794.566392277767,8.082850149051195,0.0002693439018912,0.6144835233688355,1.084520936012268,8.354201316833496,-0.1049685478210449,0.8730595111846924,0.4855186939239502,0.1785878986120224,0.0007800253224559,0.3522253036499023,0.3261521160602569,7.934008598327637,0.4346642196178436,0.3148408234119415,0.3506914377212524,0.1280145198106765
90,0,-796.0417110273036,1.3977693814901353,0.0004299764987081,-0.3227994441986084,0.1464057564735412,1.518480896949768,0.1198720932006836,0.9190270900726318,0.6738988161087036,0.1283858269453048,7.884221849963069e-05,0.298442393541336,0.369009256362915,7.8559889793396,0.3066117465496063,0.3592658042907715,0.3202466666698456,0.1684274673461914
89,0,-796.8020484150053,10.3122611361541,0.0003265660488978,-0.0198626041412353,0.8805391788482666,2.614630937576294,0.4219322204589844,0.7655420303344727,0.2810521721839905,0.0937334597110748,0.0002406558051006,0.2880023121833801,0.383551687002182,8.227123260498047,0.3981313109397888,0.3348771631717682,0.3684202134609222,0.1194608807563781
29,0,-796.9374127752424,2.8726250731350094,0.0160446316003799,0.2407902240753173,0.1826604306697845,1.1318509578704834,-0.3084542751312256,0.8418354988098145,0.1234314143657684,0.0461088195443153,0.0137177016586065,-0.227059468626976,1.0340611934661863,10.14919090270996,0.3278834521770477,0.5073817372322083,0.3372557163238525,0.1666395962238311
24,0,-797.0901993704329,0.5993948339016194,0.0001272488298127,0.4556738138198852,0.0928762108087539,16.664926528930664,0.4809250831604004,-0.495415449142456,0.535461962223053,0.1572082340717315,4.068971611559391e-05,0.0491888038814067,0.5821936130523682,7.513203144073486,0.4733822643756866,0.4626016020774841,0.3035963177680969,0.1760424226522445
65,0,-797.386809283332,3.468146474123071,0.0068352450616657,0.1764923572540283,0.0800680369138717,3.870336532592773,0.2495009899139404,0.1666827201843261,0.1112862974405288,0.1611754596233368,0.0127630159258842,-0.0189966727048158,0.5104904174804688,7.706331253051758,0.3594557046890259,0.3378951847553253,0.3333578109741211,0.1357407569885254
54,0,-797.8223034306029,1.0982422638570186,0.0019834688864648,-0.1010396957397461,0.1031253710389137,2.0126049518585205,-0.4495248794555664,-0.7144439220428467,0.1556093245744705,0.1466626822948455,0.0020737501326948,-0.0073809279128909,0.6389657855033875,7.942898750305176,0.430757075548172,0.4148599803447723,0.3392447233200073,0.1353432685136795
20,0,-798.5840215629182,3.64307584562124,0.0249227508902549,0.2573678731918335,0.0629528388381004,8.7365140914917,0.6904587745666504,0.8254680633544922,0.5955234169960022,0.1100435405969619,0.0041406173259019,0.0396339409053325,0.4967132806777954,6.973651885986328,0.2838506698608398,0.5025824308395386,0.3520305156707763,0.1073415949940681
80,0,-799.5460220097126,8.158629799885002,0.0094745475798845,-0.4023144483566284,0.1463214606046676,10.920902252197266,-0.0426115989685058,0.8467535972595215,0.259570449590683,0.1658069044351577,0.0146028418093919,-0.1054253503680229,0.4728542864322662,6.828519344329834,0.2579578757286072,0.3216117024421692,0.3245103061199188,0.1396583616733551
39,0,-799.9953374140143,9.93739778560037,0.0004078264173585,-0.086937403678894,0.3448825478553772,1.9854936599731443,0.7374935150146484,0.548938512802124,0.3672274947166443,0.1381376832723617,0.0021390761248767,0.2035167813301086,0.3473409414291382,6.806750774383545,0.3767129480838775,0.3165847957134247,0.3199382424354553,0.1448061466217041
23,0,-804.0897144649625,6.364181625198603,0.0001234836236108,-0.5129464864730835,0.1031059473752975,9.539735794067385,-0.1543657779693603,-0.7460165023803711,0.1496162861585617,0.0318924151360988,0.0001038310292642,0.0780104398727417,0.4487831890583038,5.9998064041137695,0.429246187210083,0.406009703874588,0.3114036023616791,0.1407243907451629
5,0,-815.0812023019822,2.323183368462681,0.0052767326124012,-0.519192624092102,0.0261114090681076,12.50861358642578,0.3479325771331787,0.5455751419067383,0.1675301790237426,0.0443568229675293,0.0013492064317688,0.1082165762782096,0.6068922281265259,7.609188079833984,0.4752843081951141,0.4392233490943908,0.3490691184997558,0.1093654632568359
49,0,-818.8455136870108,6.844264895819563,0.0021295775659382,-0.4425578594207763,0.1866002380847931,10.872129440307615,-0.5185756683349609,-0.3205220699310303,0.4858947992324829,0.1631856560707092,0.0164184402674436,-0.0016797949792817,0.4499360024929046,8.21835994720459,0.1397772282361984,0.3400109112262726,0.3545209765434265,0.105212427675724
58,0,-820.6479910196726,2.4937249483488526,0.0094358632341027,-0.3224095821380615,0.0455257445573806,1.242246389389038,-0.6563045978546143,-0.5094451904296875,0.0519257672131061,0.1418450772762298,0.0125884842127561,-0.0161634571850299,0.587943434715271,7.966586589813232,0.1918538957834243,0.4252735376358032,0.3305511772632599,0.1182474642992019
37,0,-820.7787312308842,8.93725938541891,0.0001208146932185,0.5004408597946166,0.1177524030208587,2.736769199371338,-0.5547802448272705,0.0595417022705078,0.0929218828678131,0.1660126596689224,1.1470845493022352e-05,0.1689407676458358,0.4067480564117431,7.147674083709717,0.3132244050502777,0.3684107065200805,0.3577706217765808,0.102633535861969
79,0,-821.6714046570052,1.215744971452043,0.0369870364665985,-0.6999592781066895,0.0443039461970329,9.959641456604004,0.0838019847869873,0.6305985450744629,0.4577133059501648,0.0317091308534145,0.0173477455973625,-0.1684053391218185,0.7013204097747803,9.3063383102417,0.181073784828186,0.3222310543060303,0.3202105462551117,0.1527185291051864
7,0,-822.1694066555775,7.078486605018228,0.0136123318225145,-0.4463214635848999,0.2450237870216369,6.123563289642334,0.0559782981872558,0.7085657119750977,0.1827239394187927,0.0390428826212883,0.0002767702681012,0.2223976701498031,0.2584476768970489,6.026219844818115,0.4548430442810058,0.3649309873580932,0.3141507506370544,0.1341760754585266
