replicate,iteration,method,logLik,alpha_T,alpha_H,alpha_W,E,delta_c,delta_s,sigma,tau,job_id
0,0,pfilter,-790.2640991457383,0.018486684188246727,-0.07631824910640717,0.5468633770942688,7.654975414276123,0.09576519578695297,0.2826250195503235,0.33778899908065796,0.15279585123062134,15
