replicate,iteration,method,logLik,alpha_T,alpha_H,alpha_W,E,delta_c,delta_s,sigma,tau,job_id
0,0,pfilter,-879.8905814195869,0.014695711433887482,0.06201959028840065,0.5807279944419861,9.674333572387695,0.36101391911506653,0.3728708326816559,0.34378427267074585,0.09754546731710434,29
