replicate,iteration,logLik,alpha_T,alpha_H,alpha_W,E,delta_c,delta_s,sigma,tau,method,job_id
0,0,,0.5276528596878052,0.47283652424812317,0.4996799826622009,5.040108680725098,0.0,0.0,0.5568827390670776,0.5233112573623657,mif,36
0,1,-1071.9815673828125,0.3510846197605133,0.5836443901062012,0.9024101495742798,18.92251968383789,-0.7757700085639954,0.5060694813728333,0.5217399597167969,0.1666940450668335,mif,36
0,2,-975.0665893554688,0.10803909599781036,0.18291565775871277,0.8090561628341675,19.764476776123047,-0.7499704360961914,0.2250508964061737,0.40878087282180786,0.25939854979515076,mif,36
0,3,-881.15185546875,0.062483012676239014,-0.22067075967788696,0.43820396065711975,6.069812297821045,0.7224361300468445,0.09933504462242126,0.47122922539711,0.19353875517845154,mif,36
0,4,-804.3225708007812,0.023740803822875023,-0.05574319511651993,0.8343943357467651,11.3292236328125,-0.10469523817300797,0.3794688284397125,0.4709475040435791,0.20037364959716797,mif,36
0,5,-785.6747436523438,0.018802935257554054,-0.125780388712883,0.9504782557487488,13.116352081298828,0.15060639381408691,0.1590806245803833,0.4546576738357544,0.18648575246334076,mif,36
0,6,-817.6409301757812,0.013643231242895126,0.08684951812028885,0.5827860832214355,8.38912296295166,0.3018665611743927,0.2736814618110657,0.39164671301841736,0.07963507622480392,mif,36
0,7,-790.3104248046875,0.0121881403028965,0.2657223045825958,0.39550989866256714,7.8860955238342285,0.6845901012420654,0.10783279687166214,0.4865683913230896,0.10295630246400833,mif,36
0,8,-849.864013671875,0.009500478394329548,-0.11275524646043777,0.715374767780304,10.991684913635254,0.0735914558172226,0.0174602959305048,0.44064152240753174,0.11647817492485046,mif,36
0,9,-779.328369140625,0.014948859810829163,-0.15173883736133575,1.0360934734344482,10.338512420654297,0.24330441653728485,0.38141199946403503,0.4163060486316681,0.18806597590446472,mif,36
0,10,-785.0824584960938,0.01603066734969616,0.17356662452220917,0.21219661831855774,4.884030342102051,0.4578010141849518,0.07324754446744919,0.4191094934940338,0.17117182910442352,mif,36
0,11,-871.9262084960938,0.017281662672758102,0.3285597562789917,0.34705206751823425,8.360605239868164,-0.2871790826320648,0.5085642337799072,0.4904717206954956,0.10556832700967789,mif,36
0,12,-825.49609375,0.012659478932619095,0.043276235461235046,0.8026912808418274,8.15178394317627,0.2717141807079315,0.5753203630447388,0.42510098218917847,0.15592214465141296,mif,36
0,13,-964.3363647460938,0.016151120886206627,0.09554366767406464,0.34508615732192993,6.118580341339111,-0.2966076135635376,0.5531846880912781,0.440033882856369,0.059587929397821426,mif,36
0,14,-901.3524169921875,0.019237300381064415,0.013432861305773258,0.8474887013435364,8.353737831115723,0.7288156747817993,0.2314077764749527,0.42180296778678894,0.09181734919548035,mif,36
0,15,-786.9403686523438,0.02446858212351799,-0.21537508070468903,0.9900577664375305,11.544736862182617,-0.16583594679832458,0.4878022372722626,0.4236516058444977,0.20918911695480347,mif,36
0,16,-810.2803955078125,0.02622309699654579,-0.21860860288143158,0.4611908495426178,5.88400936126709,0.09098811447620392,0.31517693400382996,0.4272423982620239,0.18133649230003357,mif,36
0,17,-784.135009765625,0.026732491329312325,-0.09140396863222122,0.521327793598175,8.537423133850098,-0.09572036564350128,0.30881983041763306,0.37672290205955505,0.2884082794189453,mif,36
0,18,-821.2486572265625,0.022548843175172806,0.017915548756718636,0.7322619557380676,11.809372901916504,0.12774047255516052,0.21751078963279724,0.4588783085346222,0.1490979790687561,mif,36
0,19,-784.2379760742188,0.023269839584827423,-0.10111291706562042,0.8853783011436462,10.659052848815918,0.35278770327568054,0.3134166896343231,0.41877463459968567,0.14392806589603424,mif,36
0,20,-818.9066162109375,0.023940980434417725,0.23139354586601257,0.29681381583213806,8.26937198638916,-0.27183812856674194,0.28312844038009644,0.41399243474006653,0.1564772129058838,mif,36
0,21,-800.434326171875,0.026384374126791954,0.0673443078994751,0.3916899561882019,6.349527835845947,0.44824638962745667,0.03763316571712494,0.43108686804771423,0.15293267369270325,mif,36
0,22,-893.9837646484375,0.01745007373392582,0.18926873803138733,0.48650774359703064,9.802239418029785,-0.1634843498468399,0.2677110731601715,0.3739214539527893,0.10882904380559921,mif,36
0,23,-840.8381958007812,0.017166875302791595,-0.039363935589790344,0.7210500240325928,8.126262664794922,0.33953961730003357,0.4932919442653656,0.36405080556869507,0.2050033062696457,mif,36
0,24,-812.7454223632812,0.014714924618601799,-0.02669786661863327,0.6629504561424255,9.408052444458008,0.09322615712881088,0.1803269237279892,0.4544331431388855,0.17503885924816132,mif,36
0,25,-786.487548828125,0.0132305808365345,-0.09789876639842987,0.9790463447570801,9.515917778015137,0.3725460171699524,0.38799524307250977,0.4226248860359192,0.1510499268770218,mif,36
0,26,-819.33984375,0.01055760309100151,-0.049174025654792786,0.941024661064148,11.02936840057373,0.10791827738285065,0.376999169588089,0.43867799639701843,0.1441686749458313,mif,36
0,27,-830.0143432617188,0.013041090220212936,0.08451272547245026,0.5991564393043518,8.291058540344238,0.30988219380378723,0.3476811349391937,0.3928917944431305,0.17106249928474426,mif,36
0,28,-813.578369140625,0.011297661811113358,0.19832763075828552,0.34216898679733276,6.591475486755371,0.1878943145275116,0.32965072989463806,0.42040327191352844,0.12120627611875534,mif,36
0,29,-905.4430541992188,0.013522516936063766,-0.07733503729104996,0.45173394680023193,7.2589826583862305,-0.03929703310132027,0.39588379859924316,0.4140399396419525,0.0845690667629242,mif,36
0,30,-949.72802734375,0.009129339829087257,-0.09097015857696533,0.7982854247093201,8.70442008972168,0.5381666421890259,0.20513346791267395,0.4035128951072693,0.108480304479599,mif,36
0,31,-946.1359252929688,0.0077933939173817635,-0.05215165764093399,0.6841346025466919,9.218619346618652,0.0024110651575028896,0.34492895007133484,0.4300270080566406,0.1220257431268692,mif,36
0,32,-799.6373901367188,0.010605188086628914,-0.012961169704794884,0.9123418927192688,10.705647468566895,0.29513517022132874,0.2729063630104065,0.39408883452415466,0.1577022522687912,mif,36
0,33,-817.2908935546875,0.012785229831933975,-0.06877243518829346,0.867858350276947,8.917530059814453,0.03369952365756035,0.5166229009628296,0.42462122440338135,0.16129916906356812,mif,36
0,34,-809.094482421875,0.013865800574421883,-0.20328600704669952,0.7910234332084656,7.479104518890381,0.28304049372673035,0.26147207617759705,0.40718743205070496,0.14459754526615143,mif,36
0,35,-822.3632202148438,0.016502974554896355,-0.08988507091999054,0.7314915657043457,8.020557403564453,0.08312851935625076,0.5777503848075867,0.35508161783218384,0.14549115300178528,mif,36
0,36,-789.9150390625,0.016593482345342636,-0.061266109347343445,0.7128885388374329,8.108585357666016,0.18237844109535217,0.44471654295921326,0.3891352415084839,0.1828775703907013,mif,36
0,37,-805.2440185546875,0.012524646706879139,-0.041559651494026184,0.6944787502288818,7.863430500030518,0.18518128991127014,0.5074974298477173,0.41256657242774963,0.1751178801059723,mif,36
0,38,-820.6414184570312,0.011217446997761726,-0.06080426648259163,0.7412964105606079,8.70411491394043,0.25518864393234253,0.44461455941200256,0.41557103395462036,0.12822949886322021,mif,36
0,39,-823.8619995117188,0.010772790759801865,-0.05120714008808136,0.7773391008377075,8.445242881774902,0.2919481694698334,0.2226974219083786,0.4374239444732666,0.09792278707027435,mif,36
0,40,-844.5303955078125,0.009643346071243286,-0.013016341254115105,0.7155218124389648,7.869713306427002,0.1557711958885193,0.5294293165206909,0.35680514574050903,0.10886542499065399,mif,36
0,41,-888.1174926757812,0.01019348856061697,-0.02726800926029682,0.733930230140686,7.790740013122559,0.20547762513160706,0.4306430518627167,0.38725388050079346,0.13991020619869232,mif,36
0,42,-849.6343994140625,0.0098426453769207,-0.06913497298955917,0.42317792773246765,6.300553321838379,0.13828472793102264,0.1916777342557907,0.4161664545536041,0.1316033899784088,mif,36
0,43,-792.05126953125,0.011121552437543869,0.009945162571966648,0.41589781641960144,6.499986171722412,-0.08448110520839691,0.5517157912254333,0.44359493255615234,0.0887201577425003,mif,36
0,44,-866.59375,0.012598446570336819,0.04579621180891991,0.3250451982021332,6.232940196990967,0.1290435791015625,-0.014058860950171947,0.3946569561958313,0.10354822874069214,mif,36
0,45,-865.3634643554688,0.013194417580962181,-0.03696412593126297,0.35826024413108826,5.994823455810547,0.3243589401245117,0.6091195344924927,0.39363643527030945,0.10823816061019897,mif,36
0,46,-830.2509155273438,0.014163280837237835,0.06820855289697647,0.6170402765274048,9.57237434387207,0.09221906960010529,0.06947372108697891,0.4350650906562805,0.10846178978681564,mif,36
0,47,-845.8936157226562,0.013718878850340843,0.07298240810632706,0.6266500949859619,8.465804100036621,0.3153720796108246,0.23962493240833282,0.38682258129119873,0.10437527298927307,mif,36
0,48,-854.8312377929688,0.015843465924263,0.1972550004720688,0.3735601007938385,7.959817886352539,0.38311639428138733,0.07017582654953003,0.351417601108551,0.11142068356275558,mif,36
0,49,-990.0189819335938,0.017962923273444176,0.08927834779024124,0.46714380383491516,8.002650260925293,0.12429943680763245,0.30632612109184265,0.3302720785140991,0.09838257730007172,mif,36
0,50,-885.1173706054688,0.016967272385954857,-0.02508026920258999,0.5500047206878662,7.526029109954834,0.20394527912139893,0.29664841294288635,0.42911460995674133,0.06616067886352539,mif,36
0,51,-1065.1495361328125,0.015873169526457787,-0.053657691925764084,0.6992014646530151,9.020986557006836,0.1255660057067871,0.331030011177063,0.3849972188472748,0.06662263721227646,mif,36
0,52,-935.77880859375,0.01556666661053896,-0.009451383724808693,0.535958468914032,8.421256065368652,0.18220452964305878,0.13862664997577667,0.4172189235687256,0.07293467968702316,mif,36
0,53,-977.6615600585938,0.016188455745577812,0.0027321900706738234,0.6951665878295898,8.669195175170898,-0.001383226364850998,0.7329475283622742,0.3684122860431671,0.08316240459680557,mif,36
0,54,-1035.77978515625,0.015115886926651001,-0.11003675311803818,0.705615758895874,9.478142738342285,0.15283136069774628,0.23957006633281708,0.3437917232513428,0.08059355616569519,mif,36
0,55,-909.1671142578125,0.015463986434042454,0.0066558243706822395,0.7228937745094299,9.640820503234863,0.2919600307941437,0.3783491253852844,0.39649510383605957,0.09134700894355774,mif,36
0,56,-878.0817260742188,0.01530382875353098,-0.05268114060163498,0.8079319000244141,10.347493171691895,0.12446039170026779,0.44565147161483765,0.4169015884399414,0.09552919864654541,mif,36
0,57,-946.354736328125,0.014839163050055504,-0.03541111573576927,0.6915894746780396,9.341047286987305,0.1965705007314682,0.47159460186958313,0.39909952878952026,0.07904814183712006,mif,36
0,58,-1045.2705078125,0.013611922971904278,-0.03535046428442001,0.8342057466506958,9.351444244384766,0.15754379332065582,0.5173488855361938,0.39824438095092773,0.07536604255437851,mif,36
0,59,-893.6547241210938,0.014036700129508972,-0.034526076167821884,0.7619051933288574,9.793091773986816,0.10059869289398193,0.34022441506385803,0.4121820628643036,0.08265285938978195,mif,36
0,60,-965.243896484375,0.014406131580471992,-0.06438614428043365,0.8233928084373474,8.691322326660156,-0.005484064109623432,0.4963800013065338,0.36303210258483887,0.07704424113035202,mif,36
0,61,-992.094970703125,0.014835038222372532,-0.20875287055969238,0.8436205983161926,8.630317687988281,0.1884254515171051,0.38341981172561646,0.3834201991558075,0.08047550916671753,mif,36
0,62,-981.5222778320312,0.015611251816153526,-0.2817418873310089,0.9012916088104248,8.489806175231934,0.36670130491256714,0.4196555018424988,0.35739755630493164,0.09341351687908173,mif,36
0,63,-872.9675903320312,0.017110200598835945,-0.17176654934883118,0.743815004825592,9.25350570678711,0.08191492408514023,0.3206702172756195,0.3910467326641083,0.08397632837295532,mif,36
0,64,-900.3186645507812,0.016750400885939598,-0.08496472239494324,0.7153970003128052,8.974082946777344,0.2044488787651062,0.48202207684516907,0.4014523923397064,0.07542476803064346,mif,36
0,65,-1007.1641235351562,0.01733165606856346,-0.07190079987049103,0.6013236045837402,9.199495315551758,0.1682857722043991,0.2773909866809845,0.3683284819126129,0.08436544984579086,mif,36
0,66,-856.4019165039062,0.017985781654715538,-0.05662497505545616,0.6444553732872009,9.069716453552246,0.2015884816646576,0.41199609637260437,0.3557729125022888,0.10510289669036865,mif,36
0,67,-949.9686889648438,0.01798776350915432,-0.06682126969099045,0.6873018145561218,8.313338279724121,0.39062124490737915,0.2562324106693268,0.3446993827819824,0.1053350642323494,mif,36
0,68,-873.7747802734375,0.01976042240858078,-0.0669545903801918,0.6093143224716187,8.654796600341797,0.007970073260366917,0.2792673707008362,0.3525581955909729,0.12159522622823715,mif,36
0,69,-801.5831909179688,0.020230764523148537,-0.010390874929726124,0.5809512734413147,8.71340274810791,0.2038562148809433,0.3664197325706482,0.3726864755153656,0.12569811940193176,mif,36
0,70,-822.0350952148438,0.019462231546640396,-0.02408364973962307,0.46688634157180786,8.554359436035156,0.13812264800071716,0.18492737412452698,0.3476799428462982,0.13514727354049683,mif,36
0,71,-812.5435180664062,0.017701249569654465,-0.09669904410839081,0.662888765335083,8.666760444641113,0.2049451619386673,0.2870144546031952,0.34012484550476074,0.16124781966209412,mif,36
0,72,-805.0177001953125,0.018295057117938995,-0.14210250973701477,0.7089812755584717,8.719718933105469,0.1701345592737198,0.33669885993003845,0.3497106432914734,0.16741664707660675,mif,36
0,73,-781.4515380859375,0.019292891025543213,-0.16391640901565552,0.705279529094696,8.680013656616211,0.14840222895145416,0.4062691926956177,0.354339599609375,0.16709201037883759,mif,36
0,74,-806.721923828125,0.01971537433564663,-0.1343240588903427,0.6824296116828918,8.780643463134766,0.09367802739143372,0.3466334044933319,0.36257877945899963,0.1585375815629959,mif,36
0,75,-780.5383911132812,0.01930950954556465,-0.1568988710641861,0.7432379126548767,9.09717082977295,0.1754622459411621,0.38104456663131714,0.35138243436813354,0.16759714484214783,mif,36
0,76,-788.2999877929688,0.018453288823366165,-0.1258210986852646,0.6579852104187012,8.337888717651367,0.005667851772159338,0.4656500518321991,0.35594144463539124,0.15822884440422058,mif,36
0,77,-806.8536376953125,0.018033606931567192,-0.1526971161365509,0.660902202129364,8.992444038391113,0.045918259769678116,0.3862978518009186,0.3348371088504791,0.17298880219459534,mif,36
0,78,-797.7081298828125,0.01802286133170128,-0.14360754191875458,0.6614209413528442,8.593672752380371,0.155399888753891,0.4768317639827728,0.33618006110191345,0.16025060415267944,mif,36
0,79,-790.8978271484375,0.01742679998278618,-0.17584136128425598,0.6237500905990601,8.18206787109375,0.18074274063110352,0.3218567371368408,0.3394933044910431,0.13924789428710938,mif,36
0,80,-847.5089721679688,0.01769423671066761,-0.15382222831249237,0.6638413071632385,8.312400817871094,0.1832142174243927,0.405318021774292,0.31876352429389954,0.14058177173137665,mif,36
0,81,-812.7905883789062,0.017041105777025223,-0.09713128954172134,0.6714223027229309,8.929482460021973,0.13203057646751404,0.3630324602127075,0.31300100684165955,0.15182790160179138,mif,36
0,82,-821.787841796875,0.017788732424378395,-0.15220369398593903,0.6329082250595093,8.788043022155762,0.20436407625675201,0.32741686701774597,0.33283719420433044,0.14511989057064056,mif,36
