replicate,iteration,method,logLik,alpha_T,alpha_H,alpha_W,E,delta_c,delta_s,sigma,tau,job_id
0,0,pfilter,-798.4218816334705,0.01474836841225624,-0.10937590897083282,0.4563664197921753,7.133450031280518,0.3017772436141968,0.25646233558654785,0.334181010723114,0.14745068550109863,11
