replicate,iteration,method,logLik,alpha_T,alpha_H,alpha_W,E,delta_c,delta_s,sigma,tau,job_id
0,0,pfilter,-810.220575212684,0.009724153205752373,-0.08540669083595276,0.5625527501106262,7.288370132446289,0.3508080840110779,0.4213823676109314,0.3472822904586792,0.11295969784259796,18
