replicate,iteration,logLik,alpha_T,alpha_H,alpha_W,E,delta_c,delta_s,sigma,tau,method,job_id
0,0,,0.5215368866920471,0.5279737114906311,0.5867147445678711,5.382389068603516,0.0,0.0,0.5061855912208557,0.5013315677642822,mif,29
0,1,-1055.491455078125,0.40424612164497375,-0.31950855255126953,1.5210824012756348,17.85281753540039,-0.0630713552236557,0.3597797453403473,0.11415152996778488,0.5255997776985168,mif,29
0,2,-991.10400390625,0.15787778794765472,-0.6940545439720154,1.901122808456421,18.869613647460938,-0.013770898804068565,0.23739226162433624,0.46264955401420593,0.21066930890083313,mif,29
0,3,-869.3751831054688,0.06679115444421768,-0.7636354565620422,1.611819863319397,15.315566062927246,-0.06127526983618736,0.351344496011734,0.48978108167648315,0.19171471893787384,mif,29
0,4,-808.8139038085938,0.033991195261478424,-0.20395170152187347,0.7656709551811218,8.790597915649414,-0.29075708985328674,0.5962459444999695,0.40859049558639526,0.21714092791080475,mif,29
0,5,-832.8521118164062,0.01668364927172661,0.28679126501083374,0.5411689281463623,8.337479591369629,0.01692904159426689,0.4605899751186371,0.4694756865501404,0.15359415113925934,mif,29
0,6,-787.6455688476562,0.0170546006411314,-0.08713789284229279,0.6672358512878418,7.782237529754639,0.3780178725719452,0.41642996668815613,0.4210236072540283,0.14258229732513428,mif,29
0,7,-778.08837890625,0.01728128455579281,0.038694802671670914,0.6507379412651062,9.302627563476562,-0.20733484625816345,0.35519397258758545,0.4593544602394104,0.11988577991724014,mif,29
0,8,-1038.4417724609375,0.018107332289218903,0.19174110889434814,0.6759462952613831,10.09643268585205,0.326810359954834,0.4075782597064972,0.4491560161113739,0.09892742335796356,mif,29
0,9,-774.378173828125,0.01332634687423706,0.027938412502408028,0.6508089303970337,9.562167167663574,0.4199652075767517,0.1465993970632553,0.5078034996986389,0.1418541669845581,mif,29
