replicate,iteration,method,logLik,alpha_T,alpha_H,alpha_W,E,delta_c,delta_s,sigma,tau,job_id
0,0,pfilter,-861.3842134259155,0.010851729661226273,-0.18587318062782288,0.7540305852890015,8.724992752075195,0.3300026059150696,0.28011471033096313,0.3559965491294861,0.10404271632432938,33
