replicate,iteration,method,logLik,alpha_T,alpha_H,alpha_W,E,delta_c,delta_s,sigma,tau,job_id
0,0,pfilter,-785.5816724529552,0.013296019285917282,0.04836834594607353,0.4201483428478241,7.453915596008301,0.18799805641174316,0.27991798520088196,0.3418663740158081,0.1297939121723175,3
