replicate,iteration,method,logLik,alpha_T,alpha_H,alpha_W,E,delta_c,delta_s,sigma,tau,job_id
0,0,pfilter,-814.0327082105473,0.007287681568413973,0.08659196645021439,0.6411231756210327,8.824664115905762,0.25454142689704895,0.4614799916744232,0.3402334749698639,0.1179163008928299,10
