replicate,iteration,method,logLik,alpha_T,alpha_H,alpha_W,E,delta_c,delta_s,sigma,tau,job_id
0,0,pfilter,-1041.0024303044456,0.025332406163215637,-0.14587485790252686,0.5296074151992798,7.904633522033691,0.010093841701745987,0.4133121371269226,0.3593597412109375,0.06005252152681351,24
