replicate,iteration,method,logLik,alpha_T,alpha_H,alpha_W,E,delta_c,delta_s,sigma,tau,job_id
0,0,pfilter,-786.4444091311318,0.010313292033970356,0.03373870253562927,0.4802277088165283,7.468967437744141,0.2538148760795593,0.4140056371688843,0.31724196672439575,0.1424948126077652,7
