replicate,iteration,logLik,alpha_T,alpha_H,alpha_W,E,delta_c,delta_s,sigma,tau,method,job_id
0,0,,0.5685108304023743,0.47963154315948486,0.5184875130653381,4.365599155426025,0.0,0.0,0.4569249153137207,0.502348005771637,mif,24
0,1,-1058.4766845703125,0.24724338948726654,-0.3515608310699463,1.6775881052017212,20.108373641967773,-0.18337179720401764,0.2576931416988373,0.3927493095397949,0.2701965272426605,mif,24
0,2,-1011.9430541992188,0.0997302308678627,-0.4426775872707367,1.4201151132583618,15.417319297790527,0.12169147282838821,0.3127882182598114,0.4431968629360199,0.18388572335243225,mif,24
0,3,-832.8189697265625,0.04940652474761009,-0.7547701597213745,1.7996442317962646,16.32467269897461,-0.16955925524234772,0.39384591579437256,0.29549553990364075,0.3884958028793335,mif,24
0,4,-825.9841918945312,0.04274264723062515,-0.03545988351106644,0.511592447757721,7.724967956542969,0.01660638488829136,0.4778030514717102,0.382039874792099,0.20355844497680664,mif,24
0,5,-812.035400390625,0.02034851722419262,-0.1614183634519577,0.8900588154792786,9.968305587768555,-0.35927799344062805,0.4882340133190155,0.5087266564369202,0.11473239958286285,mif,24
0,6,-810.3643188476562,0.030544286593794823,0.14512388408184052,1.1753989458084106,18.799957275390625,-0.4078179895877838,0.20682336390018463,0.5058170557022095,0.12389962375164032,mif,24
0,7,-815.6823120117188,0.032647281885147095,0.18242226541042328,0.20633353292942047,6.980752468109131,0.43592968583106995,-0.06948895752429962,0.4358856976032257,0.15314294397830963,mif,24
0,8,-798.8486938476562,0.01968374103307724,-0.08709457516670227,0.601038932800293,5.92665958404541,0.5358660817146301,0.37741008400917053,0.4028679132461548,0.14803797006607056,mif,24
0,9,-849.5325317382812,0.022360123693943024,-0.17310433089733124,0.5507156848907471,5.286449909210205,0.6632483601570129,0.1211070567369461,0.4613775610923767,0.1519891768693924,mif,24
0,10,-775.4904174804688,0.021884813904762268,-0.0383632518351078,0.9717227816581726,7.129604816436768,0.46871548891067505,0.8068258166313171,0.4571239650249481,0.1857987344264984,mif,24
0,11,-794.6572265625,0.025786371901631355,0.002854249905794859,0.4669645130634308,7.985222339630127,-0.3338073194026947,0.3306938409805298,0.3546885848045349,0.1738855540752411,mif,24
0,12,-926.3931884765625,0.025953005999326706,-0.38811805844306946,0.8414432406425476,7.228610038757324,0.6619465351104736,0.24771781265735626,0.5097075700759888,0.08798147737979889,mif,24
0,13,-915.1305541992188,0.0262150876224041,0.09602154046297073,1.2111454010009766,12.743672370910645,0.31186142563819885,0.312430739402771,0.4130708575248718,0.06635202467441559,mif,24
0,14,-1285.612060546875,0.020911376923322678,-0.0464051216840744,0.6583022475242615,7.841888904571533,0.10346537828445435,0.5529285073280334,0.4928625822067261,0.05830724909901619,mif,24
0,15,-1335.0540771484375,0.015883587300777435,0.16001297533512115,0.7901181578636169,11.147505760192871,0.2856007516384125,0.30489587783813477,0.4645172655582428,0.046778738498687744,mif,24
0,16,-1302.6478271484375,0.01943960413336754,0.042187873274087906,0.760644793510437,8.244231224060059,0.21580010652542114,0.6778553128242493,0.4957023561000824,0.039592444896698,mif,24
0,17,-4068.89111328125,0.02042340487241745,0.18117569386959076,0.5138707160949707,8.90644359588623,-0.16792969405651093,0.27154725790023804,0.42928919196128845,0.028623884543776512,mif,24
0,18,-1776.8248291015625,0.020387647673487663,0.16840754449367523,0.8977680802345276,10.63107681274414,-0.0240649227052927,0.39708831906318665,0.4585230350494385,0.03647097572684288,mif,24
0,19,-1424.7073974609375,0.021058786660432816,0.061008162796497345,0.6255478262901306,8.58203125,0.09645266830921173,0.20919069647789001,0.4234202802181244,0.06364697962999344,mif,24
0,20,-919.5552978515625,0.025562835857272148,-0.006269568111747503,0.5009168982505798,7.269774913787842,0.05950883403420448,0.34740081429481506,0.44771113991737366,0.09874962270259857,mif,24
0,21,-794.0777587890625,0.019956262782216072,-0.0561688207089901,0.651836097240448,8.009593963623047,0.31464892625808716,0.3138423562049866,0.4485485851764679,0.13873791694641113,mif,24
0,22,-846.6890258789062,0.014701731503009796,0.04086073487997055,0.6364518404006958,5.837514877319336,0.9056867361068726,0.40384867787361145,0.43525445461273193,0.14193835854530334,mif,24
0,23,-816.0762939453125,0.021885355934500694,0.16795162856578827,0.44257813692092896,9.235033988952637,-0.21182677149772644,0.31419041752815247,0.3984339237213135,0.15416553616523743,mif,24
0,24,-817.100341796875,0.02819676697254181,-0.16675782203674316,0.6814394593238831,8.761507034301758,0.3004928529262543,0.24528658390045166,0.4324883818626404,0.19480884075164795,mif,24
0,25,-806.0303955078125,0.023309756070375443,-0.18619771301746368,0.5427283048629761,6.847049713134766,0.16927099227905273,0.29232484102249146,0.41106706857681274,0.1603579968214035,mif,24
0,26,-897.1630859375,0.020185047760605812,-0.3331974446773529,0.5075551271438599,6.352749347686768,-0.0939851850271225,0.4631469249725342,0.45479050278663635,0.11632099002599716,mif,24
0,27,-826.5132446289062,0.019313745200634003,-0.06342103332281113,0.6113989353179932,8.07404613494873,0.14693710207939148,0.3536280691623688,0.3896411657333374,0.19395911693572998,mif,24
0,28,-782.2591552734375,0.017260225489735603,0.19225946068763733,0.6917482614517212,10.94886589050293,0.006385862361639738,0.36911386251449585,0.4101948142051697,0.18299901485443115,mif,24
0,29,-817.4083862304688,0.019392702728509903,0.2637149691581726,0.45125076174736023,9.253172874450684,0.046737849712371826,0.2247849404811859,0.4010557532310486,0.21287213265895844,mif,24
0,30,-794.9262084960938,0.018259506672620773,0.08791331946849823,0.6843413710594177,8.669447898864746,0.16194522380828857,0.49259498715400696,0.37874293327331543,0.14955104887485504,mif,24
0,31,-808.7828979492188,0.02226763591170311,-0.11461252719163895,0.5620288252830505,8.339085578918457,-0.15576384961605072,0.3972324728965759,0.3870036005973816,0.11867062747478485,mif,24
0,32,-825.888671875,0.01934807561337948,0.07174849510192871,0.721867561340332,10.898993492126465,0.280330091714859,0.1797194480895996,0.41202399134635925,0.1115952730178833,mif,24
0,33,-837.3070068359375,0.01675446704030037,0.06754431128501892,0.6412146091461182,11.383111953735352,0.011456618085503578,0.22181226313114166,0.43784669041633606,0.1043996587395668,mif,24
0,34,-859.2564086914062,0.016840796917676926,-0.09503727406263351,0.6671602725982666,9.537311553955078,0.008331225253641605,0.2288903146982193,0.3608531355857849,0.12552304565906525,mif,24
0,35,-807.481201171875,0.015828274190425873,0.04165446013212204,0.7414519190788269,9.820436477661133,0.12328816205263138,0.3535762429237366,0.36549293994903564,0.21700739860534668,mif,24
0,36,-808.8038330078125,0.01910237781703472,-0.24115490913391113,0.9721226692199707,9.61454963684082,0.1322566121816635,0.38336583971977234,0.39045849442481995,0.15016554296016693,mif,24
0,37,-823.8082885742188,0.020341698080301285,-0.22485817968845367,0.9371693730354309,11.160102844238281,-0.0512680858373642,0.40600916743278503,0.3531034588813782,0.19436141848564148,mif,24
0,38,-806.8712158203125,0.01877499185502529,-0.26722022891044617,0.9028289914131165,9.515399932861328,-0.039938539266586304,0.6063758730888367,0.4273269474506378,0.1746247559785843,mif,24
0,39,-822.6883544921875,0.019157277420163155,-0.13599984347820282,1.0226870775222778,10.52836799621582,0.1999622881412506,0.46454304456710815,0.37367135286331177,0.1525505781173706,mif,24
0,40,-842.8291625976562,0.022856982424855232,-0.08531539887189865,0.6202613711357117,8.4153470993042,0.07387636601924896,0.49721235036849976,0.33655083179473877,0.20177651941776276,mif,24
0,41,-813.2859497070312,0.025054577738046646,0.05866815149784088,0.3045150935649872,7.79153299331665,0.10874006152153015,0.1269935816526413,0.37162506580352783,0.1941230744123459,mif,24
0,42,-795.8682250976562,0.02363191358745098,0.029687698930501938,0.48123693466186523,7.286938667297363,0.06826433539390564,0.2853662073612213,0.3694135546684265,0.21657103300094604,mif,24
0,43,-811.6707763671875,0.02278807759284973,0.07063940167427063,0.29253849387168884,6.085623264312744,-0.0693548247218132,0.3014358878135681,0.36518722772598267,0.16916996240615845,mif,24
0,44,-816.3993530273438,0.02386091649532318,-0.11966472119092941,0.3685224652290344,5.514967441558838,0.22640754282474518,0.17332912981510162,0.3626343607902527,0.16775336861610413,mif,24
0,45,-803.4287719726562,0.022107068449258804,0.007408453151583672,0.3777584135532379,6.313928604125977,0.23922009766101837,0.24881182610988617,0.37019240856170654,0.15011996030807495,mif,24
0,46,-834.596435546875,0.01964559033513069,0.1573724001646042,0.5190693140029907,8.340459823608398,0.2990570068359375,0.27807676792144775,0.366041362285614,0.15644201636314392,mif,24
0,47,-816.9144287109375,0.020438529551029205,0.01627359353005886,0.5454361438751221,9.063413619995117,0.1824640929698944,0.3778444826602936,0.33436691761016846,0.14382846653461456,mif,24
0,48,-822.3040771484375,0.02122022956609726,0.044852010905742645,0.49372613430023193,7.934697151184082,0.22059011459350586,0.25879353284835815,0.31547385454177856,0.15242904424667358,mif,24
0,49,-820.1090698242188,0.018992401659488678,-0.024358831346035004,0.45526745915412903,7.663682460784912,0.15551653504371643,0.2685767114162445,0.3474179804325104,0.15744206309318542,mif,24
0,50,-826.92041015625,0.019712502136826515,0.006084708031266928,0.5579984188079834,8.6921968460083,0.19433391094207764,0.3030714690685272,0.3510186970233917,0.1497822403907776,mif,24
0,51,-826.1984252929688,0.023422814905643463,0.0756819024682045,0.5134334564208984,8.02614688873291,0.12666796147823334,0.281444251537323,0.3752361238002777,0.13104692101478577,mif,24
0,52,-820.0423583984375,0.024233996868133545,0.1639786809682846,0.3726559281349182,7.838043689727783,-0.08770931512117386,0.266040563583374,0.3891986310482025,0.1334584504365921,mif,24
0,53,-836.8203735351562,0.02413943037390709,0.04781724885106087,0.4610527455806732,8.603230476379395,-0.15900397300720215,0.38660889863967896,0.3616659939289093,0.1348365843296051,mif,24
0,54,-811.0322265625,0.02241818979382515,-0.07103081047534943,0.4265489876270294,7.074158191680908,0.1395871639251709,0.34934449195861816,0.32398107647895813,0.149805948138237,mif,24
0,55,-832.5888671875,0.01963786967098713,-0.054213911294937134,0.425534725189209,7.3464155197143555,0.11960256844758987,0.14283743500709534,0.3501168191432953,0.12841175496578217,mif,24
0,56,-796.4740600585938,0.02282145619392395,-0.05347888916730881,0.5283362865447998,8.007944107055664,0.10888644307851791,0.49466660618782043,0.36469948291778564,0.13555185496807098,mif,24
0,57,-807.6304931640625,0.021773137152194977,0.026639115065336227,0.5519784688949585,8.618552207946777,-0.08314137160778046,0.545722484588623,0.3891719579696655,0.12788444757461548,mif,24
0,58,-810.2683715820312,0.02215665765106678,0.07619337737560272,0.2777281403541565,8.071374893188477,0.05435297265648842,0.39627423882484436,0.3755798935890198,0.15577009320259094,mif,24
