replicate,iteration,method,logLik,alpha_T,alpha_H,alpha_W,E,delta_c,delta_s,sigma,tau,job_id
0,0,pfilter,-804.039915290673,0.009944217279553413,0.08780872821807861,0.518602728843689,7.897940158843994,0.2552187740802765,0.22091898322105408,0.3677457571029663,0.12211966514587402,21
