replicate,iteration,method,logLik,alpha_T,alpha_H,alpha_W,E,delta_c,delta_s,sigma,tau,job_id
0,0,pfilter,-784.3457254543777,0.018576618283987045,-0.07306574285030365,0.5290335416793823,7.476591110229492,0.1729651540517807,0.4347596764564514,0.3339472711086273,0.1304127424955368,12
