replicate,iteration,method,logLik,alpha_T,alpha_H,alpha_W,E,delta_c,delta_s,sigma,tau,job_id
0,0,pfilter,-803.5282647976403,0.006841855123639107,0.1346469670534134,0.4099838435649872,8.291044235229492,0.28683802485466003,0.4800415337085724,0.36132684350013733,0.12051255255937576,4
