replicate,iteration,method,logLik,alpha_T,alpha_H,alpha_W,E,delta_c,delta_s,sigma,tau,job_id
0,0,pfilter,-763.5311092663842,0.005592550616711378,0.16148924827575684,0.3273913562297821,6.321902275085449,0.25979524850845337,0.41920700669288635,0.33722469210624695,0.1634499728679657,23
