replicate,iteration,method,logLik,alpha_T,alpha_H,alpha_W,E,delta_c,delta_s,sigma,tau,job_id
0,0,pfilter,-824.9152346453621,0.017919540405273438,-0.1948148012161255,0.7460957765579224,9.035604476928711,0.3068641126155853,0.3475716710090637,0.3508165776729584,0.11161927878856659,36
