replicate,iteration,method,logLik,alpha_T,alpha_H,alpha_W,E,delta_c,delta_s,sigma,tau,job_id
0,0,pfilter,-793.8603928147107,0.01707162894308567,0.08441026508808136,0.2937825918197632,6.854233264923096,0.13482998311519623,0.35245150327682495,0.34953927993774414,0.11882051080465317,35
