replicate,iteration,method,logLik,alpha_T,alpha_H,alpha_W,E,delta_c,delta_s,sigma,tau,job_id
0,0,pfilter,-827.1193443262862,0.019535627216100693,-0.21446900069713593,0.8069831132888794,9.983736991882324,0.25735267996788025,0.40472611784935,0.3718084692955017,0.09429481625556946,26
