replicate,iteration,logLik,alpha_T,alpha_H,alpha_W,E,delta_c,delta_s,sigma,tau,method,job_id
0,0,,0.5428836941719055,0.5747233629226685,0.4625468850135803,5.338930606842041,0.0,0.0,0.4591633677482605,0.535734236240387,mif,6
0,1,-1074.1273193359375,0.30872488021850586,0.28985676169395447,1.7214239835739136,20.915172576904297,-0.12785294651985168,0.2923623323440552,0.19388309121131897,0.49935245513916016,mif,6
0,2,-953.2174072265625,0.10281714797019958,-0.5576130747795105,1.044549584388733,14.1400728225708,-0.4773256480693817,0.34718775749206543,0.4835573136806488,0.19615879654884338,mif,6
0,3,-837.6519165039062,0.037392616271972656,-0.2851935923099518,0.8637804985046387,12.141956329345703,0.3462458848953247,-0.09695140272378922,0.4791611135005951,0.11799968779087067,mif,6
0,4,-803.665771484375,0.0248897485435009,0.03690556064248085,1.0262550115585327,12.589433670043945,0.19226697087287903,0.29209235310554504,0.48870959877967834,0.12785682082176208,mif,6
0,5,-845.1360473632812,0.02309596911072731,-0.30611613392829895,0.7380009889602661,7.081537246704102,0.28399893641471863,0.37030211091041565,0.483785480260849,0.15484631061553955,mif,6
0,6,-815.8475341796875,0.017616624012589455,0.02207249030470848,0.628295361995697,14.526119232177734,-0.6757677793502808,0.10223881900310516,0.4826371669769287,0.14436323940753937,mif,6
0,7,-912.9989013671875,0.019635790959000587,0.073776014149189,0.6132188439369202,9.162779808044434,-0.19795989990234375,0.439519464969635,0.45899301767349243,0.08125153928995132,mif,6
0,8,-871.610595703125,0.01842956244945526,0.21111594140529633,0.5146506428718567,9.092187881469727,0.06161942332983017,0.2760222852230072,0.4031126797199249,0.21121829748153687,mif,6
0,9,-794.9618530273438,0.01621321402490139,-0.046306196600198746,0.6849727630615234,7.843365669250488,0.23810163140296936,0.610817551612854,0.4086674749851227,0.20441611111164093,mif,6
0,10,-796.5560913085938,0.011461809277534485,0.04866813123226166,0.7187740206718445,9.63914966583252,0.26222527027130127,0.38398781418800354,0.3994171917438507,0.20029816031455994,mif,6
0,11,-825.6932373046875,0.012600267305970192,0.08477193862199783,0.8161092400550842,8.092873573303223,0.44377967715263367,0.4747321903705597,0.44884899258613586,0.16626162827014923,mif,6
0,12,-807.8410034179688,0.015462644398212433,-0.07231386750936508,0.6197996735572815,7.93711519241333,0.1590450257062912,0.3645637333393097,0.38571783900260925,0.2044476866722107,mif,6
0,13,-801.5535278320312,0.015922291204333305,-0.16480129957199097,0.8094149231910706,8.012184143066406,-0.08693207800388336,0.6298449635505676,0.38848787546157837,0.15602192282676697,mif,6
0,14,-790.5225830078125,0.01789659634232521,-0.05127440020442009,0.5061297416687012,7.707652568817139,-0.020360298454761505,0.3821447193622589,0.4346868395805359,0.1954825222492218,mif,6
0,15,-801.4588012695312,0.016638262197375298,0.015369635075330734,0.6170639991760254,8.42283821105957,0.06637437641620636,0.35163426399230957,0.44087693095207214,0.12272348999977112,mif,6
0,16,-798.8944702148438,0.017659129574894905,-0.05032713711261749,0.7774200439453125,7.744973182678223,0.2517799139022827,0.5124378800392151,0.43969276547431946,0.13912342488765717,mif,6
0,17,-947.048583984375,0.015970317646861076,-0.07158024609088898,0.5118488669395447,5.263077735900879,0.4071856737136841,0.38912543654441833,0.4631044864654541,0.07698148488998413,mif,6
0,18,-1087.2349853515625,0.018436092883348465,-0.04839783534407616,0.3752650022506714,5.964686393737793,0.07213646173477173,0.2993744909763336,0.49368199706077576,0.08235648274421692,mif,6
0,19,-980.7019653320312,0.01360263116657734,-0.06565913558006287,0.9000450968742371,9.183441162109375,0.06315974146127701,0.5174883008003235,0.5343438386917114,0.03768084943294525,mif,6
0,20,-1301.840576171875,0.013289414346218109,-0.4350665211677551,1.260085105895996,9.588653564453125,-0.03757718205451965,0.7091020345687866,0.4009972810745239,0.08534331619739532,mif,6
0,21,-876.92236328125,0.01646420918405056,-0.6350014805793762,1.8865431547164917,16.010021209716797,-0.35261088609695435,0.5320518612861633,0.3820588290691376,0.1991114318370819,mif,6
0,22,-889.4427490234375,0.01688123680651188,-0.37871649861335754,1.1632574796676636,9.961852073669434,0.13699764013290405,0.5022540092468262,0.4036707282066345,0.15920355916023254,mif,6
0,23,-882.9235229492188,0.013991540297865868,-0.3375322222709656,0.9556546807289124,9.608160972595215,0.23797015845775604,0.20051077008247375,0.4678936302661896,0.0717623308300972,mif,6
0,24,-868.6841430664062,0.013708429411053658,0.05101395398378372,0.8010744452476501,10.30591869354248,-0.14984005689620972,0.4188538193702698,0.38072967529296875,0.142815962433815,mif,6
0,25,-886.2470703125,0.019367270171642303,0.22991812229156494,0.8199470043182373,10.872170448303223,0.2049044668674469,0.3538056015968323,0.4088822603225708,0.11937239021062851,mif,6
0,26,-797.3735961914062,0.018160857260227203,-0.06057446822524071,0.9169566631317139,12.56712818145752,-0.19005586206912994,0.3360567092895508,0.44708096981048584,0.12538419663906097,mif,6
0,27,-797.089599609375,0.018069827929139137,-0.1466100513935089,0.8659209609031677,8.538349151611328,0.10143326222896576,0.40843573212623596,0.433684766292572,0.16894717514514923,mif,6
0,28,-833.9384155273438,0.015405423939228058,-0.04243820160627365,0.8426151275634766,11.231915473937988,0.2360355406999588,0.3306564390659332,0.40605366230010986,0.13965575397014618,mif,6
0,29,-804.2197265625,0.01593480072915554,0.021955063566565514,0.6549786329269409,9.499509811401367,0.032407745718955994,0.3465286195278168,0.41195473074913025,0.17473216354846954,mif,6
0,30,-788.5813598632812,0.012599395588040352,0.11869334429502487,0.6915135979652405,8.760807991027832,0.25129178166389465,0.45905670523643494,0.3815688490867615,0.16462235152721405,mif,6
0,31,-851.5241088867188,0.014506082981824875,0.07639662176370621,0.6034273505210876,7.638223171234131,0.39996057748794556,0.3706250786781311,0.412567675113678,0.12018340826034546,mif,6
0,32,-850.4884643554688,0.015539560467004776,0.02109471522271633,0.536020040512085,8.871199607849121,0.06084955856204033,0.2729068100452423,0.46169766783714294,0.08492480218410492,mif,6
0,33,-1094.9200439453125,0.015745859593153,-0.09930571168661118,1.0695645809173584,11.042057991027832,0.3241431713104248,0.18015874922275543,0.4308066666126251,0.0839981958270073,mif,6
0,34,-856.8475341796875,0.016128480434417725,-0.19095149636268616,0.8903157711029053,8.789030075073242,0.18857592344284058,0.496370404958725,0.38946083188056946,0.11033481359481812,mif,6
0,35,-846.6251220703125,0.014305123127996922,-0.2801714539527893,1.1597610712051392,9.83653450012207,0.1868511587381363,0.5262042284011841,0.3903402090072632,0.1063581183552742,mif,6
0,36,-898.7150268554688,0.014470703899860382,-0.3023836612701416,1.255645751953125,10.521461486816406,0.1122390627861023,0.5736883282661438,0.46726834774017334,0.09336353838443756,mif,6
0,37,-950.5291748046875,0.01148141361773014,-0.30967652797698975,1.294118881225586,10.354704856872559,0.20736275613307953,0.47360071539878845,0.4148685336112976,0.0867701917886734,mif,6
0,38,-985.7575073242188,0.009725358337163925,-0.31983253359794617,1.2465808391571045,12.518333435058594,0.001822683378122747,0.3800503611564636,0.4194723665714264,0.10823206603527069,mif,6
0,39,-934.1161499023438,0.01016052346676588,-0.2661685347557068,1.0603519678115845,11.780933380126953,0.19116882979869843,0.15965630114078522,0.3840399980545044,0.11883450299501419,mif,6
0,40,-849.800537109375,0.01027519628405571,-0.33431151509284973,0.8873708844184875,7.781680583953857,0.1232755109667778,0.5402685403823853,0.37023359537124634,0.13496778905391693,mif,6
0,41,-812.01318359375,0.010159308090806007,-0.025305382907390594,0.9691591858863831,9.548903465270996,0.4224092364311218,0.3898724913597107,0.413257360458374,0.14350774884223938,mif,6
0,42,-808.29296875,0.010777559131383896,-0.13925252854824066,0.7771954536437988,8.307831764221191,0.25065502524375916,0.5021833181381226,0.3740355968475342,0.13773559033870697,mif,6
0,43,-832.241455078125,0.009540596976876259,-0.06357667595148087,0.620528519153595,7.300420761108398,0.17328022420406342,0.3668114244937897,0.3968868851661682,0.13455328345298767,mif,6
0,44,-823.0869140625,0.010707587003707886,-0.08692097663879395,0.5307759046554565,7.45438289642334,0.09864126890897751,0.6023938059806824,0.434392511844635,0.13099609315395355,mif,6
0,45,-828.47998046875,0.011305135674774647,0.04464733228087425,0.6826274394989014,8.903708457946777,0.21400870382785797,0.3268357813358307,0.411599338054657,0.12727585434913635,mif,6
0,46,-875.047607421875,0.012835821136832237,-0.02579648233950138,0.692431628704071,8.440619468688965,0.17406634986400604,0.43507304787635803,0.33326539397239685,0.1418638825416565,mif,6
0,47,-816.7200317382812,0.012042204849421978,-0.028440365567803383,0.54853755235672,8.763408660888672,-0.04456169158220291,0.5719259977340698,0.36500436067581177,0.1559372991323471,mif,6
0,48,-821.1463012695312,0.014350932091474533,0.055092569440603256,0.62313312292099,8.281228065490723,0.33003777265548706,0.35684821009635925,0.3507996201515198,0.14507083594799042,mif,6
0,49,-784.8212280273438,0.012997682206332684,0.041376978158950806,0.5288383960723877,7.3696818351745605,0.15928907692432404,0.31950995326042175,0.3783535957336426,0.19482016563415527,mif,6
0,50,-838.567626953125,0.013994923792779446,0.15085148811340332,0.4908148944377899,7.592897891998291,0.20236164331436157,0.42236328125,0.3326639235019684,0.18192622065544128,mif,6
0,51,-795.916259765625,0.01583997718989849,-0.02949383482336998,0.563983142375946,8.21353530883789,0.07034140080213547,0.654809832572937,0.37317758798599243,0.16505840420722961,mif,6
0,52,-805.7892456054688,0.014428061433136463,-0.11439261585474014,0.7012729644775391,7.373414039611816,0.35274437069892883,0.44106215238571167,0.34963321685791016,0.1594066619873047,mif,6
0,53,-821.866455078125,0.013703547418117523,-0.2137524038553238,0.6995458602905273,8.673534393310547,0.3682844340801239,0.3246021866798401,0.3906747102737427,0.1501440405845642,mif,6
0,54,-821.652099609375,0.012461619451642036,-0.18720337748527527,0.6853272318840027,7.876917839050293,0.10016056150197983,0.5635347962379456,0.3374271094799042,0.16057677567005157,mif,6
0,55,-842.6364135742188,0.01361895352602005,-0.1719253808259964,0.7802412509918213,8.175153732299805,0.253810852766037,0.3603631854057312,0.3631470799446106,0.1412881463766098,mif,6
0,56,-858.8268432617188,0.012039276771247387,-0.06201859936118126,0.587675929069519,8.770210266113281,0.08758470416069031,0.2964627742767334,0.310389906167984,0.1513005495071411,mif,6
0,57,-814.7588500976562,0.012155041098594666,0.00637489790096879,0.7823483943939209,8.85224437713623,0.21634359657764435,0.41031765937805176,0.3431127965450287,0.1344349980354309,mif,6
0,58,-793.8946533203125,0.013093966990709305,0.054883405566215515,0.5517651438713074,8.27521800994873,-0.10887391865253448,0.5420629382133484,0.38871461153030396,0.12656787037849426,mif,6
0,59,-867.4221801757812,0.01236362848430872,-0.0019282944267615676,0.6478912830352783,9.688255310058594,0.291573703289032,0.24317999184131622,0.38939833641052246,0.11219881474971771,mif,6
0,60,-849.5772705078125,0.013256276026368141,0.10997602343559265,0.6059231162071228,10.10387897491455,0.08518286049365997,0.4046790301799774,0.3600141406059265,0.11987140029668808,mif,6
0,61,-807.5055541992188,0.012875894084572792,0.08773887902498245,0.6566978693008423,8.929512977600098,0.1808016002178192,0.4295613467693329,0.36428630352020264,0.14373916387557983,mif,6
0,62,-786.724365234375,0.012235160917043686,0.03503471240401268,0.5946456789970398,8.387312889099121,0.22795557975769043,0.4007495641708374,0.34637364745140076,0.15489746630191803,mif,6
0,63,-796.95703125,0.013099955394864082,0.0013035183073952794,0.45865944027900696,7.943903923034668,0.06671042740345001,0.42498326301574707,0.39811035990715027,0.12426216155290604,mif,6
0,64,-819.0458984375,0.012451504357159138,0.07789216935634613,0.49052441120147705,7.894280433654785,0.15918585658073425,0.33531028032302856,0.3423854112625122,0.11446259915828705,mif,6
0,65,-833.9638671875,0.012569494545459747,0.0333532951772213,0.479091078042984,8.082640647888184,0.2089925855398178,0.33077341318130493,0.37259766459465027,0.13140442967414856,mif,6
0,66,-859.1878051757812,0.01369086280465126,0.019712360575795174,0.5119630098342896,9.019840240478516,0.23450009524822235,0.2387630194425583,0.3655390739440918,0.1170533299446106,mif,6
0,67,-856.5354614257812,0.014108353294432163,0.008641626685857773,0.5391247272491455,9.117363929748535,0.2212224155664444,0.3793945014476776,0.343528151512146,0.1282593160867691,mif,6
0,68,-843.611572265625,0.013602644205093384,-0.0071699488908052444,0.6154143214225769,8.609135627746582,0.14470550417900085,0.5373484492301941,0.32349827885627747,0.1400059461593628,mif,6
0,69,-815.9886474609375,0.01486416906118393,-0.03875510394573212,0.5338252186775208,8.567462921142578,0.061651039868593216,0.40021634101867676,0.3172862231731415,0.13934919238090515,mif,6
0,70,-821.5328979492188,0.016271185129880905,0.01533213909715414,0.5108016729354858,7.971039772033691,0.16131551563739777,0.2871542274951935,0.35620546340942383,0.12747786939144135,mif,6
0,71,-788.9826049804688,0.01734410598874092,-0.026639094576239586,0.4997897446155548,7.562016010284424,0.21514932811260223,0.3548177480697632,0.34975796937942505,0.1522122174501419,mif,6
0,72,-801.2012329101562,0.01678876020014286,-0.08597654104232788,0.49471956491470337,7.262085914611816,0.09421224147081375,0.3992106020450592,0.33414608240127563,0.16031485795974731,mif,6
0,73,-782.6870727539062,0.016074933111667633,-0.05397464707493782,0.485285222530365,7.19435453414917,0.19196482002735138,0.3193252682685852,0.35801565647125244,0.18003559112548828,mif,6
0,74,-787.6113891601562,0.015638059005141258,-0.06550736725330353,0.5020075440406799,7.753838062286377,0.23920205235481262,0.30885428190231323,0.34279438853263855,0.1786663681268692,mif,6
0,75,-787.2062377929688,0.016190972179174423,0.016133785247802734,0.47287750244140625,8.095064163208008,0.181139275431633,0.35510382056236267,0.33781760931015015,0.1708422154188156,mif,6
0,76,-791.9745483398438,0.01557607389986515,0.03831423819065094,0.4390212595462799,7.3582234382629395,0.22106197476387024,0.3264424502849579,0.36702245473861694,0.14722397923469543,mif,6
0,77,-796.869140625,0.01584087498486042,0.017030157148838043,0.42293351888656616,7.378455638885498,0.24747836589813232,0.2649542987346649,0.35846447944641113,0.1426907181739807,mif,6
0,78,-842.0109252929688,0.015671679750084877,-0.008676641620695591,0.3467249274253845,7.058642387390137,0.17185784876346588,0.2998844385147095,0.3320026695728302,0.12851886451244354,mif,6
0,79,-841.4343872070312,0.014827081933617592,-0.051908232271671295,0.3801117539405823,6.2835235595703125,0.32118895649909973,0.2160911113023758,0.34964704513549805,0.11990879476070404,mif,6
0,80,-821.2716674804688,0.01424352452158928,-0.08391128480434418,0.40567442774772644,5.996431350708008,0.3020612895488739,0.2082526534795761,0.35523343086242676,0.12134402245283127,mif,6
0,81,-815.9425659179688,0.014490196481347084,-0.045988135039806366,0.3718957304954529,5.826896667480469,0.08569132536649704,0.3768787086009979,0.33053871989250183,0.13164818286895752,mif,6
