replicate,iteration,method,logLik,alpha_T,alpha_H,alpha_W,E,delta_c,delta_s,sigma,tau,job_id
0,0,pfilter,-769.9518371895452,0.006173981353640556,0.028839360922574997,0.4884621500968933,7.7281107902526855,0.2799190580844879,0.4322001338005066,0.33041903376579285,0.17825554311275482,25
