replicate,iteration,method,logLik,alpha_T,alpha_H,alpha_W,E,delta_c,delta_s,sigma,tau,job_id
0,0,pfilter,-767.8364882127562,0.0119353998452425,-0.044597119092941284,0.44830775260925293,7.156438827514648,0.34251219034194946,0.3408936560153961,0.3482915461063385,0.16464370489120483,8
