replicate,iteration,method,logLik,alpha_T,alpha_H,alpha_W,E,delta_c,delta_s,sigma,tau,job_id
0,0,pfilter,-795.3607371620839,0.012080231681466103,0.030135108157992363,0.4946250021457672,8.49878978729248,0.31216198205947876,0.32576116919517517,0.333297997713089,0.14848922193050385,14
