replicate,iteration,logLik,alpha_T,alpha_H,alpha_W,E,delta_c,delta_s,sigma,tau,method,job_id
0,0,,0.5012026429176331,0.4984535872936249,0.5142030119895935,5.655721664428711,0.0,0.0,0.4083370864391327,0.438498854637146,mif,20
0,1,-1032.08251953125,0.1379229873418808,-0.17233160138130188,0.688645601272583,11.013893127441406,-0.15830110013484955,0.47362372279167175,0.43523719906806946,0.1934048980474472,mif,20
0,2,-833.1331176757812,0.036171138286590576,-0.1444396674633026,0.7089070081710815,6.882983684539795,0.5678707361221313,0.6199482083320618,0.4096710681915283,0.24133753776550293,mif,20
0,3,-807.6769409179688,0.01934899017214775,-0.030702220275998116,0.8449992537498474,11.13391399383545,0.266263484954834,0.13857702910900116,0.4617600739002228,0.17676278948783875,mif,20
0,4,-817.0730590820312,0.02429250441491604,-0.2201698273420334,0.8521216511726379,8.004429817199707,-0.3311726748943329,0.8001223206520081,0.49169400334358215,0.1828889548778534,mif,20
0,5,-818.8832397460938,0.016928013414144516,-0.3212118446826935,0.9221267104148865,5.160668849945068,0.7891349196434021,0.7722391486167908,0.4612753391265869,0.10936123877763748,mif,20
0,6,-950.7911376953125,0.018793832510709763,-0.4075360596179962,0.4697802662849426,4.113500595092773,0.021099846810102463,0.5687640309333801,0.49449557065963745,0.08834553509950638,mif,20
0,7,-962.9061279296875,0.02648819610476494,-0.10246922075748444,0.7613190412521362,8.393258094787598,0.2935554087162018,0.4505820572376251,0.48995915055274963,0.07126650214195251,mif,20
0,8,-889.57373046875,0.039328716695308685,-0.27304986119270325,0.6796132922172546,8.170663833618164,0.25063976645469666,0.3888870179653168,0.4256381094455719,0.18194332718849182,mif,20
0,9,-794.3180541992188,0.020682618021965027,-0.13567565381526947,1.153997540473938,7.895963191986084,0.7734907269477844,0.6557971239089966,0.38375192880630493,0.24784447252750397,mif,20
0,10,-844.626953125,0.01913307048380375,-0.28623783588409424,1.2301268577575684,13.156211853027344,-0.1737171709537506,0.39977389574050903,0.45035478472709656,0.15625424683094025,mif,20
0,11,-777.6732177734375,0.02904011681675911,0.03691806271672249,0.696089506149292,12.118793487548828,0.13674168288707733,0.11965039372444153,0.45258352160453796,0.1848958432674408,mif,20
