replicate,iteration,method,logLik,alpha_T,alpha_H,alpha_W,E,delta_c,delta_s,sigma,tau,job_id
0,0,pfilter,-769.6855088193711,0.006396719254553318,0.10697663575410843,0.4130253493785858,7.586855888366699,0.2662305533885956,0.43365225195884705,0.3471048176288605,0.13507923483848572,27
