iteration,value,parameter,run
80,2.0090370178222656,beta,0
81,2.0035133361816406,beta,0
82,2.0095486640930176,beta,0
83,2.017590045928955,beta,0
84,2.016965866088867,beta,0
85,2.016502618789673,beta,0
86,2.014159679412842,beta,0
87,2.019211769104004,beta,0
88,2.019622325897217,beta,0
89,2.0138132572174072,beta,0
90,2.0230278968811035,beta,0
91,2.0105459690093994,beta,0
92,2.0084800720214844,beta,0
93,2.006059408187866,beta,0
94,2.004396677017212,beta,0
95,2.008607864379883,beta,0
96,2.008941411972046,beta,0
97,2.0093531608581543,beta,0
98,2.012108325958252,beta,0
99,2.014991521835327,beta,0
100,2.0088844299316406,beta,0
101,2.016298294067383,beta,0
0,2.4711899757385254,gamma,0
1,2.476593255996704,gamma,0
2,2.486027240753174,gamma,0
3,2.4745290279388428,gamma,0
4,2.475721597671509,gamma,0
5,2.492116928100586,gamma,0
6,2.4954020977020264,gamma,0
7,2.4949896335601807,gamma,0
8,2.5059618949890137,gamma,0
9,2.506187677383423,gamma,0
10,2.4984374046325684,gamma,0
11,2.502774715423584,gamma,0
12,2.5102505683898926,gamma,0
13,2.519587993621826,gamma,0
14,2.517043352127075,gamma,0
15,2.513996124267578,gamma,0
16,2.511472225189209,gamma,0
17,2.505815029144287,gamma,0
18,2.501455545425415,gamma,0
19,2.495706081390381,gamma,0
20,2.4964473247528076,gamma,0
21,2.4815781116485596,gamma,0
22,2.481328010559082,gamma,0
23,2.4964535236358643,gamma,0
24,2.5096113681793213,gamma,0
25,2.5037460327148438,gamma,0
26,2.5079219341278076,gamma,0
27,2.498321294784546,gamma,0
28,2.4989447593688965,gamma,0
29,2.5127406120300293,gamma,0
30,2.4992525577545166,gamma,0
31,2.4955499172210693,gamma,0
32,2.4966485500335693,gamma,0
33,2.5028913021087646,gamma,0
34,2.502930164337158,gamma,0
35,2.4957001209259033,gamma,0
36,2.4989356994628906,gamma,0
37,2.5033411979675293,gamma,0
38,2.501270055770874,gamma,0
39,2.502319812774658,gamma,0
40,2.496962785720825,gamma,0
41,2.4938366413116455,gamma,0
42,2.480651378631592,gamma,0
43,2.486067295074463,gamma,0
44,2.482879400253296,gamma,0
45,2.4824867248535156,gamma,0
46,2.4830586910247803,gamma,0
47,2.4848554134368896,gamma,0
48,2.4855234622955322,gamma,0
49,2.4853148460388184,gamma,0
50,2.4875500202178955,gamma,0
51,2.3093223571777344,gamma,0
52,2.321035146713257,gamma,0
53,2.3115899562835693,gamma,0
54,2.2907626628875732,gamma,0
55,2.295508861541748,gamma,0
56,2.287743091583252,gamma,0
57,2.2826731204986572,gamma,0
58,2.2834019660949707,gamma,0
59,2.289886236190796,gamma,0
60,2.2750189304351807,gamma,0
61,2.2815186977386475,gamma,0
62,2.275582790374756,gamma,0
63,2.2702832221984863,gamma,0
64,2.2811357975006104,gamma,0
65,2.276613235473633,gamma,0
66,2.282306432723999,gamma,0
67,2.294844388961792,gamma,0
68,2.2957751750946045,gamma,0
69,2.282287359237671,gamma,0
70,2.275280237197876,gamma,0
71,2.2780344486236572,gamma,0
72,2.2729315757751465,gamma,0
73,2.2730486392974854,gamma,0
74,2.268913507461548,gamma,0
75,2.2590174674987793,gamma,0
76,2.254617214202881,gamma,0
77,2.259841203689575,gamma,0
78,2.25502610206604,gamma,0
79,2.2467901706695557,gamma,0
80,2.235825538635254,gamma,0
81,2.2470223903656006,gamma,0
82,2.2274363040924072,gamma,0
83,2.2265565395355225,gamma,0
84,2.2199268341064453,gamma,0
85,2.2197988033294678,gamma,0
86,2.2265961170196533,gamma,0
87,2.2156527042388916,gamma,0
88,2.221874475479126,gamma,0
89,2.2130703926086426,gamma,0
90,2.216993570327759,gamma,0
91,2.2239725589752197,gamma,0
92,2.212578058242798,gamma,0
93,2.211142063140869,gamma,0
94,2.2069952487945557,gamma,0
95,2.2104153633117676,gamma,0
96,2.2153704166412354,gamma,0
97,2.217073440551758,gamma,0
98,2.2120778560638428,gamma,0
99,2.2242770195007324,gamma,0
100,2.216611862182617,gamma,0
101,2.210580587387085,gamma,0
0,0.009869707748293877,eta,0
1,0.020978454500436783,eta,0
2,0.03537439554929733,eta,0
3,0.03501168265938759,eta,0
4,0.043299298733472824,eta,0
5,0.05155821144580841,eta,0
6,0.0644463300704956,eta,0
7,0.0583796463906765,eta,0
8,0.06269988417625427,eta,0
9,0.06959528475999832,eta,0
10,0.07392512261867523,eta,0
11,0.0815044566988945,eta,0
12,0.0871775671839714,eta,0
13,0.10690639913082123,eta,0
14,0.12026191502809525,eta,0
15,0.13252605497837067,eta,0
16,0.1183784082531929,eta,0
17,0.10870764404535294,eta,0
18,0.1206514909863472,eta,0
19,0.14029838144779205,eta,0
20,0.13818243145942688,eta,0
21,0.1365358531475067,eta,0
22,0.14683791995048523,eta,0
23,0.14959384500980377,eta,0
24,0.15298327803611755,eta,0
25,0.1673680990934372,eta,0
26,0.1722862869501114,eta,0
27,0.17235063016414642,eta,0
28,0.19237087666988373,eta,0
29,0.20218676328659058,eta,0
30,0.19726236164569855,eta,0
31,0.19676662981510162,eta,0
32,0.19779744744300842,eta,0
33,0.20198632776737213,eta,0
34,0.20070534944534302,eta,0
35,0.20056955516338348,eta,0
36,0.2051386684179306,eta,0
37,0.19947369396686554,eta,0
38,0.2078682780265808,eta,0
39,0.21017241477966309,eta,0
40,0.2071363925933838,eta,0
41,0.2023475021123886,eta,0
42,0.20072385668754578,eta,0
43,0.20265203714370728,eta,0
44,0.19739581644535065,eta,0
45,0.19289135932922363,eta,0
46,0.19384896755218506,eta,0
47,0.19033843278884888,eta,0
48,0.18911506235599518,eta,0
49,0.18250423669815063,eta,0
50,0.17534573376178741,eta,0
51,0.01067027635872364,eta,0
52,0.012831104919314384,eta,0
53,0.03770625963807106,eta,0
54,0.051106151193380356,eta,0
55,0.05382371321320534,eta,0
56,0.062166985124349594,eta,0
57,0.06878314167261124,eta,0
58,0.07456006109714508,eta,0
59,0.07788868993520737,eta,0
60,0.08631764352321625,eta,0
61,0.09582008421421051,eta,0
62,0.09372957050800323,eta,0
63,0.09475216269493103,eta,0
64,0.07922815531492233,eta,0
65,0.07322943955659866,eta,0
66,0.07255031168460846,eta,0
67,0.0771280825138092,eta,0
68,0.08386965841054916,eta,0
69,0.0945332869887352,eta,0
70,0.10430561006069183,eta,0
71,0.1110629141330719,eta,0
72,0.11520090699195862,eta,0
73,0.11260195821523666,eta,0
74,0.11837422102689743,eta,0
75,0.1251535266637802,eta,0
76,0.12376071512699127,eta,0
77,0.1268181949853897,eta,0
78,0.1193552315235138,eta,0
79,0.12113775312900543,eta,0
80,0.12021151930093765,eta,0
81,0.11567486822605133,eta,0
82,0.12169405817985535,eta,0
83,0.12878622114658356,eta,0
84,0.12306788563728333,eta,0
85,0.12201546877622604,eta,0
86,0.12452972680330276,eta,0
87,0.12232954055070877,eta,0
88,0.11593106389045715,eta,0
89,0.12560103833675385,eta,0
90,0.13762938976287842,eta,0
91,0.1450987309217453,eta,0
92,0.15082526206970215,eta,0
93,0.15473996102809906,eta,0
94,0.14474071562290192,eta,0
95,0.1484753042459488,eta,0
96,0.1532081663608551,eta,0
97,0.16242359578609467,eta,0
98,0.15371005237102509,eta,0
99,0.1456240862607956,eta,0
100,0.1468638926744461,eta,0
101,0.1450512409210205,eta,0
0,0.1850310117006302,omega,0
1,0.1922747939825058,omega,0
2,0.2012498378753662,omega,0
3,0.19032099843025208,omega,0
4,0.19472448527812958,omega,0
5,0.19743093848228455,omega,0
6,0.19900774955749512,omega,0
7,0.20787237584590912,omega,0
8,0.21791259944438934,omega,0
9,0.20846959948539734,omega,0
10,0.2172989696264267,omega,0
11,0.20422275364398956,omega,0
12,0.18417169153690338,omega,0
13,0.18433524668216705,omega,0
14,0.16762496531009674,omega,0
15,0.17155195772647858,omega,0
16,0.16647647321224213,omega,0
17,0.15874579548835754,omega,0
18,0.15556159615516663,omega,0
19,0.14316271245479584,omega,0
20,0.1527254581451416,omega,0
21,0.1623135507106781,omega,0
22,0.17599676549434662,omega,0
23,0.1877586990594864,omega,0
24,0.19706836342811584,omega,0
25,0.20129860937595367,omega,0
26,0.20942091941833496,omega,0
27,0.192585289478302,omega,0
28,0.19272325932979584,omega,0
29,0.19441096484661102,omega,0
30,0.19524213671684265,omega,0
31,0.19806694984436035,omega,0
32,0.19654594361782074,omega,0
33,0.20851728320121765,omega,0
34,0.2042549103498459,omega,0
35,0.20733197033405304,omega,0
36,0.20482589304447174,omega,0
37,0.1908898502588272,omega,0
38,0.18703103065490723,omega,0
39,0.1960044503211975,omega,0
40,0.19536401331424713,omega,0
41,0.190932959318161,omega,0
42,0.19526101648807526,omega,0
43,0.18712188303470612,omega,0
44,0.18526053428649902,omega,0
45,0.1856744885444641,omega,0
46,0.18547159433364868,omega,0
47,0.19044137001037598,omega,0
48,0.19348333775997162,omega,0
49,0.19340690970420837,omega,0
50,0.19431917369365692,omega,0
51,0.14083290100097656,omega,0
52,0.13568103313446045,omega,0
53,0.15483573079109192,omega,0
54,0.15421034395694733,omega,0
55,0.14683470129966736,omega,0
56,0.16013506054878235,omega,0
57,0.15423323214054108,omega,0
58,0.16819705069065094,omega,0
59,0.1670832484960556,omega,0
60,0.16395393013954163,omega,0
61,0.17386196553707123,omega,0
62,0.17181932926177979,omega,0
63,0.1780114471912384,omega,0
64,0.1648397147655487,omega,0
65,0.1716882884502411,omega,0
66,0.1639343649148941,omega,0
67,0.1577790528535843,omega,0
68,0.15817245841026306,omega,0
69,0.15948046743869781,omega,0
70,0.16191433370113373,omega,0
71,0.16712768375873566,omega,0
72,0.17052395641803741,omega,0
73,0.17131400108337402,omega,0
74,0.17467881739139557,omega,0
75,0.17638501524925232,omega,0
76,0.18328073620796204,omega,0
77,0.1873607635498047,omega,0
78,0.1802789866924286,omega,0
79,0.18528668582439423,omega,0
80,0.18697836995124817,omega,0
81,0.19053037464618683,omega,0
82,0.1987619251012802,omega,0
83,0.20565643906593323,omega,0
84,0.196822851896286,omega,0
85,0.19984033703804016,omega,0
86,0.190554678440094,omega,0
87,0.18921206891536713,omega,0
88,0.19410760700702667,omega,0
89,0.19442979991436005,omega,0
90,0.2003350406885147,omega,0
91,0.19762679934501648,omega,0
92,0.1960156112909317,omega,0
93,0.1958310902118683,omega,0
94,0.1938757747411728,omega,0
95,0.20113986730575562,omega,0
96,0.2036619931459427,omega,0
97,0.2079019844532013,omega,0
98,0.2187175154685974,omega,0
99,0.21995870769023895,omega,0
100,0.22284851968288422,omega,0
101,0.22693945467472076,omega,0
0,0.47241082787513733,sigma,0
1,0.4879813492298126,sigma,0
2,0.4822416603565216,sigma,0
3,0.4813476502895355,sigma,0
4,0.4667034447193146,sigma,0
5,0.4707835912704468,sigma,0
6,0.47602641582489014,sigma,0
7,0.48245489597320557,sigma,0
8,0.4936264753341675,sigma,0
9,0.4955965578556061,sigma,0
10,0.4953337013721466,sigma,0
11,0.49932757019996643,sigma,0
12,0.5053463578224182,sigma,0
13,0.525050163269043,sigma,0
14,0.5278611779212952,sigma,0
15,0.5106668472290039,sigma,0
16,0.5117745995521545,sigma,0
17,0.49975869059562683,sigma,0
18,0.5148062109947205,sigma,0
19,0.5143228769302368,sigma,0
20,0.5158029198646545,sigma,0
21,0.5285025238990784,sigma,0
22,0.5223601460456848,sigma,0
23,0.5228942632675171,sigma,0
24,0.5309964418411255,sigma,0
25,0.5417124032974243,sigma,0
26,0.5465287566184998,sigma,0
27,0.5393484830856323,sigma,0
28,0.5390615463256836,sigma,0
29,0.5444356799125671,sigma,0
30,0.5452708601951599,sigma,0
31,0.5597294569015503,sigma,0
32,0.5594905614852905,sigma,0
33,0.5647987723350525,sigma,0
34,0.5517110824584961,sigma,0
35,0.5516688227653503,sigma,0
36,0.5563100576400757,sigma,0
37,0.5643779039382935,sigma,0
38,0.5641952157020569,sigma,0
39,0.5671004056930542,sigma,0
40,0.560445249080658,sigma,0
41,0.5576866865158081,sigma,0
42,0.5594043135643005,sigma,0
43,0.5624809861183167,sigma,0
44,0.5598801374435425,sigma,0
45,0.5574389100074768,sigma,0
46,0.5500414371490479,sigma,0
47,0.5605106949806213,sigma,0
48,0.5656185746192932,sigma,0
49,0.5626952052116394,sigma,0
50,0.5639433264732361,sigma,0
51,0.5048527121543884,sigma,0
52,0.5135388374328613,sigma,0
53,0.5335034132003784,sigma,0
54,0.5258856415748596,sigma,0
55,0.5352846384048462,sigma,0
56,0.533045768737793,sigma,0
57,0.5343027114868164,sigma,0
58,0.5244742631912231,sigma,0
59,0.5252065658569336,sigma,0
60,0.5310821533203125,sigma,0
61,0.5302382707595825,sigma,0
62,0.528419554233551,sigma,0
63,0.5261792540550232,sigma,0
64,0.5283874273300171,sigma,0
65,0.5239869356155396,sigma,0
66,0.5149489641189575,sigma,0
67,0.5109342932701111,sigma,0
68,0.5015777945518494,sigma,0
69,0.5049528479576111,sigma,0
70,0.5108212232589722,sigma,0
71,0.5122891664505005,sigma,0
72,0.5201001167297363,sigma,0
73,0.5198431015014648,sigma,0
74,0.5260224342346191,sigma,0
75,0.5324639678001404,sigma,0
76,0.5253338813781738,sigma,0
77,0.5242547392845154,sigma,0
78,0.5304281115531921,sigma,0
79,0.5254482626914978,sigma,0
80,0.5099157691001892,sigma,0
81,0.5051630735397339,sigma,0
82,0.4967941343784332,sigma,0
83,0.4853893518447876,sigma,0
84,0.4820958375930786,sigma,0
85,0.47495272755622864,sigma,0
86,0.46751537919044495,sigma,0
87,0.45932355523109436,sigma,0
88,0.4550296664237976,sigma,0
89,0.4641451835632324,sigma,0
90,0.46907714009284973,sigma,0
91,0.46132615208625793,sigma,0
92,0.4627948999404907,sigma,0
93,0.45514237880706787,sigma,0
94,0.44868335127830505,sigma,0
95,0.4484635591506958,sigma,0
96,0.4442409873008728,sigma,0
97,0.44688689708709717,sigma,0
98,0.43770235776901245,sigma,0
99,0.43344682455062866,sigma,0
100,0.43847420811653137,sigma,0
101,0.44389107823371887,sigma,0
0,18.851011276245117,amplitude,0
1,18.85715103149414,amplitude,0
2,18.848896026611328,amplitude,0
3,18.85097312927246,amplitude,0
4,18.875661849975586,amplitude,0
5,18.87012481689453,amplitude,0
6,18.877748489379883,amplitude,0
7,18.875804901123047,amplitude,0
8,18.86768341064453,amplitude,0
9,18.86435890197754,amplitude,0
10,18.853593826293945,amplitude,0
11,18.846439361572266,amplitude,0
12,18.839488983154297,amplitude,0
13,18.831228256225586,amplitude,0
14,18.835649490356445,amplitude,0
15,18.847309112548828,amplitude,0
16,18.850011825561523,amplitude,0
17,18.832386016845703,amplitude,0
18,18.832143783569336,amplitude,0
19,18.837522506713867,amplitude,0
20,18.844745635986328,amplitude,0
21,18.858051300048828,amplitude,0
22,18.864173889160156,amplitude,0
23,18.85340690612793,amplitude,0
24,18.86338233947754,amplitude,0
25,18.869779586791992,amplitude,0
26,18.857267379760742,amplitude,0
27,18.864320755004883,amplitude,0
28,18.852558135986328,amplitude,0
29,18.85568618774414,amplitude,0
30,18.851133346557617,amplitude,0
31,18.847332000732422,amplitude,0
32,18.849018096923828,amplitude,0
33,18.853748321533203,amplitude,0
34,18.848634719848633,amplitude,0
35,18.84066390991211,amplitude,0
36,18.832027435302734,amplitude,0
37,18.819730758666992,amplitude,0
38,18.808574676513672,amplitude,0
39,18.807632446289062,amplitude,0
40,18.814105987548828,amplitude,0
41,18.805559158325195,amplitude,0
42,18.810680389404297,amplitude,0
43,18.7992000579834,amplitude,0
44,18.800691604614258,amplitude,0
45,18.804933547973633,amplitude,0
46,18.809978485107422,amplitude,0
47,18.812105178833008,amplitude,0
48,18.80229377746582,amplitude,0
49,18.801891326904297,amplitude,0
50,18.804718017578125,amplitude,0
51,26.656064987182617,amplitude,0
52,26.638368606567383,amplitude,0
53,26.625144958496094,amplitude,0
54,26.613739013671875,amplitude,0
55,26.608753204345703,amplitude,0
56,26.612537384033203,amplitude,0
57,26.595365524291992,amplitude,0
58,26.591468811035156,amplitude,0
59,26.59166717529297,amplitude,0
60,26.57619857788086,amplitude,0
61,26.573678970336914,amplitude,0
62,26.577716827392578,amplitude,0
63,26.577423095703125,amplitude,0
64,26.57691192626953,amplitude,0
65,26.591459274291992,amplitude,0
66,26.587188720703125,amplitude,0
67,26.590473175048828,amplitude,0
68,26.582456588745117,amplitude,0
69,26.57424545288086,amplitude,0
70,26.561033248901367,amplitude,0
71,26.565034866333008,amplitude,0
72,26.562131881713867,amplitude,0
73,26.56100845336914,amplitude,0
74,26.562042236328125,amplitude,0
75,26.56476593017578,amplitude,0
76,26.579723358154297,amplitude,0
77,26.571250915527344,amplitude,0
78,26.58488655090332,amplitude,0
79,26.588930130004883,amplitude,0
80,26.580730438232422,amplitude,0
81,26.571990966796875,amplitude,0
82,26.570863723754883,amplitude,0
83,26.571922302246094,amplitude,0
84,26.564971923828125,amplitude,0
85,26.574655532836914,amplitude,0
86,26.58959197998047,amplitude,0
87,26.590906143188477,amplitude,0
88,26.593698501586914,amplitude,0
89,26.605255126953125,amplitude,0
90,26.607492446899414,amplitude,0
91,26.60354232788086,amplitude,0
92,26.60568618774414,amplitude,0
93,26.604713439941406,amplitude,0
94,26.59914779663086,amplitude,0
95,26.599815368652344,amplitude,0
96,26.600343704223633,amplitude,0
97,26.59929656982422,amplitude,0
98,26.599729537963867,amplitude,0
99,26.610225677490234,amplitude,0
100,26.606571197509766,amplitude,0
101,26.599702835083008,amplitude,0
0,0.05050332844257355,rho,0
1,0.029239410534501076,rho,0
2,0.018504973500967026,rho,0
3,0.015654657036066055,rho,0
4,0.013343272730708122,rho,0
5,0.011469186283648014,rho,0
6,0.010408581234514713,rho,0
7,0.008393428288400173,rho,0
8,0.009787708520889282,rho,0
9,0.008142126724123955,rho,0
10,0.0076238359324634075,rho,0
11,0.008443132042884827,rho,0
12,0.007230446208268404,rho,0
13,0.006053465884178877,rho,0
14,0.0058396439999341965,rho,0
15,0.004959601443260908,rho,0
16,0.004340424668043852,rho,0
17,0.005059090442955494,rho,0
18,0.004258290398865938,rho,0
19,0.004413514863699675,rho,0
20,0.004556430038064718,rho,0
21,0.004833373241126537,rho,0
22,0.005422675050795078,rho,0
23,0.00407729996368289,rho,0
24,0.004508002661168575,rho,0
25,0.004345099441707134,rho,0
26,0.004861575085669756,rho,0
27,0.003163989633321762,rho,0
28,0.003030024003237486,rho,0
29,0.002968610730022192,rho,0
30,0.0037622374948114157,rho,0
31,0.0033680943306535482,rho,0
32,0.003893934190273285,rho,0
33,0.0032277372665703297,rho,0
34,0.0030596861615777016,rho,0
35,0.0037288994062691927,rho,0
36,0.0037577601615339518,rho,0
37,0.002589847892522812,rho,0
38,0.003112104721367359,rho,0
39,0.0025775430258363485,rho,0
40,0.0029789996333420277,rho,0
41,0.0032822475768625736,rho,0
42,0.003610416781157255,rho,0
43,0.003172307973727584,rho,0
44,0.0035236182156950235,rho,0
45,0.00313895964063704,rho,0
46,0.0034180842339992523,rho,0
47,0.0034040557220578194,rho,0
48,0.0029050721786916256,rho,0
49,0.0030408338643610477,rho,0
50,0.0035382097121328115,rho,0
51,0.04362935200333595,rho,0
52,0.031767673790454865,rho,0
53,0.01811566762626171,rho,0
54,0.010175998322665691,rho,0
55,0.009891724213957787,rho,0
56,0.009317680262029171,rho,0
57,0.007206576410681009,rho,0
58,0.006826505530625582,rho,0
59,0.006162875331938267,rho,0
60,0.005131782032549381,rho,0
61,0.006148228421807289,rho,0
62,0.0066619194112718105,rho,0
63,0.005483238957822323,rho,0
64,0.007140694186091423,rho,0
65,0.006360933650285006,rho,0
66,0.006376451812684536,rho,0
67,0.006462154444307089,rho,0
68,0.0069165658205747604,rho,0
69,0.007187552750110626,rho,0
70,0.005548388697206974,rho,0
71,0.005324125289916992,rho,0
72,0.005361770745366812,rho,0
73,0.004838247317820787,rho,0
74,0.005177922546863556,rho,0
75,0.004868962336331606,rho,0
76,0.004734796937555075,rho,0
77,0.004114643204957247,rho,0
78,0.00421798275783658,rho,0
79,0.005060024559497833,rho,0
80,0.005101757124066353,rho,0
81,0.005241083912551403,rho,0
82,0.005423137918114662,rho,0
83,0.005077533423900604,rho,0
84,0.004780419170856476,rho,0
85,0.00433863652870059,rho,0
86,0.005129396449774504,rho,0
87,0.00520273158326745,rho,0
88,0.0057435124181210995,rho,0
89,0.004881069529801607,rho,0
90,0.005404212046414614,rho,0
91,0.00462015625089407,rho,0
92,0.0048607513308525085,rho,0
93,0.004191718064248562,rho,0
94,0.004678929690271616,rho,0
95,0.00421114219352603,rho,0
96,0.004571554251015186,rho,0
97,0.003513977164402604,rho,0
98,0.003791965777054429,rho,0
99,0.0038371095433831215,rho,0
100,0.004768687300384045,rho,0
101,0.004204651806503534,rho,0
0,1.0912492275238037,k,0
1,1.096378207206726,k,0
2,1.0990450382232666,k,0
3,1.093935251235962,k,0
4,1.0985592603683472,k,0
5,1.0932167768478394,k,0
6,1.09521484375,k,0
7,1.1046510934829712,k,0
8,1.103908658027649,k,0
9,1.121764898300171,k,0
10,1.1196106672286987,k,0
11,1.1161268949508667,k,0
12,1.117411732673645,k,0
13,1.1146496534347534,k,0
14,1.0935888290405273,k,0
15,1.098799467086792,k,0
16,1.117038607597351,k,0
17,1.124755620956421,k,0
18,1.1219547986984253,k,0
19,1.1330792903900146,k,0
20,1.1360360383987427,k,0
21,1.1376049518585205,k,0
22,1.1332119703292847,k,0
23,1.1455003023147583,k,0
24,1.1479865312576294,k,0
25,1.1512492895126343,k,0
26,1.1602275371551514,k,0
27,1.161193609237671,k,0
28,1.152130365371704,k,0
29,1.1455247402191162,k,0
30,1.1353893280029297,k,0
31,1.1409990787506104,k,0
32,1.1243457794189453,k,0
33,1.133320927619934,k,0
34,1.1374378204345703,k,0
35,1.134645700454712,k,0
36,1.1339484453201294,k,0
37,1.1340456008911133,k,0
38,1.1157329082489014,k,0
39,1.0993279218673706,k,0
40,1.0947455167770386,k,0
41,1.091296911239624,k,0
42,1.0871325731277466,k,0
43,1.0782759189605713,k,0
44,1.0827523469924927,k,0
45,1.0795366764068604,k,0
46,1.0837136507034302,k,0
47,1.0804612636566162,k,0
48,1.0836598873138428,k,0
49,1.0882424116134644,k,0
50,1.0906554460525513,k,0
51,0.9752036333084106,k,0
52,0.9857693314552307,k,0
53,0.9936378002166748,k,0
54,0.9940432906150818,k,0
55,0.9973536729812622,k,0
56,0.9982900619506836,k,0
57,0.9986069202423096,k,0
58,1.0049409866333008,k,0
59,1.0004407167434692,k,0
60,0.9980899691581726,k,0
61,0.9996147751808167,k,0
62,1.0022386312484741,k,0
63,0.9944601058959961,k,0
64,0.9881059527397156,k,0
65,0.9838876724243164,k,0
66,0.9914312362670898,k,0
67,0.9933136105537415,k,0
68,0.9966895580291748,k,0
69,0.9915554523468018,k,0
70,0.9941075444221497,k,0
71,0.9891259670257568,k,0
72,0.9831362366676331,k,0
73,0.9731196761131287,k,0
74,0.9755067229270935,k,0
75,0.968437135219574,k,0
76,0.9629204273223877,k,0
77,0.9633865356445312,k,0
78,0.9607477188110352,k,0
79,0.9657287001609802,k,0
80,0.973617434501648,k,0
81,0.966595470905304,k,0
82,0.956367552280426,k,0
83,0.9529333114624023,k,0
84,0.9559365510940552,k,0
85,0.9646092057228088,k,0
86,0.9745603203773499,k,0
87,0.9832015633583069,k,0
88,0.9850254058837891,k,0
89,0.9822950959205627,k,0
90,0.9846096038818359,k,0
91,0.9874359369277954,k,0
92,0.9846761226654053,k,0
93,0.9881096482276917,k,0
94,0.9782249927520752,k,0
95,0.9659421443939209,k,0
96,0.9654187560081482,k,0
97,0.9605987668037415,k,0
98,0.9577922224998474,k,0
99,0.9565469026565552,k,0
100,0.9564898610115051,k,0
101,0.9575493335723877,k,0
0,2300000.0,N,0
1,2300000.0,N,0
2,2300000.0,N,0
3,2300000.0,N,0
4,2300000.0,N,0
5,2300000.0,N,0
6,2300000.0,N,0
7,2300000.0,N,0
8,2300000.0,N,0
9,2300000.0,N,0
10,2300000.0,N,0
11,2300000.0,N,0
12,2300000.0,N,0
13,2300000.0,N,0
14,2300000.0,N,0
15,2300000.0,N,0
16,2300000.0,N,0
17,2300000.0,N,0
18,2300000.0,N,0
19,2300000.0,N,0
20,2300000.0,N,0
21,2300000.0,N,0
22,2300000.0,N,0
23,2300000.0,N,0
24,2300000.0,N,0
25,2300000.0,N,0
26,2300000.0,N,0
27,2300000.0,N,0
28,2300000.0,N,0
29,2300000.0,N,0
30,2300000.0,N,0
31,2300000.0,N,0
32,2300000.0,N,0
33,2300000.0,N,0
34,2300000.0,N,0
35,2300000.0,N,0
36,2300000.0,N,0
37,2300000.0,N,0
38,2300000.0,N,0
39,2300000.0,N,0
40,2300000.0,N,0
41,2300000.0,N,0
42,2300000.0,N,0
43,2300000.0,N,0
44,2300000.0,N,0
45,2300000.0,N,0
46,2300000.0,N,0
47,2300000.0,N,0
48,2300000.0,N,0
49,2300000.0,N,0
50,2300000.0,N,0
51,2300000.0,N,0
52,2300000.0,N,0
53,2300000.0,N,0
54,2300000.0,N,0
55,2300000.0,N,0
56,2300000.0,N,0
57,2300000.0,N,0
58,2300000.0,N,0
59,2300000.0,N,0
60,2300000.0,N,0
61,2300000.0,N,0
62,2300000.0,N,0
63,2300000.0,N,0
64,2300000.0,N,0
65,2300000.0,N,0
