date,cases,year,month,month_angle,post_1955,year_change,log_cases,filtered_mean_raw,filtered_mean_log,ess,loglik_t
1943-01-01,164.0,1943,1,0.0,0,1,5.10594547390058,161.78833080494115,5.0750910188546055,511.5473250677157,-0.47145929684833376
1943-02-01,85.0,1943,2,0.5235987755982988,0,0,4.454347296253507,93.72240761702355,4.535002561017713,365.7700898506026,-0.8108087868985105
1943-03-01,93.0,1943,3,1.0471975511965976,0,0,4.543294782270004,94.39773641455355,4.542784690366513,709.5187647015517,-0.10706333587961758
1943-04-01,89.0,1943,4,1.5707963267948966,0,0,4.499809670330265,96.16317519121469,4.561679946144941,621.3998983354136,-0.2524069384090115
1943-05-01,90.0,1943,5,2.0943951023931953,0,0,4.51085950651685,104.16663708185267,4.640618836475518,337.3004115205198,-0.9736936884471099
1943-06-01,485.0,1943,6,2.6179938779914944,0,0,6.186208623900494,402.8932375427213,5.987031685410043,126.14594346573651,-2.1082592347274725
1943-07-01,606.0,1943,7,3.141592653589793,0,0,6.408528791059498,688.1666486163749,6.521125405647771,457.6588101071607,-0.6269243309325017
1943-08-01,3571.0,1943,8,3.665191429188092,0,0,8.18088094199639,2726.9530920974803,7.899662120116055,26.719021061373766,-3.8948813038372068
1943-09-01,3423.0,1943,9,4.1887902047863905,0,0,8.138564737261632,3378.613587878688,8.112186866613833,808.4689345978064,0.0517625747980448
1943-10-01,2059.0,1943,10,4.71238898038469,0,0,7.630461261783627,2107.0669184368285,7.640053342515069,819.8787387102889,0.06941319275296998
1943-11-01,605.0,1943,11,5.235987755982989,0,0,6.406879986069314,702.7047336735986,6.542636514917489,428.5812158165123,-0.7392232922861091
1943-12-01,177.0,1943,12,5.759586531581287,0,0,5.181783550292085,209.23416758525437,5.333000894059335,295.25297498344236,-1.163608966236998
1944-01-01,107.0,1944,1,0.0,0,1,4.68213122712422,112.58202602356862,4.715622533303479,535.722694821645,-0.4187987978957217
1944-02-01,65.0,1944,2,0.5235987755982988,0,0,4.189654742026425,69.17168031100371,4.235484901434993,575.548546252089,-0.3311000084710791
1944-03-01,53.0,1944,3,1.0471975511965976,0,0,3.9889840465642745,55.2341709644466,4.0137295166058315,653.9269272614388,-0.19640271206319326
1944-04-01,76.0,1944,4,1.5707963267948966,0,0,4.343805421853684,73.68953798609333,4.298479505878867,673.3262693546595,-0.1628485585302375
1944-05-01,158.0,1944,5,2.0943951023931953,0,0,5.0689042022202315,149.50408958820384,4.9993085752289455,599.4430146348762,-0.302779198554493
1944-06-01,460.0,1944,6,2.6179938779914944,0,0,6.133398042996649,419.92347510568027,6.029598712181562,534.3684560258056,-0.43173729244340553
1944-07-01,2990.0,1944,7,3.141592653589793,0,0,8.003363058629947,2303.629448108596,7.728232885783308,13.881870930085089,-4.571767672024355
1944-08-01,5484.0,1944,8,3.665191429188092,0,0,8.609772372709331,5152.9534205453,8.53432466724879,659.0909343891232,-0.18697328558280368
1944-09-01,4097.0,1944,9,4.1887902047863905,0,0,8.318254328798846,4501.82543320459,8.398977530928901,622.3027460873556,-0.2520838566671353
1944-10-01,3343.0,1944,10,4.71238898038469,0,0,8.114922974204593,3213.57600577008,8.061967959607093,755.4075608641377,-0.03482628492474937
1944-11-01,997.0,1944,11,5.235987755982989,0,0,6.905753276311464,1114.1139468503284,7.003779259026193,587.7681995949647,-0.326373097749876
1944-12-01,435.0,1944,12,5.759586531581287,0,0,6.077642243349034,454.446808229609,6.108082743051547,818.0949210634046,0.06461796758427063
1945-01-01,142.0,1945,1,0.0,0,1,4.962844630259907,154.505241311238,5.0286423852750675,373.8443060996278,-0.8259502767042068
1945-02-01,147.0,1945,2,0.5235987755982988,0,0,4.997212273764115,135.27916960804725,4.8994335847336945,367.9291982171198,-0.8343960603217475
1945-03-01,115.0,1945,3,1.0471975511965976,0,0,4.7535901911063645,116.8355521523093,4.754016818642617,689.7348990634443,-0.1300603359696364
1945-04-01,156.0,1945,4,1.5707963267948966,0,0,5.056245805348308,151.00066314312897,5.009448069674649,653.0259586791469,-0.18745659988733898
1945-05-01,151.0,1945,5,2.0943951023931953,0,0,5.0238805208462765,169.50816552580085,5.124150591757827,484.4205434830067,-0.5601365961937166
1945-06-01,459.0,1945,6,2.6179938779914944,0,0,6.131226489483141,426.41181429297944,6.043249407751619,598.186991032821,-0.32601246635264225
1945-07-01,1273.0,1945,7,3.141592653589793,0,0,7.149916836132109,1196.4204442888,7.0736178646002665,602.2185735716029,-0.297632016067519
1945-08-01,3213.0,1945,8,3.665191429188092,0,0,8.075271546297458,2895.940459092783,7.957588637739203,493.2542953550162,-0.55773125023868
1945-09-01,4131.0,1945,9,4.1887902047863905,0,0,8.326516830239528,3836.023032129282,8.239947091238932,633.1980993056002,-0.23170870792880116
1945-10-01,2046.0,1945,10,4.71238898038469,0,0,7.624130585661289,2170.588671156578,7.6693167986499535,788.3243819296172,0.003957070236410232
1945-11-01,585.0,1945,11,5.235987755982989,0,0,6.373319789577012,675.1054495043978,6.502822179292971,410.001784864868,-0.752558280071959
1945-12-01,223.0,1945,12,5.759586531581287,0,0,5.4116460518550396,243.47591567034726,5.485052240645912,641.9111257245628,-0.21943609670874942
