"month","YoYCPI","YoYCPIDetrend"
"1955-02-01","-0.743494423791819","-1.4169763092608352"
"1955-03-01","-0.743494423791819","-1.4674485472815404"
"1955-04-01","-0.3731343283582142","-1.1475497564094643"
"1955-05-01","-0.743494423791819","-1.568337966580787"
"1955-06-01","-0.743494423791819","-1.618701780579471"
"1955-07-01","-0.3717472118959029","-1.2972108696547817"
"1955-08-01","-0.3717472118959029","-1.3473039553272543"
"1955-09-01","0.373134328358201","-0.6522865738324422"
"1955-10-01","0.373134328358201","-0.7018456982002725"
"1955-11-01","0.373134328358201","-0.7510186476229468"
"1955-12-01","0.3745318352059978","-0.7983213592229059"
"1956-01-01","0.3745318352059978","-0.8464564957690099"
"1956-02-01","0.3745318352059978","-0.8939280395996962"
"1956-03-01","0.3745318352059978","-0.9406309486010782"
"1956-04-01","0.7490636704119824","-0.6119214478603856"
"1956-05-01","1.1235955056179805","-0.28221217492195394"
"1956-06-01","1.872659176029963","0.42315262469793313"
"1956-07-01","2.238805970149245","0.7468503363414145"
"1956-08-01","1.8656716417910448","0.3326395455979829"
"1956-09-01","1.858736059479554","0.28611719003202807"
"1956-10-01","2.23048327137547","0.6198818201812857"
"1956-11-01","2.23048327137547","0.5836157246251028"
"1956-12-01","2.985074626865674","1.3037649823935349"
"1957-01-01","2.985074626865674","1.2712498909423564"
"1957-02-01","3.3582089552238754","1.6138890826411685"
"1957-03-01","3.7313432835820897","1.9586313686260424"
"1957-04-01","3.717472118959108","1.918541942562168"
"1957-05-01","3.703703703703704","1.8807846205483567"
"1957-06-01","3.3088235294117725","1.464185664366167"
"1957-07-01","3.284671532846723","1.4206112687376633"
"1957-08-01","3.663003663003663","1.781832342887714"
"1957-09-01","3.284671532846723","1.3887044985035097"
"1957-10-01","2.909090909090912","1.0006337523167688"
"1957-11-01","3.272727272727268","1.3540651200227514"
"1957-12-01","2.8985507246376705","0.9719405162681123"
"1958-01-01","3.623188405797101","1.690848447759276"
"1958-02-01","3.249097472924196","1.3131999374052994"
"1958-03-01","3.597122302158273","1.6597801808657995"
"1958-04-01","3.584229390681004","1.64748636212718"
"1958-05-01","3.214285714285709","1.2801033368416534"
"1958-06-01","2.846975088967961","0.917220088777557"
"1958-07-01","2.4734982332155453","0.5499326268548765"
"1958-08-01","2.120141342756176","0.2044153599180274"
"1958-09-01","2.120141342756176","0.21378918294272786"
"1958-10-01","2.120141342756176","0.22457959799999183"
"1958-11-01","2.1126760563380333","0.2292020615941659"
"1958-12-01","1.7605633802816902","-0.10964651943958637"
"1959-01-01","1.3986013986013937","-0.45729081956622264"
"1959-02-01","1.048951048951039","-0.7916918135730924"
"1959-03-01","0.3472222222222148","-1.4773579945313062"
"1959-04-01","0.3460207612456796","-1.4617957948396743"
"1959-05-01","0.3460207612456796","-1.444431995136278"
"1959-06-01","0.6920415224913593","-1.0805368917257598"
"1959-07-01","0.6896551724137907","-1.0646168084422318"
"1959-08-01","1.0380622837370268","-0.6975412863508088"
"1959-09-01","1.3840830449827064","-0.33255203608315176"
"1959-10-01","1.7301038062283738","0.03268077554799542"
"1959-11-01","1.3793103448275814","-0.2987110250061693"
"1959-12-01","1.7301038062283738","0.07161950463356548"
"1960-01-01","1.0344827586206922","-0.6043809655426715"
"1960-02-01","1.7301038062283738","0.11089171786950924"
"1960-03-01","1.7301038062283738","0.13052662466099108"
"1960-04-01","1.7241379310344829","0.14413028421352125"
"1960-05-01","1.7241379310344829","0.16358479673295645"
"1960-06-01","1.718213058419244","0.17694865211185085"
"1960-07-01","1.3698630136986374","-0.15233047366661134"
"1960-08-01","1.3698630136986374","-0.13353075364767886"
"1960-09-01","1.0238907849829375","-0.46102667574942524"
"1960-10-01","1.360544217687082","-0.10627153398818279"
"1960-11-01","1.360544217687082","-0.08859204933522058"
"1960-12-01","1.360544217687082","-0.07138159593726967"
"1961-01-01","1.706484641638225","0.2912541268865654"
"1961-02-01","1.360544217687082","-0.03855172520347261"
"1961-03-01","1.360544217687082","-0.023025700171507957"
"1961-04-01","1.0169491525423753","-0.35175080946392945"
"1961-05-01","1.0169491525423753","-0.3375842674744225"
"1961-06-01","0.6756756756756732","-0.665439246770879"
"1961-07-01","1.3513513513513464","0.02286485631617441"
"1961-08-01","1.0135135135135038","-0.30317151544666876"
"1961-09-01","1.3513513513513464","0.04560375952591733"
"1961-10-01","0.671140939597313","-0.62456797235112"
"1961-11-01","0.671140939597313","-0.6154631299302235"
"1961-12-01","0.671140939597313","-0.6073223859664608"
"1962-01-01","0.671140939597313","-0.6001712525169626"
"1962-02-01","1.0067114093959757","-0.25846008571067425"
"1962-03-01","1.0067114093959757","-0.253346020121507"
"1962-04-01","1.342281879194626","0.08629768316205189"
"1962-05-01","1.342281879194626","0.08931783868730236"
"1962-06-01","1.342281879194626","0.0912720045203117"
"1962-07-01","1.0000000000000024","-0.25013529944698054"
"1962-08-01","1.337792642140475","0.08743802214241447"
"1962-09-01","1.3333333333333286","0.08165312188937301"
"1962-10-01","1.3333333333333286","0.07920820975615639"
"1962-11-01","1.3333333333333286","0.07563029710359226"
"1962-12-01","1.3333333333333286","0.07090509292519709"
"1963-01-01","1.3333333333333286","0.06501772264737937"
"1963-02-01","0.996677740863778","-0.27870282788020184"
"1963-03-01","1.328903654485045","0.04526461654207248"
"1963-04-01","0.993377483443711","-0.2997273077151825"
"1963-05-01","0.993377483443711","-0.3104144670880151"
"1963-06-01","1.3245033112582851","0.008790985767539894"
"1963-07-01","1.3201320132013157","-0.00874331709055376"
"1963-08-01","1.3201320132013157","-0.023158433821380386"
"1963-09-01","0.9868421052631604","-0.3721249850437973"
"1963-10-01","1.3157894736842175","-0.060125022392550465"
"1963-11-01","1.3157894736842175","-0.07834955524526133"
"1963-12-01","1.6447368421052633","0.23109025257046234"
"1964-01-01","1.6447368421052633","0.21029436809185675"
"1964-02-01","1.6447368421052633","0.18820308051549484"
"1964-03-01","1.3114754098360608","-0.16845374429402815"
"1964-04-01","1.3114754098360608","-0.19316339584877285"
"1964-05-01","1.3114754098360608","-0.21919616067099867"
"1964-06-01","1.3071895424836557","-0.25084526990786693"
"1964-07-01","1.3029315960912122","-0.28380260771336774"
"1964-08-01","0.9771986970684062","-0.6395747846096921"
"1964-09-01","1.3029315960912122","-0.345222597017798"
"1964-10-01","0.9740259740259763","-0.7068469761776498"
"1964-11-01","1.298701298701294","-0.41622240261235555"
"1964-12-01","0.9708737864077692","-0.7794211543168406"
"1965-01-01","0.9708737864077692","-0.8160981647216548"
"1965-02-01","0.9708737864077692","-0.8540602147611227"
"1965-03-01","1.2944983818770297","-0.5696556805530435"
"1965-04-01","1.6181229773462784","-0.2864755391829559"
"1965-05-01","1.6181229773462784","-0.3281063722450013"
"1965-06-01","1.9354838709677464","-0.05352246631395996"
"1965-07-01","1.607717041800643","-0.4251696817803978"
"1965-08-01","1.9354838709677464","-0.14234346852007063"
"1965-09-01","1.607717041800643","-0.516064693569664"
"1965-10-01","1.9292604501607649","-0.2414419131067862"
"1965-11-01","1.6025641025641026","-0.6159735906738262"
"1965-12-01","1.923076923076928","-0.3441574092851669"
"1966-01-01","1.923076923076928","-0.3936572117611312"
"1966-02-01","2.5641025641025665","0.1971262647742993"
"1966-03-01","2.5559105431309925","0.13801355611431454"
"1966-04-01","2.8662420382165563","0.39680815809331316"
"1966-05-01","2.8662420382165563","0.3447163124292256"
"1966-06-01","2.531645569620244","-0.042468763319405856"
"1966-07-01","2.84810126582278","0.22095709546377895"
"1966-08-01","3.4810126582278524","0.8004532790947425"
"1966-09-01","3.4810126582278524","0.7467068529622907"
"1966-10-01","3.785488958990534","0.9971534878935606"
"1966-11-01","3.785488958990534","0.9428827983956221"
"1966-12-01","3.459119496855339","0.5620361450428377"
"1967-01-01","3.459119496855339","0.5073796987222399"
"1967-02-01","2.812499999999996","-0.19405258963871752"
"1967-03-01","2.8037383177570048","-0.25776441362115854"
"1967-04-01","2.4767801857585274","-0.6397895453223756"
"1967-05-01","2.786377708978346","-0.385353398575095"
"1967-06-01","2.7777777777777737","-0.44918166517678726"
"1967-07-01","2.7692307692307647","-0.5129935768064278"
"1967-08-01","2.446483180428125","-0.8910087792182289"
"1967-09-01","2.752293577981647","-0.6404308903616451"
"1967-10-01","2.4316109422492533","-1.0162662393722606"
"1967-11-01","2.735562310030391","-0.7673381573477567"
"1967-12-01","3.0395136778115504","-0.5182231741382815"
"1968-01-01","3.647416413373869","0.03509347251977779"
"1968-02-01","3.951367781155029","0.2847764401821813"
"1968-03-01","3.9393939393939306","0.21891900942294118"
"1968-04-01","3.9274924471299006","0.15358366426742043"
"1968-05-01","3.9156626506024006","0.08883298675122919"
"1968-06-01","4.204204204204221","0.3250286820041679"
"1968-07-01","4.491017964071856","0.5601329714600265"
"1968-08-01","4.477611940298507","0.49571272257194465"
"1968-09-01","4.464285714285714","0.432122052087732"
"1968-10-01","4.747774480712149","0.6661468650884803"
"1968-11-01","4.733727810650892","0.6034841087745999"
"1968-12-01","4.719764011799414","0.5417943269487813"
"1969-01-01","4.39882697947214","0.17405899451748663"
"1969-02-01","4.678362573099398","0.4077573699912991"
"1969-03-01","5.24781341107873","0.932364127800219"
"1969-04-01","5.523255813953485","1.1639844982440515"
"1969-05-01","5.50724637681159","1.1051967919995276"
"1969-06-01","5.475504322766566","1.0317329664071035"
"1969-07-01","5.444126074498564","0.9596936506208396"
"1969-08-01","5.714285714285714","1.1902491724902609"
"1969-09-01","5.698005698005698","1.1354108284208388"
"1969-10-01","5.6657223796034","1.0655946288638596"
"1969-11-01","5.932203389830513","1.2955391001913945"
"1969-12-01","6.197183098591557","1.5249412857475653"
"1970-01-01","6.179775280898864","1.4728676375406309"
"1970-02-01","6.145251396648053","1.4045305259398688"
"1970-03-01","5.817174515235461","1.0434225660958543"
"1970-04-01","6.0606060606060685","1.2545238902809022"
"1970-05-01","6.043956043956052","1.2061551669184807"
"1970-06-01","6.010928961748622","1.1419218697308002"
"1970-07-01","5.978260869565226","1.0784517248054755"
"1970-08-01","5.405405405405405","0.4750812295226785"
"1970-09-01","5.660377358490569","0.699699711097681"
"1970-10-01","5.630026809651479","0.6390281226048788"
"1970-11-01","5.600000000000004","0.5785781784822506"
"1970-12-01","5.570291777188314","0.5182052689355245"
"1971-01-01","5.291005291005291","0.2078686219693493"
"1971-02-01","4.9999999999999964","-0.11472022414889871"
"1971-03-01","4.712041884816746","-0.43494481298113374"
"1971-04-01","4.15584415584416","-1.0242405731580533"
"1971-05-01","4.404145077720196","-0.8100145230053588"
"1971-06-01","4.63917525773197","-0.610173435108754"
"1971-07-01","4.358974358974367","-0.9268087761341093"
"1971-08-01","4.615384615384608","-0.7082047337766042"
"1971-09-01","4.0816326530612095","-1.2812539522678383"
"1971-10-01","3.807106598984772","-1.5966821104146263"
