"month","UnemploymentRateMonthly","UnemploymentRateDetrend"
"2008-01-01","5.4","-1.0696515560374351"
"2008-02-01","5.2","-1.3398643000474797"
"2008-03-01","5.2","-1.411282524786884"
"2008-04-01","4.8","-1.8837434619167261"
"2008-05-01","5.2","-1.5570734535724267"
"2008-06-01","5.7","-1.131084306831835"
"2008-07-01","6.0","-0.9055758143171371"
"2008-08-01","6.1","-0.8803390411481509"
"2008-09-01","6.0","-1.0551580649769878"
"2008-10-01","6.1","-1.0298101707162548"
"2008-11-01","6.5","-0.7040645016268137"
"2008-12-01","7.1","-0.1776822549034014"
"2009-01-01","8.5","1.1495808048557103"
"2009-02-01","8.9","1.4779702840573012"
"2009-03-01","9.0","1.5077229188858903"
"2009-04-01","8.6","1.0390640414342984"
"2009-05-01","9.1","1.4722073501308497"
"2009-06-01","9.7","2.0073585259344053"
"2009-07-01","9.7","1.9447118901792262"
"2009-08-01","9.6","1.784446275322054"
"2009-09-01","9.5","1.6267255083266576"
"2009-10-01","9.5","1.5716996472812257"
"2009-11-01","9.4","1.4195061983795974"
"2009-12-01","9.7","1.6702705405035125"
"2010-01-01","10.6","2.524107099554792"
"2010-02-01","10.4","2.2811174135452816"
"2010-03-01","10.2","2.0413835443518025"
"2010-04-01","9.5","1.3049699526365686"
"2010-05-01","9.3","1.0719253476455464"
"2010-06-01","9.6","1.3422883694121044"
"2010-07-01","9.7","1.4160893869406994"
"2010-08-01","9.5","1.1933484120724387"
"2010-09-01","9.2","0.8740745300327823"
"2010-10-01","9.0","0.6582676181119176"
"2010-11-01","9.3","0.9459208091977924"
"2010-12-01","9.1","0.7370221569529019"
"2011-01-01","9.8","1.4315524162680795"
"2011-02-01","9.5","1.1294866551347873"
"2011-03-01","9.2","0.8307888956153544"
"2011-04-01","8.7","0.33541444459730485"
"2011-05-01","8.7","0.3433121985600103"
"2011-06-01","9.3","0.9544284659084301"
"2011-07-01","9.3","0.968706906033642"
"2011-08-01","9.1","0.7860838139095563"
"2011-09-01","8.8","0.5064880099197584"
"2011-10-01","8.5","0.22984224898629613"
"2011-11-01","8.2","-0.04393462205527321"
"2011-12-01","8.3","0.08507447015646363"
"2012-01-01","8.8","0.6167869379846262"
"2012-02-01","8.7","0.5511195373535269"
"2012-03-01","8.4","0.28798426502901187"
"2012-04-01","7.7","-0.37271113468864936"
"2012-05-01","7.9","-0.13106113959999277"
"2012-06-01","8.4","0.41284264835196893"
"2012-07-01","8.6","0.6589096384984447"
"2012-08-01","8.2","0.30704605465638224"
"2012-09-01","7.6","-0.2428469635365733"
"2012-10-01","7.5","-0.29087064562529985"
"2012-11-01","7.4","-0.3371243473355108"
"2012-12-01","7.6","-0.08170518002065652"
"2013-01-01","8.5","0.8752923462339313"
"2013-02-01","8.1","0.5337743517841158"
"2013-03-01","7.6","0.09364020318679955"
"2013-04-01","7.1","-0.3452148516303737"
"2013-05-01","7.3","-0.0828962872721899"
"2013-06-01","7.8","0.480493085351406"
"2013-07-01","7.7","0.4448510949623179"
"2013-08-01","7.3","0.11007186277406955"
"2013-09-01","7.0","-0.12395392249282544"
"2013-10-01","7.0","-0.05733642143778361"
"2013-11-01","6.6","-0.39018483822563965"
"2013-12-01","6.5","-0.42260793461056245"
"2014-01-01","7.0","0.14528853833875566"
"2014-02-01","7.0","0.21340209041731484"
"2014-03-01","6.8","0.08162911036658116"
"2014-04-01","5.9","-0.7501356596930417"
"2014-05-01","6.1","-0.4819981074954036"
"2014-06-01","6.3","-0.2140583326905583"
"2014-07-01","6.5","0.05358728419263592"
"2014-08-01","6.3","-0.07915598569001059"
"2014-09-01","5.7","-0.6123832846648201"
"2014-10-01","5.5","-0.7461891442866202"
"2014-11-01","5.5","-0.680663370930576"
"2014-12-01","5.4","-0.7158900133395667"
"2015-01-01","6.1","0.04805213177571144"
"2015-02-01","5.8","-0.18891020845273943"
"2015-03-01","5.6","-0.3268506776655453"
"2015-04-01","5.1","-0.7658414618628324"
"2015-05-01","5.3","-0.5059522250487589"
"2015-06-01","5.5","-0.24724672195694275"
"2015-07-01","5.6","-0.08978480336865147"
"2015-08-01","5.2","-0.43362441229723014"
"2015-09-01","4.9","-0.6788227989720506"
"2015-10-01","4.8","-0.7254338677550995"
"2015-11-01","4.8","-0.6735062851781262"
"2015-12-01","4.8","-0.6230831202893325"
"2016-01-01","5.3","-0.07420224532916464"
"2016-02-01","5.2","-0.126896724797942"
"2016-03-01","5.1","-0.18119905064779562"
"2016-04-01","4.7","-0.5371407356894622"
"2016-05-01","4.5","-0.6947518945928568"
"2016-06-01","5.1","-0.05405849742344859"
"2016-07-01","5.1","-0.015081153506787182"
"2016-08-01","5.0","-0.07784005505038394"
"2016-09-01","4.8","-0.24235527789482791"
"2016-10-01","4.7","-0.30864629726299864"
"2016-11-01","4.4","-0.5767307183524846"
"2016-12-01","4.5","-0.44662376483080113"
"2017-01-01","5.1","0.1816637897172413"
"2017-02-01","4.9","0.008124617877860452"
"2017-03-01","4.6","-0.26725000948950584"
"2017-04-01","4.1","-0.7444688842153706"
"2017-05-01","4.1","-0.7235387360159757"
"2017-06-01","4.5","-0.3044605502488862"
"2017-07-01","4.6","-0.18722972941105365"
"2017-08-01","4.5","-0.2718393267667851"
"2017-09-01","4.1","-0.6582809509065521"
"2017-10-01","3.9","-0.8465441128951547"
"2017-11-01","3.9","-0.8366132444690701"
"2017-12-01","3.9","-0.828466245388594"
"2018-01-01","4.5","-0.22207456006491544"
"2018-02-01","4.4","-0.31740324042276047"
"2018-03-01","4.1","-0.6144156248485846"
"2018-04-01","3.7","-1.0130726026297605"
"2018-05-01","3.6","-1.1133303221923643"
"2018-06-01","4.2","-0.5151371150442383"
"2018-07-01","4.1","-0.6184327221814829"
"2018-08-01","3.9","-0.8231529097767782"
"2018-09-01","3.6","-1.1292286721453828"
"2018-10-01","3.5","-1.236584652114054"
"2018-11-01","3.5","-1.2451367793253487"
"2018-12-01","3.7","-1.054791441873581"
"2019-01-01","4.4","-0.3654454203161883"
"2019-02-01","4.1","-0.6769873563877518"
"2019-03-01","3.9","-0.8893030720279378"
"2019-04-01","3.3","-1.5022731655085426"
"2019-05-01","3.4","-1.4157713731949397"
"2019-06-01","3.8","-1.0296598398385743"
"2019-07-01","4.0","-0.8437897860290597"
"2019-08-01","3.8","-1.0580044874498382"
"2019-09-01","3.3","-1.5721407090606974"
"2019-10-01","3.3","-1.586027052206549"
"2019-11-01","3.3","-1.5994799875169585"
"2019-12-01","3.4","-1.5123037477584398"
"2020-01-01","4.0","-0.9242902240309281"
"2020-02-01","3.8","-1.135219638423962"
"2020-03-01","4.5","-0.44486508115806345"
"2020-04-01","14.4","9.447009116957034"
"2020-05-01","13.0","8.040642057712532"
"2020-06-01","11.2","6.236199949310765"
"2020-07-01","10.5","5.533786957962891"
"2020-08-01","8.5","3.5334591310532897"
"2020-09-01","7.7","2.7352298169929057"
"2020-10-01","6.6","1.6390850998475335"
"2020-11-01","6.4","1.4449899585146273"
"2020-12-01","6.5","1.5528967246300667"
"2021-01-01","6.8","1.8627465802158545"
"2021-02-01","6.6","1.6744687250661805"
"2021-03-01","6.2","1.2879779859306346"
"2021-04-01","5.7","0.8031762692754363"
"2021-05-01","5.5","0.6199555434650641"
"2021-06-01","6.1","1.2382015795162387"
"2021-07-01","5.7","0.8577953648380925"
"2021-08-01","5.3","0.47860833281522375"
"2021-09-01","4.6","-0.1994947019591624"
"2021-10-01","4.3","-0.4766526178573942"
"2021-11-01","3.9","-0.8530027539408294"
"2021-12-01","3.7","-1.0286787713956862"
"2022-01-01","4.4","-0.3038077495968139"
"2022-02-01","4.1","-0.5785088305828596"
"2022-03-01","3.8","-0.8528988121968712"
"2022-04-01","3.3","-1.3270900284791933"
"2022-05-01","3.4","-1.2011882324608165"
"2022-06-01","3.8","-0.7752889372805356"
"2022-07-01","3.8","-0.7494783876494253"
"2022-08-01","3.8","-0.7238368461108333"
"2022-09-01","3.3","-1.1984387921958577"
"2022-10-01","3.4","-1.0733531202747453"
"2022-11-01","3.4","-1.048639477504841"
"2022-12-01","3.3","-1.1243492289978052"
"2023-01-01","3.9","-0.5005256485113052"
"2023-02-01","3.9","-0.47720333426883466"
"2023-03-01","3.6","-0.7544130224132641"
"2023-04-01","3.1","-1.2321817669629707"
"2023-05-01","3.4","-0.9105308008481932"
"2023-06-01","3.8","-0.4894718494238086"
"2023-07-01","3.8","-0.4690096123440677"
"2023-08-01","3.9","-0.34914501247425944"
"2023-09-01","3.6","-0.6298753537783424"
"2023-10-01","3.6","-0.6111952462001162"
"2023-11-01","3.5","-0.693094439534045"
"2023-12-01","3.5","-0.6755579675618897"
"2024-01-01","4.1","-0.058565516114491345"
"2024-02-01","4.2","0.05790844161595032"
"2024-03-01","3.9","-0.22611011566835204"
"2024-04-01","3.5","-0.6105956560895773"
"2024-05-01","3.7","-0.3955209030930842"
"2024-06-01","4.3","0.21914613126200067"
"2024-07-01","4.5","0.43344048677537295"
"2024-08-01","4.4","0.34739551230435595"
"2024-09-01","3.9","-0.13895878774192427"
"2024-10-01","3.9","-0.12559508947527087"
"2024-11-01","4.0","-0.012484996794620784"
"2024-12-01","3.8","-0.19959914450099703"
"2025-01-01","4.4","0.41309192893942726"
"2025-02-01","4.5","0.5256192251773344"
"2025-03-01","4.2","0.23801055842568797"
"2025-04-01","3.9","-0.049710312806454215"
"2025-05-01","4.0","0.062478533488747434"
"2025-06-01","4.4","0.4745994028863567"
"2025-07-01","4.6","0.6866741188739871"
"2025-08-01","4.5","0.5987208429068267"
"2025-09-01","4.3","0.4107524380286476"
"2025-10-01","",""
"2025-11-01","4.3","0.42277714752363194"
"2025-12-01","4.1","0.23480004528987264"
