iteration,value,parameter,run
92,0.4354794919490814,gamma,0
93,0.4360651969909668,gamma,0
94,0.4312076270580292,gamma,0
95,0.43523210287094116,gamma,0
96,0.441718190908432,gamma,0
97,0.44519326090812683,gamma,0
98,0.4418310821056366,gamma,0
99,0.4368571639060974,gamma,0
100,0.432218074798584,gamma,0
101,0.4294782876968384,gamma,0
0,0.5845447778701782,kappa,0
1,0.5753976106643677,kappa,0
2,0.5674924254417419,kappa,0
3,0.578825056552887,kappa,0
4,0.5775068998336792,kappa,0
5,0.561472475528717,kappa,0
6,0.5649823546409607,kappa,0
7,0.5682231187820435,kappa,0
8,0.5680586099624634,kappa,0
9,0.5758121013641357,kappa,0
10,0.5688585042953491,kappa,0
11,0.5868221521377563,kappa,0
12,0.5801998972892761,kappa,0
13,0.5690606832504272,kappa,0
14,0.5821216106414795,kappa,0
15,0.5918576121330261,kappa,0
16,0.5963612198829651,kappa,0
17,0.5877388715744019,kappa,0
18,0.5895477533340454,kappa,0
19,0.5853174924850464,kappa,0
20,0.576823353767395,kappa,0
21,0.578981339931488,kappa,0
22,0.5679211616516113,kappa,0
23,0.5726334452629089,kappa,0
24,0.5759624242782593,kappa,0
25,0.5562120079994202,kappa,0
26,0.551432728767395,kappa,0
27,0.5428289771080017,kappa,0
28,0.5328516960144043,kappa,0
29,0.5278287529945374,kappa,0
30,0.5390610098838806,kappa,0
31,0.5361180305480957,kappa,0
32,0.5327338576316833,kappa,0
33,0.5284428596496582,kappa,0
34,0.5270237922668457,kappa,0
35,0.5247689485549927,kappa,0
36,0.5220241546630859,kappa,0
37,0.5254279375076294,kappa,0
38,0.5259363055229187,kappa,0
39,0.532111644744873,kappa,0
40,0.5429803729057312,kappa,0
41,0.5540999174118042,kappa,0
42,0.5561209917068481,kappa,0
43,0.5548510551452637,kappa,0
44,0.5646948218345642,kappa,0
45,0.5640469193458557,kappa,0
46,0.570877194404602,kappa,0
47,0.5723692774772644,kappa,0
48,0.5657434463500977,kappa,0
49,0.5714183449745178,kappa,0
50,0.5681778788566589,kappa,0
51,0.5508459210395813,kappa,0
52,0.5528181791305542,kappa,0
53,0.5576577186584473,kappa,0
54,0.5729990005493164,kappa,0
55,0.5749158263206482,kappa,0
56,0.5875844955444336,kappa,0
57,0.5920419692993164,kappa,0
58,0.5875514149665833,kappa,0
59,0.5855688452720642,kappa,0
60,0.5750274062156677,kappa,0
61,0.5850129723548889,kappa,0
62,0.5814093947410583,kappa,0
63,0.5755754113197327,kappa,0
64,0.561106264591217,kappa,0
65,0.5731181502342224,kappa,0
66,0.5799388289451599,kappa,0
67,0.5792967677116394,kappa,0
68,0.5817297101020813,kappa,0
69,0.5784350633621216,kappa,0
70,0.5824888944625854,kappa,0
71,0.5829591155052185,kappa,0
72,0.5817585587501526,kappa,0
73,0.5973974466323853,kappa,0
74,0.5922390222549438,kappa,0
75,0.5887264609336853,kappa,0
76,0.5960114598274231,kappa,0
77,0.6051627397537231,kappa,0
78,0.5960020422935486,kappa,0
79,0.5954216718673706,kappa,0
80,0.6091803908348083,kappa,0
81,0.6089151501655579,kappa,0
82,0.6066886186599731,kappa,0
83,0.6053715944290161,kappa,0
84,0.6033144593238831,kappa,0
85,0.611422598361969,kappa,0
86,0.6036500334739685,kappa,0
87,0.5980055928230286,kappa,0
88,0.6039150357246399,kappa,0
89,0.6003819108009338,kappa,0
90,0.5893751382827759,kappa,0
91,0.5826693177223206,kappa,0
92,0.5847029089927673,kappa,0
93,0.5760628581047058,kappa,0
94,0.571465015411377,kappa,0
95,0.5740803480148315,kappa,0
96,0.5738991498947144,kappa,0
97,0.5711345076560974,kappa,0
98,0.5755265951156616,kappa,0
99,0.5712601542472839,kappa,0
100,0.5735751986503601,kappa,0
101,0.5610617399215698,kappa,0
0,0.7545360326766968,sigma,0
1,0.7685107588768005,sigma,0
2,0.7567883133888245,sigma,0
3,0.7602108120918274,sigma,0
4,0.7659695148468018,sigma,0
5,0.7513656616210938,sigma,0
6,0.7621406316757202,sigma,0
7,0.751144528388977,sigma,0
8,0.7490426301956177,sigma,0
9,0.7394969463348389,sigma,0
10,0.7450217008590698,sigma,0
11,0.7354682087898254,sigma,0
12,0.7315930128097534,sigma,0
13,0.7245422601699829,sigma,0
14,0.7273645401000977,sigma,0
15,0.7356283068656921,sigma,0
16,0.7375262379646301,sigma,0
17,0.7305555939674377,sigma,0
18,0.7454918622970581,sigma,0
19,0.7465391755104065,sigma,0
20,0.7401167750358582,sigma,0
21,0.7388331294059753,sigma,0
22,0.7529630064964294,sigma,0
23,0.7610483169555664,sigma,0
24,0.7621723413467407,sigma,0
25,0.7630130648612976,sigma,0
26,0.7529506087303162,sigma,0
27,0.7511593699455261,sigma,0
28,0.7517538070678711,sigma,0
29,0.7471650242805481,sigma,0
30,0.7438309192657471,sigma,0
31,0.7483901977539062,sigma,0
32,0.7557437419891357,sigma,0
33,0.7582829594612122,sigma,0
34,0.7596095204353333,sigma,0
35,0.7677109837532043,sigma,0
36,0.7692432999610901,sigma,0
37,0.7629603743553162,sigma,0
38,0.7663735151290894,sigma,0
39,0.754736065864563,sigma,0
40,0.7568520307540894,sigma,0
41,0.7573118805885315,sigma,0
42,0.7600908875465393,sigma,0
43,0.7650798559188843,sigma,0
44,0.7693897485733032,sigma,0
45,0.7763662338256836,sigma,0
46,0.7818591594696045,sigma,0
47,0.7897413969039917,sigma,0
48,0.7884321212768555,sigma,0
49,0.7896474003791809,sigma,0
50,0.7909353971481323,sigma,0
51,0.9685933589935303,sigma,0
52,0.952680766582489,sigma,0
53,0.9399451613426208,sigma,0
54,0.9293490052223206,sigma,0
55,0.9292622208595276,sigma,0
56,0.923124372959137,sigma,0
57,0.9311532974243164,sigma,0
58,0.9336125254631042,sigma,0
59,0.933565080165863,sigma,0
60,0.9430285096168518,sigma,0
61,0.941216230392456,sigma,0
62,0.9449301958084106,sigma,0
63,0.9637749195098877,sigma,0
64,0.9685261249542236,sigma,0
65,0.9611666202545166,sigma,0
66,0.958982527256012,sigma,0
67,0.9755470752716064,sigma,0
68,0.9784232378005981,sigma,0
69,0.9746684432029724,sigma,0
70,0.9697752594947815,sigma,0
71,0.9807579517364502,sigma,0
72,0.9851903915405273,sigma,0
73,0.9955273270606995,sigma,0
74,0.984358012676239,sigma,0
75,0.9778959155082703,sigma,0
76,0.9765710830688477,sigma,0
77,0.9834137558937073,sigma,0
78,0.9840441346168518,sigma,0
79,0.98166823387146,sigma,0
80,0.9836044907569885,sigma,0
81,0.9801159501075745,sigma,0
82,0.9898726940155029,sigma,0
83,1.0026490688323975,sigma,0
84,0.998919665813446,sigma,0
85,0.9986438155174255,sigma,0
86,0.9983217716217041,sigma,0
87,0.9972268342971802,sigma,0
88,1.001515507698059,sigma,0
89,0.9987031817436218,sigma,0
90,0.9973908066749573,sigma,0
91,0.9960339069366455,sigma,0
92,0.9932863712310791,sigma,0
93,0.9840565323829651,sigma,0
94,0.9914982914924622,sigma,0
95,0.9876404404640198,sigma,0
96,0.9791613221168518,sigma,0
97,0.9800455570220947,sigma,0
98,0.9685041308403015,sigma,0
99,0.9829331040382385,sigma,0
100,0.9911946058273315,sigma,0
101,0.9777872562408447,sigma,0
0,0.34008708596229553,phi,0
1,0.3341946005821228,phi,0
2,0.3397347033023834,phi,0
3,0.34071066975593567,phi,0
4,0.34957176446914673,phi,0
5,0.35764452815055847,phi,0
6,0.3567732274532318,phi,0
7,0.3665074408054352,phi,0
8,0.36384153366088867,phi,0
9,0.3495923578739166,phi,0
10,0.3528271019458771,phi,0
11,0.3631650507450104,phi,0
12,0.3677448630332947,phi,0
13,0.3742687404155731,phi,0
14,0.37706559896469116,phi,0
15,0.3819042444229126,phi,0
16,0.3787640333175659,phi,0
17,0.379637748003006,phi,0
18,0.37579548358917236,phi,0
19,0.3788411021232605,phi,0
20,0.3816727101802826,phi,0
21,0.3895992636680603,phi,0
22,0.39094415307044983,phi,0
23,0.3948625922203064,phi,0
24,0.3854610025882721,phi,0
25,0.37668275833129883,phi,0
26,0.37440913915634155,phi,0
27,0.39046093821525574,phi,0
28,0.3987765908241272,phi,0
29,0.39442455768585205,phi,0
30,0.3982286751270294,phi,0
31,0.4145261347293854,phi,0
32,0.4172191917896271,phi,0
33,0.41651156544685364,phi,0
34,0.4163389503955841,phi,0
35,0.41859325766563416,phi,0
36,0.40779975056648254,phi,0
37,0.40389764308929443,phi,0
38,0.4087410271167755,phi,0
39,0.41966038942337036,phi,0
40,0.4276271462440491,phi,0
41,0.4239688515663147,phi,0
42,0.41969922184944153,phi,0
43,0.42403924465179443,phi,0
44,0.4219365119934082,phi,0
45,0.4289129972457886,phi,0
46,0.4395400881767273,phi,0
47,0.4498709440231323,phi,0
48,0.4443713426589966,phi,0
49,0.4550982415676117,phi,0
50,0.4518088102340698,phi,0
51,0.25151851773262024,phi,0
52,0.2542993426322937,phi,0
53,0.2593558430671692,phi,0
54,0.26233091950416565,phi,0
55,0.2719881534576416,phi,0
56,0.2685029208660126,phi,0
57,0.27838805317878723,phi,0
58,0.28724461793899536,phi,0
59,0.28802016377449036,phi,0
60,0.2950925827026367,phi,0
61,0.2923535704612732,phi,0
62,0.2966817021369934,phi,0
63,0.2976078391075134,phi,0
64,0.2937048375606537,phi,0
65,0.29731041193008423,phi,0
66,0.3123288154602051,phi,0
67,0.3261052966117859,phi,0
68,0.34497323632240295,phi,0
69,0.3430434763431549,phi,0
70,0.348173588514328,phi,0
71,0.35199597477912903,phi,0
72,0.35240644216537476,phi,0
73,0.36214080452919006,phi,0
74,0.37338578701019287,phi,0
75,0.37339353561401367,phi,0
76,0.39340633153915405,phi,0
77,0.3925618827342987,phi,0
78,0.39308398962020874,phi,0
79,0.3777102530002594,phi,0
80,0.3817040026187897,phi,0
81,0.3758465647697449,phi,0
82,0.3716365396976471,phi,0
83,0.36987072229385376,phi,0
84,0.37391266226768494,phi,0
85,0.3774723410606384,phi,0
86,0.3748432993888855,phi,0
87,0.3813655972480774,phi,0
88,0.379029244184494,phi,0
89,0.3786095082759857,phi,0
90,0.3700890839099884,phi,0
91,0.3732752799987793,phi,0
92,0.379017174243927,phi,0
93,0.38082849979400635,phi,0
94,0.3859243094921112,phi,0
95,0.3910050690174103,phi,0
96,0.3919782340526581,phi,0
97,0.38461726903915405,phi,0
98,0.3933868706226349,phi,0
99,0.39878198504447937,phi,0
100,0.39841702580451965,phi,0
101,0.4053708612918854,phi,0
0,2300000.0,N,0
1,2300000.0,N,0
2,2300000.0,N,0
3,2300000.0,N,0
4,2300000.0,N,0
5,2300000.0,N,0
6,2300000.0,N,0
7,2300000.0,N,0
8,2300000.0,N,0
9,2300000.0,N,0
10,2300000.0,N,0
11,2300000.0,N,0
12,2300000.0,N,0
13,2300000.0,N,0
14,2300000.0,N,0
15,2300000.0,N,0
16,2300000.0,N,0
17,2300000.0,N,0
18,2300000.0,N,0
19,2300000.0,N,0
20,2300000.0,N,0
21,2300000.0,N,0
22,2300000.0,N,0
23,2300000.0,N,0
24,2300000.0,N,0
25,2300000.0,N,0
26,2300000.0,N,0
27,2300000.0,N,0
28,2300000.0,N,0
29,2300000.0,N,0
30,2300000.0,N,0
31,2300000.0,N,0
32,2300000.0,N,0
33,2300000.0,N,0
34,2300000.0,N,0
35,2300000.0,N,0
36,2300000.0,N,0
37,2300000.0,N,0
38,2300000.0,N,0
39,2300000.0,N,0
40,2300000.0,N,0
41,2300000.0,N,0
42,2300000.0,N,0
43,2300000.0,N,0
44,2300000.0,N,0
45,2300000.0,N,0
46,2300000.0,N,0
47,2300000.0,N,0
48,2300000.0,N,0
49,2300000.0,N,0
50,2300000.0,N,0
51,2300000.0,N,0
52,2300000.0,N,0
53,2300000.0,N,0
54,2300000.0,N,0
55,2300000.0,N,0
56,2300000.0,N,0
57,2300000.0,N,0
58,2300000.0,N,0
59,2300000.0,N,0
60,2300000.0,N,0
61,2300000.0,N,0
62,2300000.0,N,0
63,2300000.0,N,0
64,2300000.0,N,0
65,2300000.0,N,0
66,2300000.0,N,0
67,2300000.0,N,0
68,2300000.0,N,0
69,2300000.0,N,0
70,2300000.0,N,0
71,2300000.0,N,0
72,2300000.0,N,0
73,2300000.0,N,0
74,2300000.0,N,0
75,2300000.0,N,0
76,2300000.0,N,0
77,2300000.0,N,0
78,2300000.0,N,0
79,2300000.0,N,0
80,2300000.0,N,0
81,2300000.0,N,0
82,2300000.0,N,0
83,2300000.0,N,0
84,2300000.0,N,0
85,2300000.0,N,0
86,2300000.0,N,0
87,2300000.0,N,0
88,2300000.0,N,0
89,2300000.0,N,0
90,2300000.0,N,0
91,2300000.0,N,0
92,2300000.0,N,0
93,2300000.0,N,0
94,2300000.0,N,0
95,2300000.0,N,0
96,2300000.0,N,0
97,2300000.0,N,0
98,2300000.0,N,0
99,2300000.0,N,0
100,2300000.0,N,0
101,2300000.0,N,0
0,0.08259586989879608,rho,0
1,0.10020244121551514,rho,0
2,0.11586964130401611,rho,0
3,0.12353239953517914,rho,0
4,0.138167604804039,rho,0
5,0.14272499084472656,rho,0
6,0.13602247834205627,rho,0
7,0.14846917986869812,rho,0
8,0.1737642139196396,rho,0
9,0.169372096657753,rho,0
10,0.17205308377742767,rho,0
11,0.17979057133197784,rho,0
12,0.1809663623571396,rho,0
13,0.1897744983434677,rho,0
14,0.20617464184761047,rho,0
15,0.22489285469055176,rho,0
16,0.227979838848114,rho,0
17,0.22468097507953644,rho,0
18,0.21938344836235046,rho,0
19,0.22847752273082733,rho,0
20,0.2271628975868225,rho,0
21,0.23409104347229004,rho,0
22,0.23311321437358856,rho,0
23,0.23755094408988953,rho,0
24,0.2433806210756302,rho,0
25,0.2511032223701477,rho,0
26,0.25335025787353516,rho,0
27,0.25720736384391785,rho,0
28,0.2639988958835602,rho,0
29,0.2681193947792053,rho,0
30,0.2657437324523926,rho,0
31,0.26578783988952637,rho,0
32,0.2771482467651367,rho,0
33,0.27726221084594727,rho,0
34,0.2751011252403259,rho,0
35,0.2748121917247772,rho,0
36,0.2804851830005646,rho,0
37,0.280843049287796,rho,0
38,0.2841565012931824,rho,0
39,0.2825333774089813,rho,0
40,0.2852957844734192,rho,0
41,0.29427406191825867,rho,0
42,0.2949196696281433,rho,0
43,0.2837066352367401,rho,0
44,0.2914552390575409,rho,0
45,0.2908819317817688,rho,0
46,0.295805424451828,rho,0
47,0.2906211018562317,rho,0
48,0.2900247275829315,rho,0
49,0.28915563225746155,rho,0
50,0.2969284653663635,rho,0
51,0.08987554162740707,rho,0
52,0.09140614420175552,rho,0
53,0.09831322729587555,rho,0
54,0.10187102109193802,rho,0
55,0.1166095957159996,rho,0
56,0.12054658681154251,rho,0
57,0.138372540473938,rho,0
58,0.13810192048549652,rho,0
59,0.16130933165550232,rho,0
60,0.16871552169322968,rho,0
61,0.1667616367340088,rho,0
62,0.16300489008426666,rho,0
63,0.168640598654747,rho,0
64,0.1642804592847824,rho,0
65,0.16639657318592072,rho,0
66,0.1790519505739212,rho,0
67,0.1905401647090912,rho,0
68,0.19023734331130981,rho,0
69,0.18952348828315735,rho,0
70,0.1920778751373291,rho,0
71,0.18290020525455475,rho,0
72,0.17770902812480927,rho,0
73,0.18437328934669495,rho,0
74,0.18522445857524872,rho,0
75,0.18736082315444946,rho,0
76,0.19682256877422333,rho,0
77,0.19508913159370422,rho,0
78,0.2059781551361084,rho,0
79,0.19858695566654205,rho,0
80,0.19907189905643463,rho,0
81,0.20731259882450104,rho,0
82,0.20444796979427338,rho,0
83,0.21430420875549316,rho,0
84,0.2097593992948532,rho,0
85,0.20351289212703705,rho,0
86,0.21055388450622559,rho,0
87,0.20419786870479584,rho,0
88,0.20597125589847565,rho,0
89,0.21165992319583893,rho,0
90,0.21373969316482544,rho,0
91,0.2083471119403839,rho,0
92,0.22004081308841705,rho,0
93,0.22237533330917358,rho,0
94,0.2288208156824112,rho,0
95,0.23226787149906158,rho,0
96,0.23947475850582123,rho,0
97,0.23573440313339233,rho,0
98,0.23232251405715942,rho,0
99,0.23788326978683472,rho,0
100,0.24385285377502441,rho,0
101,0.24995607137680054,rho,0
0,0.11089149117469788,theta,0
1,0.12477101385593414,theta,0
2,0.14291879534721375,theta,0
3,0.1365310102701187,theta,0
4,0.1385136842727661,theta,0
5,0.15771986544132233,theta,0
6,0.17193792760372162,theta,0
7,0.16868430376052856,theta,0
8,0.17430241405963898,theta,0
9,0.16665957868099213,theta,0
10,0.17568102478981018,theta,0
11,0.17487718164920807,theta,0
12,0.16402696073055267,theta,0
13,0.1572435200214386,theta,0
14,0.15667197108268738,theta,0
15,0.17375828325748444,theta,0
16,0.1794891506433487,theta,0
17,0.16885575652122498,theta,0
18,0.17322604358196259,theta,0
19,0.17908771336078644,theta,0
20,0.18071600794792175,theta,0
21,0.15736816823482513,theta,0
22,0.15656861662864685,theta,0
23,0.15679235756397247,theta,0
24,0.15214768052101135,theta,0
25,0.16341638565063477,theta,0
26,0.17849351465702057,theta,0
27,0.17721803486347198,theta,0
28,0.18046687543392181,theta,0
29,0.1837760955095291,theta,0
30,0.18356040120124817,theta,0
31,0.18547560274600983,theta,0
32,0.19113801419734955,theta,0
33,0.1876683384180069,theta,0
34,0.18103112280368805,theta,0
35,0.17521294951438904,theta,0
36,0.1735331267118454,theta,0
37,0.18440061807632446,theta,0
38,0.17833326756954193,theta,0
39,0.1728878766298294,theta,0
40,0.17780789732933044,theta,0
41,0.17585279047489166,theta,0
42,0.17678049206733704,theta,0
43,0.18254511058330536,theta,0
44,0.18645478785037994,theta,0
45,0.18077324330806732,theta,0
46,0.18475602567195892,theta,0
47,0.1845410019159317,theta,0
48,0.18412038683891296,theta,0
49,0.18171121180057526,theta,0
50,0.17805035412311554,theta,0
51,0.10448695719242096,theta,0
52,0.11745981127023697,theta,0
53,0.13872671127319336,theta,0
54,0.1472255289554596,theta,0
55,0.153396874666214,theta,0
56,0.15909145772457123,theta,0
57,0.1545977145433426,theta,0
58,0.16362980008125305,theta,0
59,0.15483541786670685,theta,0
60,0.15766583383083344,theta,0
61,0.15480376780033112,theta,0
62,0.17497238516807556,theta,0
63,0.17420777678489685,theta,0
64,0.1729297786951065,theta,0
65,0.1782243549823761,theta,0
66,0.17501021921634674,theta,0
67,0.1776399463415146,theta,0
68,0.1895875483751297,theta,0
69,0.18982841074466705,theta,0
70,0.19827769696712494,theta,0
71,0.19767165184020996,theta,0
72,0.19540193676948547,theta,0
73,0.20376214385032654,theta,0
74,0.2106592059135437,theta,0
75,0.21285271644592285,theta,0
76,0.20308804512023926,theta,0
77,0.2077932506799698,theta,0
78,0.20962460339069366,theta,0
79,0.198591947555542,theta,0
80,0.20089715719223022,theta,0
81,0.20725582540035248,theta,0
82,0.2068212330341339,theta,0
83,0.21082378923892975,theta,0
84,0.22650271654129028,theta,0
85,0.21750420331954956,theta,0
86,0.22351425886154175,theta,0
87,0.2141263782978058,theta,0
88,0.2181566059589386,theta,0
89,0.2199801504611969,theta,0
90,0.2116735577583313,theta,0
91,0.2145376354455948,theta,0
92,0.23013156652450562,theta,0
93,0.22580762207508087,theta,0
94,0.22651197016239166,theta,0
95,0.22150228917598724,theta,0
96,0.22451302409172058,theta,0
97,0.2247001975774765,theta,0
98,0.22274450957775116,theta,0
99,0.22649666666984558,theta,0
100,0.23097948729991913,theta,0
101,0.23060014843940735,theta,0
0,0.8189306259155273,beta,1
1,0.8131935596466064,beta,1
2,0.818845808506012,beta,1
3,0.8022636771202087,beta,1
4,0.7989911437034607,beta,1
5,0.808184802532196,beta,1
6,0.8060293197631836,beta,1
7,0.8145721554756165,beta,1
8,0.8037539124488831,beta,1
9,0.8110501766204834,beta,1
10,0.8196375966072083,beta,1
11,0.8297193050384521,beta,1
12,0.8194554448127747,beta,1
13,0.8063162565231323,beta,1
14,0.8103408813476562,beta,1
15,0.8023090958595276,beta,1
16,0.7923955917358398,beta,1
17,0.7921704649925232,beta,1
18,0.785301148891449,beta,1
19,0.7716457843780518,beta,1
20,0.7766295075416565,beta,1
21,0.7713364958763123,beta,1
22,0.7768001556396484,beta,1
23,0.7780044078826904,beta,1
24,0.7746807932853699,beta,1
25,0.7672665119171143,beta,1
26,0.7512893676757812,beta,1
27,0.7412207722663879,beta,1
28,0.7359127402305603,beta,1
29,0.7289406657218933,beta,1
30,0.7306172847747803,beta,1
31,0.7313181757926941,beta,1
32,0.7221416234970093,beta,1
33,0.7229114770889282,beta,1
34,0.736994743347168,beta,1
35,0.7362521290779114,beta,1
36,0.7379229664802551,beta,1
37,0.7420570850372314,beta,1
38,0.7379893660545349,beta,1
39,0.7321006059646606,beta,1
40,0.7342421412467957,beta,1
41,0.7421224117279053,beta,1
42,0.7354755997657776,beta,1
43,0.7314255237579346,beta,1
44,0.7337740659713745,beta,1
45,0.7341811656951904,beta,1
46,0.7332679033279419,beta,1
47,0.7316306233406067,beta,1
48,0.7386013865470886,beta,1
49,0.7422335743904114,beta,1
50,0.7342436909675598,beta,1
51,0.9160414338111877,beta,1
52,0.9101459980010986,beta,1
53,0.9372044205665588,beta,1
54,0.9290359020233154,beta,1
55,0.9249422550201416,beta,1
56,0.9271060824394226,beta,1
57,0.9163177609443665,beta,1
58,0.9235775470733643,beta,1
59,0.9296925067901611,beta,1
60,0.9321277141571045,beta,1
61,0.938248872756958,beta,1
62,0.9178875088691711,beta,1
63,0.9012289047241211,beta,1
64,0.8966169953346252,beta,1
65,0.9125769138336182,beta,1
