iteration,value,parameter,run
14,0.30025774240493774,gamma,2
15,0.31337884068489075,gamma,2
16,0.3114490211009979,gamma,2
17,0.3054523169994354,gamma,2
18,0.31975701451301575,gamma,2
19,0.31958702206611633,gamma,2
20,0.32062071561813354,gamma,2
21,0.32382696866989136,gamma,2
22,0.33070090413093567,gamma,2
23,0.3377537131309509,gamma,2
24,0.3322868049144745,gamma,2
25,0.3339066803455353,gamma,2
26,0.32675600051879883,gamma,2
27,0.336669921875,gamma,2
28,0.3194982409477234,gamma,2
29,0.30858278274536133,gamma,2
30,0.3174190819263458,gamma,2
31,0.31648847460746765,gamma,2
32,0.3172016739845276,gamma,2
33,0.31784161925315857,gamma,2
34,0.3158688545227051,gamma,2
35,0.32185834646224976,gamma,2
36,0.32655951380729675,gamma,2
37,0.32737353444099426,gamma,2
38,0.3294324278831482,gamma,2
39,0.3269959092140198,gamma,2
40,0.32809898257255554,gamma,2
41,0.3196760416030884,gamma,2
42,0.3160739541053772,gamma,2
43,0.3181585669517517,gamma,2
44,0.3198885917663574,gamma,2
45,0.3163601756095886,gamma,2
46,0.3122022747993469,gamma,2
47,0.31241554021835327,gamma,2
48,0.31557804346084595,gamma,2
49,0.31584301590919495,gamma,2
50,0.3114822804927826,gamma,2
0,0.7825530171394348,kappa,2
1,0.7900822758674622,kappa,2
2,0.7895275950431824,kappa,2
3,0.8008603453636169,kappa,2
4,0.8066615462303162,kappa,2
5,0.8037691712379456,kappa,2
6,0.8051499724388123,kappa,2
7,0.8237243890762329,kappa,2
8,0.8228968977928162,kappa,2
9,0.8215637803077698,kappa,2
10,0.8146104216575623,kappa,2
11,0.828223466873169,kappa,2
12,0.8063735365867615,kappa,2
13,0.810131847858429,kappa,2
14,0.799973726272583,kappa,2
15,0.7914072871208191,kappa,2
16,0.7971103191375732,kappa,2
17,0.7992096543312073,kappa,2
18,0.8020305037498474,kappa,2
19,0.7978001236915588,kappa,2
20,0.8082398772239685,kappa,2
21,0.8103973269462585,kappa,2
22,0.7986832857131958,kappa,2
23,0.7840481400489807,kappa,2
24,0.7762728333473206,kappa,2
25,0.756522536277771,kappa,2
26,0.7517434358596802,kappa,2
27,0.7431393265724182,kappa,2
28,0.7314797639846802,kappa,2
29,0.7228595018386841,kappa,2
30,0.712141752243042,kappa,2
31,0.7134078145027161,kappa,2
32,0.7156642079353333,kappa,2
33,0.7229682207107544,kappa,2
34,0.7215491533279419,kappa,2
35,0.7304134964942932,kappa,2
36,0.7341501712799072,kappa,2
37,0.7282036542892456,kappa,2
38,0.7287120223045349,kappa,2
39,0.7469750046730042,kappa,2
40,0.7578438520431519,kappa,2
41,0.7689632773399353,kappa,2
42,0.7727575302124023,kappa,2
43,0.771487295627594,kappa,2
44,0.7658004760742188,kappa,2
45,0.7654379606246948,kappa,2
46,0.7689658403396606,kappa,2
47,0.7676781415939331,kappa,2
48,0.7614186406135559,kappa,2
49,0.7670935988426208,kappa,2
50,0.7638530135154724,kappa,2
0,0.8411206603050232,sigma,2
1,0.8279083371162415,sigma,2
2,0.8261556625366211,sigma,2
3,0.829577624797821,sigma,2
4,0.8354362845420837,sigma,2
5,0.8278112411499023,sigma,2
6,0.8294249176979065,sigma,2
7,0.8491035103797913,sigma,2
8,0.8345202803611755,sigma,2
9,0.822242021560669,sigma,2
10,0.8277667760848999,sigma,2
11,0.8246005773544312,sigma,2
12,0.812584638595581,sigma,2
13,0.7988030314445496,sigma,2
14,0.7933666706085205,sigma,2
15,0.7951937317848206,sigma,2
16,0.8007630705833435,sigma,2
17,0.8088263869285583,sigma,2
18,0.8094906210899353,sigma,2
19,0.8105382919311523,sigma,2
20,0.8162686824798584,sigma,2
21,0.8149849772453308,sigma,2
22,0.8166484236717224,sigma,2
23,0.8249921202659607,sigma,2
24,0.821340799331665,sigma,2
25,0.822181761264801,sigma,2
26,0.8121193647384644,sigma,2
27,0.8103277683258057,sigma,2
28,0.8058092594146729,sigma,2
29,0.7940970659255981,sigma,2
30,0.7922821044921875,sigma,2
31,0.7913952469825745,sigma,2
32,0.7838618159294128,sigma,2
33,0.7796670198440552,sigma,2
34,0.7809935212135315,sigma,2
35,0.7776041030883789,sigma,2
36,0.7736386656761169,sigma,2
37,0.7846527695655823,sigma,2
38,0.7880659699440002,sigma,2
39,0.7909537553787231,sigma,2
40,0.7930697798728943,sigma,2
41,0.7935296893119812,sigma,2
42,0.7952451109886169,sigma,2
43,0.8002339005470276,sigma,2
44,0.7937796711921692,sigma,2
45,0.7943121194839478,sigma,2
46,0.7962731122970581,sigma,2
47,0.8002284169197083,sigma,2
48,0.80710768699646,sigma,2
49,0.8083228468894958,sigma,2
50,0.8096106052398682,sigma,2
0,0.2857653796672821,phi,2
1,0.2853325307369232,phi,2
2,0.30646008253097534,phi,2
3,0.3074360489845276,phi,2
4,0.29346007108688354,phi,2
5,0.3023478388786316,phi,2
6,0.30813950300216675,phi,2
7,0.30733487010002136,phi,2
8,0.3019048571586609,phi,2
9,0.2996446490287781,phi,2
10,0.3028793931007385,phi,2
11,0.2972590923309326,phi,2
12,0.2860901653766632,phi,2
13,0.2841455936431885,phi,2
14,0.2872774600982666,phi,2
15,0.29118362069129944,phi,2
16,0.30001720786094666,phi,2
17,0.3045169711112976,phi,2
18,0.29276514053344727,phi,2
19,0.295810729265213,phi,2
20,0.2910013496875763,phi,2
21,0.29892799258232117,phi,2
22,0.29227882623672485,phi,2
23,0.29949432611465454,phi,2
24,0.30753394961357117,phi,2
25,0.2987557053565979,phi,2
26,0.29648202657699585,phi,2
27,0.3125338554382324,phi,2
28,0.31904882192611694,phi,2
29,0.32497134804725647,phi,2
30,0.346159964799881,phi,2
31,0.34223464131355286,phi,2
32,0.3383190333843231,phi,2
33,0.3385144770145416,phi,2
34,0.3383418619632721,phi,2
35,0.3524013161659241,phi,2
36,0.3493747413158417,phi,2
37,0.35704705119132996,phi,2
38,0.3618904650211334,phi,2
39,0.3573697507381439,phi,2
40,0.36533644795417786,phi,2
41,0.3616781532764435,phi,2
42,0.3649568259716034,phi,2
43,0.36929672956466675,phi,2
44,0.37700164318084717,phi,2
45,0.3774363100528717,phi,2
46,0.3801153302192688,phi,2
47,0.381132572889328,phi,2
48,0.38072827458381653,phi,2
49,0.39145520329475403,phi,2
50,0.3881656229496002,phi,2
0,2300000.0,N,2
1,2300000.0,N,2
2,2300000.0,N,2
3,2300000.0,N,2
4,2300000.0,N,2
5,2300000.0,N,2
6,2300000.0,N,2
7,2300000.0,N,2
8,2300000.0,N,2
9,2300000.0,N,2
10,2300000.0,N,2
11,2300000.0,N,2
12,2300000.0,N,2
13,2300000.0,N,2
14,2300000.0,N,2
15,2300000.0,N,2
16,2300000.0,N,2
17,2300000.0,N,2
18,2300000.0,N,2
19,2300000.0,N,2
20,2300000.0,N,2
21,2300000.0,N,2
22,2300000.0,N,2
23,2300000.0,N,2
24,2300000.0,N,2
25,2300000.0,N,2
26,2300000.0,N,2
27,2300000.0,N,2
28,2300000.0,N,2
29,2300000.0,N,2
30,2300000.0,N,2
31,2300000.0,N,2
32,2300000.0,N,2
33,2300000.0,N,2
34,2300000.0,N,2
35,2300000.0,N,2
36,2300000.0,N,2
37,2300000.0,N,2
38,2300000.0,N,2
39,2300000.0,N,2
40,2300000.0,N,2
41,2300000.0,N,2
42,2300000.0,N,2
43,2300000.0,N,2
44,2300000.0,N,2
45,2300000.0,N,2
46,2300000.0,N,2
47,2300000.0,N,2
48,2300000.0,N,2
49,2300000.0,N,2
50,2300000.0,N,2
0,0.09103061258792877,rho,2
1,0.10934685915708542,rho,2
2,0.11722717434167862,rho,2
3,0.12488988041877747,rho,2
4,0.13259638845920563,rho,2
5,0.13536974787712097,rho,2
6,0.14604134857654572,rho,2
7,0.14517474174499512,rho,2
8,0.16020336747169495,rho,2
9,0.16634319722652435,rho,2
10,0.16902415454387665,rho,2
11,0.16844414174556732,rho,2
12,0.1779908388853073,rho,2
13,0.18034593760967255,rho,2
14,0.1914369761943817,rho,2
15,0.19650474190711975,rho,2
16,0.196744903922081,rho,2
17,0.1978817731142044,rho,2
18,0.19713209569454193,rho,2
19,0.2062261700630188,rho,2
20,0.19106298685073853,rho,2
21,0.19799111783504486,rho,2
22,0.20928649604320526,rho,2
23,0.20546291768550873,rho,2
24,0.20612047612667084,rho,2
25,0.21384309232234955,rho,2
26,0.2160901129245758,rho,2
27,0.21994711458683014,rho,2
28,0.2289109081029892,rho,2
29,0.2372569888830185,rho,2
30,0.23764489591121674,rho,2
31,0.23751682043075562,rho,2
32,0.2269635945558548,rho,2
33,0.23200462758541107,rho,2
34,0.2298433780670166,rho,2
35,0.22788958251476288,rho,2
36,0.2376410812139511,rho,2
37,0.24106936156749725,rho,2
38,0.2443828135728836,rho,2
39,0.25145620107650757,rho,2
40,0.25421860814094543,rho,2
41,0.2631968855857849,rho,2
42,0.2695040702819824,rho,2
43,0.25829094648361206,rho,2
44,0.26318126916885376,rho,2
45,0.27106207609176636,rho,2
46,0.26237058639526367,rho,2
47,0.26618292927742004,rho,2
48,0.2619026005268097,rho,2
49,0.2610335648059845,rho,2
50,0.26880645751953125,rho,2
0,0.087458536028862,theta,2
1,0.09271527826786041,theta,2
2,0.08733154088258743,theta,2
3,0.0809437707066536,theta,2
4,0.07715700566768646,theta,2
5,0.08129309862852097,theta,2
6,0.07306603342294693,theta,2
7,0.07119440287351608,theta,2
8,0.08925728499889374,theta,2
9,0.11124361306428909,theta,2
10,0.12026511132717133,theta,2
11,0.12101688981056213,theta,2
12,0.13160169124603271,theta,2
13,0.14517012238502502,theta,2
14,0.13525936007499695,theta,2
15,0.14499104022979736,theta,2
16,0.15496227145195007,theta,2
17,0.1569041907787323,theta,2
18,0.15720273554325104,theta,2
19,0.16306445002555847,theta,2
20,0.16118836402893066,theta,2
21,0.13784050941467285,theta,2
22,0.13132677972316742,theta,2
23,0.13353310525417328,theta,2
24,0.1390862613916397,theta,2
25,0.15035498142242432,theta,2
26,0.1654321253299713,theta,2
27,0.16415666043758392,theta,2
28,0.15917928516864777,theta,2
29,0.16878698766231537,theta,2
30,0.16184662282466888,theta,2
31,0.1520226150751114,theta,2
32,0.15673241019248962,theta,2
33,0.16471417248249054,theta,2
34,0.15807697176933289,theta,2
35,0.14936277270317078,theta,2
36,0.14989040791988373,theta,2
37,0.15832571685314178,theta,2
38,0.15225836634635925,theta,2
39,0.15531586110591888,theta,2
40,0.16023586690425873,theta,2
41,0.15828077495098114,theta,2
42,0.15107576549053192,theta,2
43,0.15684033930301666,theta,2
44,0.1577901542186737,theta,2
45,0.15704914927482605,theta,2
46,0.1510106325149536,theta,2
47,0.1546359807252884,theta,2
48,0.15347006916999817,theta,2
49,0.15106093883514404,theta,2
50,0.1474001109600067,theta,2
