Date,Close
2021-01-05,0.6391497984209006
2021-01-06,-0.4157710721228068
2021-01-07,2.8584726335963975
2021-01-08,1.0187373294425528
2021-01-11,-2.3578126500945604
2021-01-12,-1.240090927950922
2021-01-13,0.3565766780633463
2021-01-14,-0.9056998801357584
2021-01-15,-0.32140810988850005
2021-01-19,3.008424798897712
2021-01-20,5.132053486603526
2021-01-21,0.13842121407951952
2021-01-22,0.4249690385198281
2021-01-25,-0.17871136724736486
2021-01-26,0.8429927425305673
2021-01-27,-4.705781979596347
2021-01-28,1.6581189367523608
2021-01-29,-1.5718345378126897
2021-02-01,3.4197882418378835
2021-02-02,1.2746260765320139
2021-02-03,7.0434717457353395
2021-02-04,-0.4645370368635558
2021-02-05,1.621016228289095
2021-02-08,-0.334779204861869
2021-02-09,-0.5420194608239958
2021-02-10,0.4762375396261777
2021-02-11,-0.06753104491184034
2021-02-12,0.2995631745902773
2021-02-16,0.7500662577881502
2021-02-17,0.20976954072293624
2021-02-18,-0.6152543001580978
2021-02-19,-0.8533089616719512
2021-02-22,-1.8326422934749742
2021-02-23,0.1973097775371126
2021-02-24,1.0752000988892385
2021-02-25,-3.1847848990868908
2021-02-26,0.17852007951100107
2021-03-01,2.076556424515429
2021-03-02,-0.36464897321890716
2021-03-03,-2.4870506601734075
2021-03-04,1.0063170246459963
2021-03-05,2.768131763232228
2021-03-08,-4.175463736559172
2021-03-09,1.307747014406745
2021-03-10,0.021589105798612986
2021-03-11,2.77368790964878
2021-03-12,-2.622711275498558
2021-03-15,0.1295333139610601
2021-03-16,1.1598894561926743
2021-03-17,-0.16072629992474147
2021-03-18,-2.75040635056636
2021-03-19,0.2503497032590775
2021-03-22,-0.3177623574659681
2021-03-23,0.6105720839110641
2021-03-24,-0.4774201436253965
2021-03-25,-0.12609239629866137
2021-03-26,-0.5237540416998653
2021-03-29,0.9053328825853181
2021-03-30,-0.11180237597623417
2021-03-31,0.5429221520366613
2021-04-01,3.1948503041208323
2021-04-05,3.9331647085055312
2021-04-06,-0.12780398146452582
2021-04-07,1.0224712119444967
2021-04-08,0.6062373388688637
2021-04-09,0.8063352690476523
2021-04-12,-1.461294330356756
2021-04-13,0.4601031515061517
2021-04-14,-0.6416186915737098
2021-04-15,1.745822827948439
2021-04-16,-0.04397731876360041
2021-04-19,0.1098651495169402
2021-04-20,-0.4734936083318662
2021-04-21,-0.10671082214772738
2021-04-22,-1.2042959003685694
2021-04-23,1.9757422343540598
2021-04-26,0.40103672768194615
2021-04-27,-0.9386911682101716
2021-04-28,3.014401539389654
2021-04-29,1.9864737435692825
2021-04-30,-0.90882027316861
2021-05-03,-0.7140962704478736
2021-05-04,-1.815056753593881
2021-05-05,0.013826946384453288
2021-05-06,0.9469662780859468
2021-05-07,0.6336533436549042
2021-05-10,-2.4981319466809158
2021-05-11,-1.506818136028022
2021-05-12,-3.156416296939236
2021-05-13,0.9252359531908939
2021-05-14,2.275595197486945
2021-05-17,0.13453053624636796
2021-05-18,-0.8693961703576624
2021-05-19,0.13709302157900355
2021-05-20,1.9395672483050619
2021-05-21,-0.5593983088737052
2021-05-24,2.499744442552009
2021-05-25,0.007796723523311323
2021-05-26,0.9183387899853502
2021-05-27,-1.3747376005909706
2021-05-28,0.2841144662449881
2021-06-01,0.6620479017501725
