Price,Close,High,Low,Open,Volume
Ticker,GOOG,GOOG,GOOG,GOOG,GOOG
Date,,,,,
2021-04-07,111.56803894042969,111.83187174038626,110.36045430778752,110.40012949408244,25798000
2021-04-08,112.34962463378906,113.27031143690898,111.96478364930299,112.97052654542321,27166000
2021-04-09,113.36329650878906,113.52001462822392,111.76809372118751,111.91617758788094,20888000
2021-04-12,111.82144927978516,112.83958726709331,111.01184247918964,112.38978132778985,31318000
2021-04-13,112.44037628173828,112.93332324634763,111.8859225637541,112.15273686213548,23310000
2021-04-14,111.82392883300781,112.97200442011726,111.54373561170023,112.83166187326306,20220000
2021-04-15,113.89790344238281,114.39070661026797,112.37738966180343,112.9219151037315,27472000
2021-04-16,113.95246124267578,114.38292528035456,113.29238359340718,114.21232879155382,22596000
2021-04-19,114.18257141113281,114.97853447099182,113.4607448735673,113.66581026273037,24688000
2021-04-20,113.74765014648438,114.53964800990812,112.6605742245064,114.45484163451145,21774000
2021-04-21,113.73076629638672,113.83144121880044,112.00890275753072,113.33203942199546,23930000
2021-04-22,112.47260284423828,114.25010850896022,111.90377136783978,113.72779302411982,21096000
2021-04-23,114.82230377197266,115.34402142613104,112.98290548714381,113.243764314223,28670000
2021-04-26,115.38966369628906,116.109757374062,114.74991927261289,115.05193651505549,20834000
2021-04-27,114.41664123535156,115.92078693765326,114.27529981849997,115.84888276467308,31972000
2021-04-28,118.02650451660156,121.62039659518572,117.77556635946144,119.37716338857373,59728000
2021-04-29,120.50516510009766,120.83396289883913,119.13590577459071,119.5351321374953,39554000
2021-04-30,119.52470397949219,120.36877970794184,119.12994989855207,119.24550207460459,39142000
2021-05-03,118.78329467773438,119.99980862839934,118.25413835135872,119.15772308205698,33788000
2021-05-04,116.75396728515625,117.9942803933567,114.64378912036356,117.52215852507553,35120000
2021-05-05,116.87743377685547,118.1400701515704,116.61310913229107,117.45667781472625,21806000
2021-05-06,118.0979232788086,118.16537033760999,116.16320746183399,116.57492737379029,20618000
2021-05-07,118.9578628540039,119.83664964026104,118.52689939698048,119.02282784634022,23272000
2021-05-10,116.12958526611328,117.93179064207953,115.78591022956242,117.77755458881681,26006000
2021-05-11,114.49797821044922,115.15458244140912,113.22046454917758,113.6598579347264,32110000
2021-05-12,111.04235076904297,113.33800249560635,110.59452743509554,112.16463710390964,34934000
2021-05-13,112.17752838134766,112.90311582105595,111.22286462130927,112.1338803826801,26670000
2021-05-14,114.86497497558594,115.11194791525993,113.23634746458202,113.6583815920618,26624000
2021-05-17,115.12532043457031,115.22103122773117,113.81557029296104,114.52574316745186,19842000
2021-05-18,114.23365783691406,116.20348586860622,114.22026377210611,115.89382568442176,17302000
2021-05-19,114.4955062866211,114.89472508453598,112.25440685652637,112.29804729188112,19350000
2021-05-20,116.8451919555664,117.05596304040601,115.10944254415043,115.45411641670542,23832000
2021-05-21,116.30017852783203,117.48544722515153,116.16479254253063,117.33617530373544,22832000
2021-05-24,119.35362243652344,119.93931384663466,117.04457654236985,117.38626896248616,21244000
2021-05-25,119.4726333618164,120.6539368005442,119.1711080181768,120.01468430520467,18838000
2021-05-26,120.6856689453125,121.15253906613417,119.64347462931079,119.65934318875325,21856000
2021-05-27,119.1473159790039,121.00654832712928,119.12201860202367,120.85479433431992,38962000
2021-05-28,119.59613037109375,120.41837457738201,119.40420175282276,120.11189265613478,24108000
2021-06-01,120.50119018554688,120.90591791989131,119.26484245604037,120.11386716642556,19166000
2021-06-02,120.07815551757812,121.10571469039483,119.23110592947583,120.77394300754777,17158000
2021-06-03,119.25144958496094,119.50611084029113,118.17132051468295,118.77585438583316,18346000
2021-06-04,121.58975219726562,121.693847531417,119.90409035155766,120.13965939431226,25948000
2021-06-07,122.3004150390625,122.39514209430708,121.05975395626943,121.56793380887764,23850000
2021-06-08,123.131591796875,123.7090953671784,122.4070410886433,122.98529381840815,25060000
2021-06-09,123.55561065673828,124.23007363465103,123.35376893283397,123.95731148048276,20126000
2021-06-10,125.0533218383789,125.13564614405618,123.68455445066795,123.68505389033838,31234000
2021-06-11,124.67293548583984,125.32061787885802,123.89729817304666,125.21796033307363,25240000
2021-06-14,125.32310485839844,125.38212198056571,124.02873125542511,124.64616734325611,22550000
2021-06-15,125.0067138671875,125.82896570374635,124.6253462325962,125.49173794677814,22182000
2021-06-16,124.67293548583984,125.49319697285465,123.13897476742984,125.21944351742965,26316000
2021-06-17,125.34194946289062,126.16072781144105,124.49291717868857,124.50085524234504,25756000
2021-06-18,124.54499053955078,125.35980365948708,123.5883441205788,124.68186727822429,53306000
2021-06-21,125.4252700805664,126.00228182127941,124.11527007424792,124.71608843961218,26256000
2021-06-22,125.96531677246094,126.23361422403887,125.00024050981563,125.42029193386414,20984000
2021-06-23,125.43171691894531,126.75534556965877,125.22391974461154,125.51949722565587,19694000
2021-06-24,126.24552917480469,126.4969667786832,125.92615264151272,126.01888950718013,18934000
2021-06-25,125.96086883544922,126.46671040238513,125.41435320540886,125.92317627576116,33484000
2021-06-28,125.78680419921875,126.3000844114583,124.94798769055242,125.96583062244721,28110000
2021-06-29,124.99232482910156,125.96583114257567,124.41555523706536,125.74018278107881,20950000
2021-06-30,124.29554748535156,124.77560739961757,123.74159319912498,124.63034612320637,24006000
2021-07-01,125.33946990966797,125.43270621497808,123.8330841980485,123.8330841980485,17120000
2021-07-02,127.6707992553711,127.79876172733607,125.73668167940846,125.80661078664846,21160000
2021-07-06,128.71424865722656,128.8268344566273,127.3633401406907,128.39536402308573,21350000
2021-07-07,129.01829528808594,129.57610898222475,128.7033758060977,129.27965363749266,16680000
2021-07-08,128.12509155273438,128.97362434359076,126.99734174160709,127.20563833491777,19780000
2021-07-09,128.51937866210938,128.7921484398062,127.89352011374913,127.89451899325466,15106000
2021-07-12,129.50079345703125,129.70512480716408,128.5446541061689,128.77624275291603,16944000
2021-07-13,129.92779541015625,130.96676603786528,129.5731932774635,129.81570905101316,16618000
2021-07-14,131.0069580078125,131.9130173298575,130.82395118732427,130.82743213081687,17912000
2021-07-15,130.1975860595703,131.5152744441886,129.53454203349636,131.42104682249638,16586000
2021-07-16,130.77186584472656,131.1066114747316,129.7562023813027,130.56903281582123,14856000
2021-07-19,128.2014617919922,130.17822872034688,127.4903051598311,130.08748205269194,25710000
2021-07-20,130.03395080566406,130.92646476734407,128.13642786302088,128.9453840416439,19084000
2021-07-21,131.5207061767578,131.5373238952738,129.53799139360186,129.72198192547694,14742000
2021-07-22,132.24281311035156,132.41737485803006,131.32186141033566,131.5698256615897,13608000
2021-07-23,136.69374084472656,137.6781666591635,133.60361693798063,134.1585549245739,26378000
2021-07-26,138.5073699951172,138.57530892782617,136.53010338725366,137.1242247377603,23052000
2021-07-27,135.68255615234375,138.87088838690343,133.99988326649327,138.87088838690343,42164000
2021-07-28,135.27096557617188,138.53863361575122,135.2397278877412,137.4337063292886,54688000
2021-07-29,135.4286346435547,136.03466684055886,135.02941587142033,135.2700398481496,19284000
2021-07-30,134.11988830566406,134.66576077614326,133.71640155666287,134.40753531059718,23954000
2021-08-02,134.88214111328125,134.91287935778823,133.5728825924492,134.38124847901094,20140000
2021-08-03,135.17025756835938,135.2253018731267,133.09083296076685,134.89253884620354,19064000
2021-08-04,134.9208221435547,135.4261643210227,134.31230783000404,135.14001563730338,16528000
2021-08-05,135.8248748779297,135.83478799766283,134.49579037605994,134.92079835826755,11866000
2021-08-06,135.92010498046875,135.96379838599157,134.93866058790096,135.18514164170924,13560000
2021-08-09,136.8782196044922,137.19512160217027,135.31778865895504,135.8338005798125,12374000
2021-08-10,136.9719696044922,137.4232663318946,136.10905890294026,136.95510973144727,16034000
2021-08-11,136.5683135986328,137.7171310498496,136.23158524061415,137.15698662724057,15204000
2021-08-12,137.2626190185547,137.29089033912965,135.66524400244978,136.5916291910971,14646000
2021-08-13,137.27894592285156,137.54475375327414,136.88121035469663,137.23083323749523,12580000
2021-08-16,137.7847900390625,137.85867683814615,135.0569414796942,136.87624877814685,18040000
2021-08-17,136.18243408203125,137.5888862254268,135.673611085572,137.06567028816943,21272000
2021-08-18,135.4579315185547,137.16789219169468,135.31014275224078,135.998976127562,14934000
2021-08-19,135.798583984375,136.33269681309818,134.2537718607902,134.3643598985188,18296000
2021-08-20,137.3096923828125,137.48575243385287,135.35573304733424,135.96671424397312,15564000
2021-08-23,139.9505157470703,141.01924095558488,137.61811738115105,137.86662645038294,21090000
2021-08-24,141.23892211914062,141.84297164082176,140.20243355699563,140.39088877457363,15126000
2021-08-25,141.7859344482422,142.14598502486044,141.27959346079618,141.71947870709334,12838000
2021-08-26,140.96568298339844,141.96923890542675,140.93444530189115,141.45714675839164,14922000
2021-08-27,143.37342834472656,143.8301735180381,140.86353196655597,140.95527752607134,24562000
2021-08-30,144.28492736816406,145.29662566034017,143.42251613380694,143.52615743266585,16916000
2021-08-31,144.27748107910156,144.92218195274148,143.8192376626954,144.69654118732765,26756000
2021-09-01,144.65438842773438,145.6249207618426,144.4287476435215,144.4639505722276,15824000
2021-09-02,143.0446014404297,145.13345481264417,142.9330296491548,144.76100904331656,21844000
2021-09-03,143.59608459472656,144.1931874457162,142.33643715884415,142.9722087494551,19104000
2021-09-07,144.33404541015625,144.63656968484273,143.36401234888478,143.57081067242854,15170000
2021-09-08,143.70372009277344,144.3657804361467,143.02578361955221,144.20956173996888,15486000
2021-09-09,143.7334442138672,144.48328471631118,143.25785660767485,143.70368971941156,14798000
2021-09-10,140.7653350830078,144.82995686371083,140.58729240214655,144.25914270599543,32896000
2021-09-13,142.29673767089844,143.01682367718973,141.12387180268868,142.034895093399,20176000
2021-09-14,142.23826599121094,143.54899268626679,141.7418379983176,142.98710781494708,18916000
2021-09-15,144.0235595703125,144.39600532897148,141.0975848875826,142.58835166695877,20648000
2021-09-16,143.19786071777344,144.01762284051446,142.24850156637862,143.93927134952526,20292000
2021-09-17,140.3115692138672,143.07487844486909,139.91283469312881,142.62754692473456,60040000
2021-09-20,137.8849639892578,138.2276552577984,135.93695262823385,137.86830086658577,34918000
2021-09-21,138.5093536376953,139.66496628729828,137.7743902885149,138.9760270628421,18130000
2021-09-22,139.79086303710938,140.43059998862552,138.33605550305475,138.91009342200567,22068000
2021-09-23,140.67160034179688,141.09408089300973,139.94753390686492,140.4563569816196,17272000
2021-09-24,141.47154235839844,141.7398474395048,139.70355595470454,139.79828302502523,14950000
2021-09-27,140.3487548828125,141.33961293634164,139.35589907056843,140.43255480708913,18844000
2021-09-28,135.07504272460938,138.46967349395237,134.59497527830575,137.95588630394244,42190000
2021-09-29,133.42559814453125,136.2796692230669,133.156808758834,135.99321783212702,26338000
2021-09-30,132.1802978515625,134.48586248978992,131.91695696022114,133.2311642188203,35294000
2021-10-01,135.3512725830078,135.95482274156817,132.29140237669844,132.4669629935469,28388000
2021-10-04,132.67575073242188,134.59499160203083,130.09841480293528,134.5944921623193,31530000
2021-10-05,135.068115234375,136.243463380545,132.90884056645888,132.90884056645888,24126000
2021-10-06,136.23553466796875,136.72948055966467,133.3913767583277,133.52925239252662,19764000
2021-10-07,138.05210876464844,139.0131669489708,137.43468022513545,137.73224034169994,18250000
2021-10-08,138.91549682617188,139.17437302699003,138.29395179166733,138.76672435882065,18924000
2021-10-11,137.7168731689453,139.61742295480593,137.67620666731995,138.66161638850605,16584000
2021-10-12,135.59971618652344,138.55744297197145,135.14048903062104,138.50040091447562,22536000
2021-10-13,136.77706909179688,137.42178519822306,135.86109669354516,136.628296601218,16380000
2021-10-14,140.26048278808594,140.49803447369285,138.20436519125798,138.81236492787153,21426000
2021-10-15,140.52133178710938,141.04205061488406,139.91579902249663,141.04205061488406,21250000
2021-10-18,141.79637145996094,141.83431374458632,140.06360316756118,140.06360316756118,16564000
2021-10-19,142.65084838867188,142.9335161012249,141.93074720736473,142.12466600593743,15316000
2021-10-20,141.2552947998047,143.07313410727795,140.75639997720953,143.04808645130797,17940000
2021-10-21,141.61782836914062,141.68626673833953,140.48363114973878,141.03411960680904,14850000
2021-10-22,137.49615478515625,140.4057690118674,136.05350070287506,139.20809763693484,30182000
2021-10-25,137.6429443359375,138.07222026700586,135.6349397277596,137.68014502126277,21082000
2021-10-26,138.53465270996094,139.69264155917577,137.87357612253524,139.46105287005514,28258000
2021-10-27,145.23513793945312,147.9037198422435,138.76326230699843,138.76326230699843,51850000
2021-10-28,144.93907165527344,146.2240241140694,143.5846970753437,146.09954254739728,32418000
2021-10-29,147.06314086914062,147.4028658499182,143.98442768855008,144.33504953688947,28954000
2021-11-01,142.6032257080078,147.19106297909104,142.41030580151505,146.95846032412226,32272000
2021-11-02,144.6752166748047,145.72410041021135,143.46316752973308,143.63019224553517,21150000
2021-11-03,145.5946807861328,145.71421335602932,143.87232511989686,145.08387504207394,17886000
2021-11-04,147.47225952148438,148.7289405305666,145.44093245453593,146.00133402984602,24700000
2021-11-05,148.0257110595703,149.34464038331402,147.44150287310572,148.13729798630285,20408000
2021-11-08,148.13531494140625,149.80460874621548,147.90569377667316,148.77853267810255,18388000
2021-11-09,148.03317260742188,149.15396071489826,146.30585281140017,148.52661903853604,16876000
2021-11-10,145.43203735351562,147.48913880491722,144.14162129528435,146.80451287326866,22708000
2021-11-11,145.5530242919922,147.29298134956193,145.49996260902645,145.90909451878483,12464000
2021-11-12,148.42691040039062,148.6391722511744,145.26140136750428,146.62768663248505,17048000
2021-11-15,148.17152404785156,149.2516607281233,147.44200915675796,148.77854000677405,16248000
2021-11-16,147.862060546875,148.61240052031295,147.14197450878947,147.95578872178123,17254000
2021-11-17,147.8481903076172,148.40760821076464,147.35326066801198,148.01383781864035,15290000
2021-11-18,149.48178100585938,150.3754451599036,147.78521451750748,147.93150495432144,26658000
2021-11-19,148.73143005371094,150.61348529279465,148.66695692984382,149.7704008237472,19766000
2021-11-22,145.88082885742188,149.5169765505897,145.80841010771093,148.9191321511994,24608000
2021-11-23,145.56195068359375,146.49131711230683,143.70965000380534,145.91505453410434,18126000
2021-11-24,145.52276611328125,145.80296690329703,144.01663767970612,145.15826596060003,16464000
2021-11-26,141.64312744140625,144.1138405113787,141.32524163851681,143.8346385835695,16992000
2021-11-29,144.9241943359375,145.66610447294767,143.1234719922153,143.1234719922153,26276000
2021-11-30,141.2919921875,145.43448087383499,140.90913385773533,144.26583749124265,41590000
2021-12-01,140.4647674560547,145.30616839759247,140.3477321112625,143.03813752990013,28476000
2021-12-02,142.60572814941406,143.49691018418346,139.83397403913443,140.6691280205665,21250000
2021-12-03,141.3599395751953,144.03051922813086,140.00060097130702,143.31886308472778,26688000
2021-12-06,142.6255645751953,143.17605310289463,139.50172038967924,142.40488788582726,22198000
2021-12-07,146.83103942871094,147.09239774660657,144.5160455284484,144.76152771712563,23258000
2021-12-08,147.50946044921875,147.9418995287631,146.0013342672136,147.12362060412363,18964000
2021-12-09,146.8999786376953,148.38676528874424,146.32768125355918,146.9694007591591,18580000
2021-12-10,147.46432495117188,148.18341210986637,146.15754866614847,147.88586715290862,21634000
2021-12-13,145.50985717773438,147.3527288446549,145.16816480363926,147.23519405361876,24104000
2021-12-14,143.7899932861328,144.25765041733064,141.0841957169762,143.59112549636131,24778000
2021-12-15,146.16847229003906,146.3160037483853,141.5434488511944,143.19041934361886,27280000
2021-12-16,143.6590576171875,147.341819514539,142.9191302365743,146.87118090224754,27400000
2021-12-17,141.64012145996094,143.28373183073552,140.63338740606082,141.55234116391588,43404000
2021-12-20,141.24192810058594,141.44922584894113,139.107943299839,139.53404104439565,20264000
2021-12-21,143.04611206054688,143.5138146327481,140.58084745886237,141.98431840433483,19548000
2021-12-22,145.75238037109375,146.10348644321178,142.79068812751223,142.9265811152077,18438000
2021-12-23,145.94430541992188,147.3627594611323,145.75421565798936,145.89172804468672,13818000
2021-12-27,146.8582763671875,147.21782747364713,146.0509095563446,146.2626719456018,13256000
2021-12-28,145.25546264648438,147.1662734599647,144.7471389936202,147.1662734599647,18624000
2021-12-29,145.31149291992188,145.9852067197998,144.31963607192006,145.23710668322863,17022000
2021-12-30,144.81358337402344,145.8649492222854,144.57156703154118,145.2574338696758,12978000
2021-12-31,143.50137329101562,145.17314928547685,143.49939066678377,144.35883556948673,17298000
2022-01-03,143.89315795898438,144.3647955476714,142.3339676479837,143.29903655919946,25214000
2022-01-04,143.24050903320312,145.41614392228843,142.6450407319429,144.36527744629393,22928000
2022-01-05,136.53256225585938,143.12295543425827,136.4036160298976,143.0069038308927,49642000
2022-01-06,136.43092346191406,138.54854794142628,135.6498451188384,136.37786177362668,29050000
2022-01-07,135.88888549804688,137.12894900840507,134.6832833308478,136.78205026156706,19408000
2022-01-10,137.44558715820312,137.51104402492874,132.05633035535342,133.99887827627052,34096000
2022-01-11,138.87733459472656,139.18679045699903,135.69943008098934,137.05528777812845,23502000
2022-01-12,140.49453735351562,141.6513001175149,139.9629065495199,140.40180805878276,23642000
2022-01-13,137.998046875,142.0195352618141,137.78281863752508,140.6854864452426,26566000
2022-01-14,138.64820861816406,140.0506957786099,136.38032870256765,136.38032870256765,23826000
2022-01-18,135.1806640625,136.27269640571143,134.51265597484613,135.487652962087,27382000
2022-01-19,134.54737854003906,137.27251835892028,134.39662341963054,135.82341673570238,20796000
2022-01-20,132.41934204101562,136.78896986752468,132.06029033137372,135.4023589003319,21930000
2022-01-21,129.0326385498047,133.66312510845987,128.94239131949547,131.92885877924056,41920000
2022-01-24,129.31036376953125,129.7135629282899,123.62698248152874,125.00124370343332,55148000
2022-01-25,125.7034912109375,128.285299438975,125.34890414439693,127.3896526759546,36008000
2022-01-26,128.18760681152344,131.7260464416014,126.11809507940957,129.52908677290574,39630000
2022-01-27,128.0695343017578,131.53007543590124,127.89497260345117,130.29128367850612,30248000
2022-01-28,132.20411682128906,132.2844509351853,127.6465331003986,128.94139854550426,30518000
2022-01-31,134.593505859375,134.73732935902217,131.19689211857602,133.1052209509458,34056000
2022-02-01,136.75575256347656,137.07463725936952,133.47246609328087,136.7126191328503,51204000
2022-02-02,146.83103942871094,150.8614574150167,144.3722220241944,150.62687209291454,89750000
2022-02-03,141.48887634277344,147.90342190304173,141.0470084645246,144.11184257031505,56930000
2022-02-04,141.85140991210938,143.35827988004914,138.6789541086681,141.8523936568783,49224000
2022-02-07,137.80661010742188,142.67513253913998,137.56955789500157,142.5387552495965,44610000
2022-02-08,138.07940673828125,138.69842451859148,135.75846464195857,137.85947161729476,34256000
2022-02-09,140.3011474609375,141.0177677570019,139.2339053613055,139.70280356643048,28628000
2022-02-10,137.47384643554688,140.27932023938678,136.92585515604796,138.36404470854862,33018000
2022-02-11,133.03781127929688,138.1490934701506,132.20315654289044,137.6201867071414,38808000
2022-02-14,134.1982421875,135.0576870426663,132.21651100289205,132.27948580420832,26792000
2022-02-15,135.3145751953125,136.7770555499698,134.43578843944306,136.3520475472431,26578000
2022-02-16,136.36793518066406,136.8226977169329,133.72577816333373,135.31953560623597,25610000
2022-02-17,131.23109436035156,135.72518842971704,131.12545530974532,135.04130422058458,30968000
2022-02-18,129.4051055908203,132.73428000129533,129.24596593247225,131.95418541737772,31858000
2022-02-22,128.34877014160156,130.82668727219846,126.70080072613649,128.92653107426062,38906000
2022-02-23,126.54607391357422,130.67616033014068,126.46524035316328,130.01113365385964,26432000
2022-02-24,131.5931396484375,131.95368973772497,123.74855314779553,123.98213203387277,43166000
2022-02-25,133.42410278320312,134.2865291884244,130.692031460654,132.4381936979278,26236000
2022-02-28,133.79257202148438,134.53596523741146,131.74364356273267,132.19914765727364,29676000
2022-03-01,133.07545471191406,135.00262587211068,132.29237873183197,133.38491055089548,24640000
2022-03-02,133.65420532226562,134.5111681410533,132.34594578141395,133.51212230047628,23966000
2022-03-03,133.21434020996094,135.60055742217736,132.3444826349951,134.87123916763142,19780000
2022-03-04,131.04612731933594,133.10622536869352,129.34657934623405,132.29637629089302,24446000
2022-03-07,125.43468475341797,130.82989672670035,125.38063176201001,130.82989672670035,39178000
2022-03-08,126.24205780029297,130.17774815410164,124.83584764007664,125.2224290607711,35250000
2022-03-09,132.77589416503906,133.10569077489805,129.0286594526334,130.32997200852822,32258000
2022-03-10,131.60154724121094,132.45106372940066,130.33097290231612,130.3919650714812,24266000
2022-03-11,129.4130096435547,133.10718293208998,129.2354664242871,132.90831515430665,26600000
2022-03-14,125.70893096923828,129.95904135953748,125.38360657195217,129.5097272841901,30254000
2022-03-15,128.6046600341797,129.45441872559348,125.53733642173056,126.70128047575332,30292000
2022-03-16,132.60182189941406,132.6816565552719,128.1488793809081,129.93322555929373,32058000
2022-03-17,133.50442504882812,133.64230066047486,131.6382461059397,132.23534890575297,23994000
2022-03-18,135.6875457763672,135.79863329404466,131.84956284784562,132.79380674810415,45900000
2022-03-21,135.36712646484375,136.46214022887264,133.51532549028158,135.73312488721646,26632000
2022-03-22,139.13519287109375,140.34774147834503,135.38845732716678,135.38845732716678,29776000
2022-03-23,137.37564086914062,138.8847507178604,137.04139467246642,138.00547966111682,25302000
2022-03-24,140.16128540039062,140.24510046040587,136.9153360745248,138.1384033271449,20544000
2022-03-25,140.3690643310547,140.8035011286301,138.561895033438,140.59966922513783,19270000
2022-03-28,140.79409790039062,140.82038659067192,138.68953462782537,139.538899963045,23774000
2022-03-29,142.08351135253906,142.98858689402684,141.32374249433653,141.99474729697528,28678000
2022-03-30,141.48292541503906,142.31211629018165,141.01030417226778,141.7065835655986,21046000
2022-03-31,138.51231384277344,141.48292016036712,138.48205990946963,141.28851707217936,29516000
2022-04-01,139.55426025390625,139.80222447437677,137.66675672876087,138.869876583882,23480000
2022-04-04,142.47280883789062,142.8707865822871,139.67774769502145,139.67774769502145,19076000
2022-04-05,139.914306640625,142.42072176241064,139.79577296652621,142.23178223388035,19256000
2022-04-06,136.05897521972656,138.7097137447509,135.30725788951767,138.02831147456237,23574000
2022-04-07,135.35374450683594,136.58018666900256,133.75909424748596,135.50549848728963,19448000
2022-04-08,132.91925048828125,135.14051617578207,132.66335574116837,135.14051617578207,16434000
2022-04-11,128.73953247070312,131.85664097522334,128.56198925907694,131.81776035885068,24188000
2022-04-12,127.32913208007812,131.3451567351817,126.5371342725603,131.3451567351817,23004000
2022-04-13,129.2250518798828,129.59179190402466,127.39269873268582,127.57906538245813,19542000
